acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
-0.06;-10.44;-10.4;24.13;59.46;-41.71;0
0.67;-10.34;-10.68;13.19;102.2;-44.49;0
0.19;-10.36;-10.12;11.03;131.2;-53.01;0
-2.44;-10.14;-9.53;13.72;125.03;-60.65;0
-5.61;-9.66;-8.99;17.55;106.98;-58.98;0
-8.31;-9.05;-8.41;23.58;95.31;-50.44;0
-9.42;-8.48;-8.54;36.2;82.72;-34.45;0
-7.7;-8.22;-9.09;51.05;73.51;-11.26;0
-3.81;-9.16;-10.39;58.11;79.29;1.3;0
-1.75;-10.08;-11.81;63.99;75.86;1.99;0
-1.83;-11.43;-12.47;66.44;47.82;-11.24;0
-5.19;-13.63;-12.68;65.18;-7.52;-26.84;0
-9.74;-15.64;-12.18;65.91;-95.19;-27.51;0
-13.61;-15.76;-11.43;64.26;-143.67;-9.97;0
-15.43;-13.91;-10.78;67.21;-167.88;12.08;0
-13.36;-11.51;-10.5;75.26;-157.8;44.55;0
-10.56;-10.13;-11.29;81.74;-141.57;102.95;0
-7.39;-10.41;-11.95;78.94;-130.31;174.3;0
-4.35;-12.08;-12.35;60.24;-95.47;225.88;0
-0.79;-14.9;-12.55;39.52;-44.94;245.47;0
2.83;-19.11;-11.89;16.71;17.72;233.67;0
7.17;-19.67;-10.33;0.14;89.62;194.94;0
11.06;-19.67;-6.14;20.62;148.04;162.9;0
8.2;-18.46;-6.81;67.26;164.23;153.47;0
5.35;-14.47;-11.05;74.65;179.64;150.98;0
3.51;-11.21;-12.02;66.99;154.84;140.55;0
1.16;-8.13;-12.04;58.52;55.94;119.67;0
0.4;-6.95;-12.41;44.13;-57.9;95.13;0
-0.81;-8.12;-13.24;21.08;-126.19;78.53;0
-3.09;-8.94;-13.24;-6.33;-150.25;73.82;0
-4;-9.17;-13.06;-33.21;-137.7;79.48;0
-4.39;-8.74;-11.72;-52.9;-111.03;95.07;0
-2.57;-8.77;-10.31;-61.46;-93.14;111.48;0
0.29;-8.4;-8.05;-45.41;-101.49;113.68;0
3.61;-7.44;-6.38;-1.11;-126.57;100.73;0
5.68;-6.34;-8.22;37.87;-140.54;84.23;0
6.67;-5.02;-9.68;53.81;-141.16;66.96;0
7.17;-3.84;-10.71;54.32;-130.8;45.05;0
6.7;-3.2;-11.57;40.98;-114.6;26.05;0
6.18;-2.9;-12.05;20.91;-85.59;9.78;0
5.7;-2.83;-12.03;0.8;-48.5;-3.21;0
5.02;-3.25;-11.61;-19.42;-27.22;-18.37;0
4.16;-4.52;-10.31;-38.96;-35.98;-34.42;0
3.14;-6.49;-9;-53.01;-70.43;-52.32;0
1.11;-9.46;-7.96;-60.76;-113.23;-63.96;0
-0.75;-11.36;-6.26;-59.61;-119.35;-93.57;0
-5.1;-13.32;-5.43;-41.6;-50.36;-127.23;0
-12.24;-14.6;-7.57;-21.89;47.29;-156.15;0
-20.31;-16.41;-7.75;-39.14;71.89;-146.94;0
-20.31;-17.97;-5.3;-72.42;56.82;-98.49;0
-20.31;-15.42;-1.7;-82;78.66;-28.38;0
-14.4;-9.69;-3.51;-46;98.91;1.42;0
-8.46;-5.27;-6.84;16.2;94.92;36.2;0
-2.49;-1.53;-7.22;57;-1.17;74.59;0
2.92;-2.3;-8.37;35.02;-186.4;113.36;0
8.23;-9.59;-13.89;30.26;-227.25;144.03;0
12.92;-19.67;-18.58;-16.13;-100.86;70.97;0
12.33;-19.67;-17.03;-87.05;-7.31;-35.36;0
7.29;-13.27;-13.38;-95.13;71.27;-43.1;0
4.68;-6.83;-9.26;-82.34;98.58;-12.07;0
6.67;-6.3;-9.45;-62.56;74.66;-1.31;0
7.19;-7.08;-10.92;-27.03;58.47;-2.12;0
4.77;-9.81;-11.69;16.34;42.35;-18.94;0
3.17;-10.49;-11.25;37.06;5.26;-67.53;0
2.82;-9.68;-12.3;28.63;-32.06;-109.1;0
0.51;-9.2;-13.49;-0.55;-61.3;-118.15;0
-2.17;-9.17;-14.72;-38.59;-49.74;-113.68;0
-4.26;-8.3;-14.74;-78.58;-6.55;-101.47;0
-4.21;-7.61;-13.5;-118.17;29.89;-86.27;0
-3.66;-7.66;-12.27;-145.66;38.67;-69.81;0
-2.79;-8.84;-10.55;-154.8;45.2;-56.26;0
-1.89;-9.47;-8.65;-141.16;55.91;-43.54;0
-0.68;-9.3;-7.49;-105.71;67.41;-32.88;0
1.1;-8.8;-8.24;-63.74;78.15;-32.23;0
2.32;-8.79;-9.67;-28.93;85.46;-42.51;0
1.7;-9.08;-11.21;-10.38;84.82;-53.54;0
0.39;-9.65;-12.41;-11.5;71.31;-65.79;0
-0.72;-9.21;-13.04;-22.15;59.42;-77.56;0
-2;-9.02;-13.07;-31.63;46.59;-85.51;0
-2.93;-8.86;-13.07;-42.42;30.11;-84.17;0
-3.62;-8.94;-12.82;-55.41;22.6;-76.77;0
-3.41;-9.63;-12.28;-67.29;22.56;-67.45;0
-2.62;-10.68;-11.7;-76.71;38.04;-58.86;0
-1.89;-11.7;-11.07;-75.25;54.29;-50.14;0
-0.52;-11.84;-9.93;-63.06;60.51;-44.64;0
0.67;-12.03;-8.47;-46.27;57.94;-47.26;0
0.39;-12.47;-7.31;-27.51;64.11;-55.38;0
-1.2;-12.5;-7.65;-8.55;80.71;-57.83;0
-2.51;-11.85;-8.77;8.58;107.16;-53.73;0
-3.68;-11.47;-10.01;24.11;128.38;-45.87;0
-4.86;-11.5;-10.92;37.68;122.8;-39.4;0
-6.28;-11.07;-11.37;42.1;103.27;-35.8;0
-7.43;-10.04;-11.48;42.16;87.22;-28.42;0
-6.95;-9.16;-11.55;40.71;89.09;-10.46;0
-4.97;-9.18;-11.51;38.8;92.76;10.28;0
-1.85;-9.89;-11.31;34.49;106.81;18.32;0
0.31;-10.14;-10.58;31.29;124;12.15;0
0.03;-10.17;-10.05;36.81;122.65;0.8;0
-3.1;-11.37;-10.87;54.42;88.33;-8.23;0
-7.13;-13.8;-11.21;73.16;6.41;-15.62;0
-10.74;-15.84;-10.92;89.42;-82.35;-15.39;0
-13.38;-16.16;-10.54;96.53;-99.16;4.2;0
-13.89;-13.83;-10.3;101.01;-110.23;36.47;0
-11.47;-10.74;-11.13;97.24;-121.77;88.03;0
-8.05;-10.31;-12;86.52;-125.2;147.67;0
-4.69;-12.2;-12.34;64.18;-99.28;193.19;0
-1.87;-14.53;-12.86;39.72;-48.18;207.84;0
0.41;-16.58;-12.51;21.84;-9.96;194.66;0
2.95;-18.71;-11.31;5.48;16.65;169.92;0
5.68;-19.46;-9.26;-4.23;37.69;147.03;0
7.67;-17.5;-6.6;3.47;52.5;135.8;0
6.6;-14.56;-6.34;34.03;72.85;126.59;0
5.23;-12.48;-9.42;59.63;88.04;121.84;0
4.54;-9.3;-10.79;65.21;100.94;117.32;0
3.07;-6.75;-10.98;60.87;64.79;109.4;0
2.51;-5.83;-11.47;56.94;-1.09;94.08;0
2.36;-6.74;-12.36;48.43;-40.96;74.72;0
1.15;-7.35;-13.17;34.62;-76.79;60.46;0
-0.11;-7.24;-13.5;14.67;-105.91;53.95;0
-1.52;-7.35;-13.74;-8.32;-109.38;57.84;0
-2.8;-7.43;-13.27;-29.4;-90.55;70.42;0
-2.63;-7.6;-12.19;-46.58;-57.48;84.4;0
-1.22;-7.14;-10.35;-56.58;-39.57;90.49;0
0.62;-6.59;-7.75;-53.68;-64.7;84.97;0
2.63;-6.72;-5.88;-21.7;-100.57;67.9;0
2.94;-7.18;-6.31;16.8;-130.48;50.85;0
3.05;-6.61;-6.46;42.12;-149.9;37.61;0
3.19;-6.32;-7.42;59.93;-159.36;26.19;0
2.5;-6.22;-9.42;70.32;-152.73;13.06;0
1.42;-6.38;-11.18;73.69;-126.62;3.12;0
0.5;-6.52;-12.58;65.8;-89.5;-0.76;0
-0.44;-6.76;-13.23;41.43;-50.76;-1.92;0
-0.46;-7.21;-13.37;7.37;-24.52;-3.07;0
0.41;-8.08;-13.32;-29.62;4.35;-5.47;0
0.86;-8.69;-12.44;-63.83;11.65;-13.07;0
-1.08;-9.42;-9.33;-98.29;29.43;-36.29;0
-6.56;-11.08;-5.12;-118.82;99.99;-68.78;0
-13.28;-15.57;-2.73;-113.21;173.28;-71.13;0
-13.88;-16.29;1.17;-89.03;146.6;-34.61;0
-11.38;-13.37;0.3;-38.1;44.92;-10.61;0
-11.09;-10.23;-4.61;39.1;17.51;-2.91;0
-8.44;-8;-6.71;92.94;25.24;-3.52;0
-6.05;-5.32;-7.4;104.19;-5.5;-10.62;0
-3.47;-3.34;-9.92;77.17;-101.25;-20.6;0
-1.91;-3.46;-13.18;31.97;-175.12;-33.18;0
-0.61;-4.98;-15.48;-12.99;-198.36;-46.36;0
1.7;-12.09;-18.01;-55.8;-169.83;-59.16;0
5.59;-19.67;-19.56;-111.29;-116.38;-63.4;0
10;-19.67;-17.99;-186.59;-69.82;-64.13;0
12.27;-19.67;-11.5;-249.67;29.96;-19.22;0
5.2;-16;-2.99;-241.18;96.65;14.74;0
6.45;-8.9;-2.3;-121.57;70.3;12.24;0
9.77;-6.31;-4.45;28.46;58.02;23.38;0
11.92;-7.7;-9.06;149.67;32.69;17.33;0
10.63;-6.43;-14.25;175.31;31.11;-32.25;0
9.88;-0.72;-19.35;116.03;50.05;-93.12;0
7.55;-2.37;-24.24;27.13;32.92;-155.56;0
1.96;-6.71;-24.3;-81.91;-17.96;-190.89;0
-4.36;-8.94;-20.41;-178.02;-39.96;-183.18;0
-9.64;-10.42;-15.16;-240.27;26.2;-152.55;0
-11.74;-13.08;-9.15;-249.67;117.97;-114.72;0
-11.9;-14.19;-2.26;-222.49;138.44;-77.73;0
-10.41;-12.94;-0.9;-95.34;94.65;-52.57;0
-8.9;-11.45;-3.46;28.51;37.15;-22.76;0
-7.3;-9.11;-7.95;73.74;0.17;1.22;0
-2.57;-7.31;-12.51;43.81;26.82;11.44;0
0.87;-7.87;-16.38;-15.59;58.07;14.97;0
3.83;-8.64;-16.69;-70.77;58.61;2.37;0
6.29;-9.6;-14.5;-107.7;48.59;-24.97;0
6.36;-10.13;-9.43;-111.14;34.01;-55.69;0
4.28;-10.92;-6.23;-68.35;29.07;-78.44;0
1.22;-10.79;-8.64;-16.51;50.57;-86.34;0
-0.88;-9.31;-12.51;-5.71;70.42;-75.5;0
-1.38;-9.13;-14.74;-23.39;86.46;-61.05;0
-1.31;-10.19;-15.39;-43.98;103.59;-51.74;0
-0.13;-11.33;-13.64;-64.75;115.89;-45.66;0
-0.23;-12.25;-9.9;-66.84;106.21;-50.52;0
-2.15;-13.15;-7.56;-41.35;98.6;-57.51;0
-4.68;-12.9;-8.59;-5.02;103.72;-60.99;0
-6.71;-11.83;-10.91;9.85;94.92;-58.97;0
-7.51;-11.27;-11.65;1.56;78.99;-49.42;0
-7.47;-11.42;-11.24;-9.71;71.83;-34.76;0
-5.86;-11.43;-10.04;-2.12;66.94;-18.88;0
-4.02;-11.38;-10.21;17;57.62;-7.25;0
-2.32;-10.99;-10.81;35.14;47.69;-5.2;0
-1.71;-10.62;-10.47;40.26;55.14;-4.99;0
-2.19;-11.14;-9.85;41.61;79.14;-0.41;0
-3.65;-10.86;-9.89;60.24;80.98;9.76;0
-4.74;-10.52;-10.19;84.47;51.57;18.8;0
-6.1;-10.76;-9.99;95.36;40.66;23.6;0
-7.54;-11.35;-9.79;97.93;24.65;34.3;0
-7.2;-11.99;-9.64;97.55;-0.86;62.96;0
-5.26;-12.67;-10.02;99.21;-21.2;97.35;0
-3.79;-13.55;-10.65;101.39;-54.27;115.35;0
-3.54;-14.77;-12.03;108.81;-91.31;121.4;0
-3.18;-15.8;-13.36;116.03;-105.29;123.94;0
-3.36;-15.83;-13.58;113.02;-86.28;134.43;0
-3.76;-15.22;-13.08;91.81;-57.19;144.67;0
-2.58;-15.21;-12.39;63.63;-68.54;153.44;0
-0.37;-15.34;-12.14;32.81;-71.6;159.42;0
1.83;-15.36;-12.41;13.74;-39.57;157.76;0
3.61;-15.33;-11.96;7.47;12.12;149.03;0
4.75;-13.53;-11.78;7.86;74.34;139.8;0
5.12;-9.95;-10.54;3.49;112.15;139.46;0
4.69;-5.89;-9.72;3.34;67.4;138.74;0
5.75;-5.3;-9.64;16.69;-9.54;122.24;0
5.3;-6.71;-10.15;22.49;-35.12;100.64;0
4.41;-6.54;-10.53;21.95;-53.48;81.3;0
3.4;-6.44;-11.31;15.73;-55.86;71.06;0
1.62;-6.96;-11.97;6.2;-49.18;75.01;0
-0.51;-8.13;-12.15;-3.77;-45.12;88.44;0
-0.75;-8.64;-11.52;-11.9;-36.62;102.45;0
-0.22;-8.46;-10.59;-13.58;-33.75;107.96;0
1;-7.44;-9.56;-7.83;-43.38;100.97;0
2.59;-6.17;-9.37;2.08;-64.56;84.06;0
3.66;-5.4;-9.68;9.06;-77.56;61.9;0
3.87;-5.07;-10.07;12.38;-84.9;38.31;0
3.6;-5.14;-10.97;9.32;-86.13;13.64;0
3.42;-5.36;-12.05;1.54;-77.78;-6.95;0
2.83;-5.95;-12.44;-10.62;-67.73;-17.78;0
3.13;-6.57;-11.77;-29.19;-63.9;-32.03;0
3.2;-8.07;-10.41;-50.8;-68.53;-53.39;0
2.83;-10.79;-9.08;-73.1;-82.43;-77.09;0
1.83;-13.3;-7.48;-84.8;-91.4;-101.94;0
-1.21;-14.14;-3.97;-68.39;-54.06;-126.59;0
-8.52;-15.69;-4.89;-13.71;50.97;-138.99;0
-14.54;-16.52;-8.71;2.07;118.27;-100.91;0
-19.88;-14.4;-10.23;-29.36;143.68;-27.44;0
-19.58;-9.55;-6.82;-68.19;159.95;30.38;0
-14.92;-7.65;-3.45;-80.61;111.45;30.73;0
-9.39;-6.81;-1.8;-48.49;20.79;31.03;0
-4.63;-7.17;-4.08;19.87;-84.18;33.94;0
-0.56;-9.97;-9.32;84.88;-165.71;34.03;0
3.23;-13.27;-14.64;95.95;-194.54;34.2;0
7.74;-19.67;-16.98;31.8;-156.91;42.73;0
13.02;-19.67;-18.01;-58.59;-76.8;32.42;0
13.54;-15.75;-13.03;-101.77;-11.84;-2.55;0
9.98;-10.13;-8.99;-79.94;50.72;-27.06;0
8.11;-8.4;-8.68;-18.09;99.85;-23.62;0
8.47;-5.4;-10.45;21.44;114.92;-12.41;0
8.26;-5.37;-13.96;39.16;139.99;-8.97;0
6.07;-6.45;-16.99;43.34;171.33;-50.94;0
2.82;-6.77;-18.76;28.38;143.44;-114.27;0
-0.96;-7.92;-18.17;-17.84;51.54;-147.78;0
-5.06;-9.5;-16.77;-77.88;-13.22;-144.64;0
-7.72;-10.83;-15.15;-124.9;-10.85;-128.72;0
-7.96;-11.44;-12.81;-140.04;28.96;-100.72;0
-6.38;-11.22;-9.97;-129.05;46.04;-70;0
-3.12;-10.52;-8.49;-104.12;25.89;-52.71;0
0.59;-9.6;-8.32;-71.8;5.09;-50.94;0
2.17;-8.75;-8.33;-38.2;-11.84;-41.2;0
3.88;-8.95;-10.17;-22.15;-13.26;-37.61;0
5.56;-9.89;-12.11;-23.99;16.88;-55.93;0
5.23;-10.96;-13.26;-38.38;43.21;-83.9;0
4.16;-11.43;-12.7;-58.67;50.63;-104.13;0
2.11;-11.25;-10.6;-81.35;47.19;-114.07;0
-0.68;-11.71;-7.03;-80.8;56.54;-114.45;0
-3.51;-12;-5.74;-41.63;63.98;-105.54;0
-4.54;-10.84;-7.9;4.86;73.74;-90.23;0
-3.75;-9.15;-11.45;22.61;72.16;-75.1;0
-2.03;-8.26;-13.42;12.65;59.04;-66.49;0
-0.55;-8.56;-14.29;-7.16;57.38;-68.13;0
0.29;-9.47;-13.39;-31.74;73.88;-71.78;0
0.89;-10.21;-11.28;-44.54;81.92;-73.91;0
0.58;-10.83;-9.34;-27.78;101.9;-77.74;0
-1.63;-11.49;-10.12;11.27;120.61;-82.58;0
-4.7;-11.09;-11.73;34.05;107.58;-85.8;0
-7.07;-9.86;-11.55;22.27;87.39;-81.56;0
-8.2;-9.1;-10.51;7.29;89.8;-62.37;0
-6.53;-8.81;-8.92;13.42;95.68;-26.45;0
-3.52;-9.68;-9.23;37.62;89.41;-1.97;0
-2.16;-10.48;-11.24;59.59;81.01;-3.42;0
-3.1;-11.12;-13.22;73.62;61.04;-15.43;0
-5.64;-12.23;-13.63;76.18;6.2;-25.01;0
-9.84;-14.73;-13.58;71.22;-48.32;-17.84;0
-12.85;-15.57;-12.99;60.95;-72.85;5.29;0
-13.59;-12.63;-11.66;58.86;-91.16;48.24;0
-9.61;-10.51;-10.31;56.78;-114.28;102.16;0
-4.7;-12;-10.46;48.13;-128.33;156.65;0
0.41;-14.48;-12.11;41.09;-125.74;184.84;0
4.16;-16.89;-13.55;40.11;-85.96;180.09;0
5.32;-17.79;-12.72;38.62;-64.77;160.27;0
4.02;-15.41;-11.83;32.82;-83.47;149.98;0
1.35;-12.28;-10.5;29.56;-88.91;144.88;0
0.85;-12.81;-9.91;28.58;-80.79;138.77;0
2.41;-13.74;-10.19;27.23;-54.03;134.24;0
3.68;-13.48;-10.46;29.92;-5.01;122.79;0
4.36;-12.62;-10.39;35.72;48.81;118.64;0
4.1;-11.66;-10.02;37.58;85.27;124.2;0
3.53;-10.85;-10.47;36.49;79.94;124.15;0
3.34;-9.65;-11.01;38.57;35.03;112.74;0
3.29;-9.19;-11.81;43.52;-25.7;93.23;0
2.54;-9.73;-12.69;37.44;-62.99;79.84;0
1.09;-9.46;-13;22.93;-78.15;78.16;0
-0.42;-8.91;-12.82;8.31;-56.57;86.37;0
-1.03;-8.59;-12.09;-4.78;-30.19;96.81;0
-0.9;-8.5;-10.99;-13.68;-17.14;107.09;0
0.24;-8.09;-10.1;-11.48;-25.35;108.26;0
1.4;-7.48;-9.58;-1.35;-50.35;100.63;0
2.34;-7.1;-9.58;7.87;-74.12;89.52;0
2.53;-6.63;-9.64;14.07;-91.5;78.96;0
2.5;-6.44;-9.74;17.71;-102.17;69.68;0
2.65;-6.48;-10.21;18.07;-104.27;61.58;0
2.96;-6.38;-10.58;15.78;-98.24;52.19;0
3.37;-6.13;-10.74;13.48;-91.89;38.48;0
3.34;-6.06;-11.22;11.66;-85.83;20.22;0
2.82;-6.06;-11.91;9;-78.23;1.02;0
1.96;-6.04;-12.04;-0.26;-70.5;-16.58;0
1.31;-6.45;-11.37;-14.87;-68.83;-31.83;0
0.52;-7.66;-9.99;-31.66;-80.64;-48.16;0
-0.33;-9.61;-8.5;-44.11;-86.28;-62.7;0
-2.85;-11.64;-6.79;-43.86;-71.67;-72.83;0
-6.63;-13.5;-5.73;-27.75;-13.24;-74.78;0
-12.25;-15.19;-5.34;-13.84;55.62;-62.96;0
-16.2;-15.11;-5.64;-10.74;106.88;-40.87;0
-16.41;-11.53;-5.2;-17.15;115.47;-5.97;0
-13.29;-7.58;-4.06;-22.79;78.33;18.06;0
-9.62;-5.54;-4.04;-6.33;24.52;34.3;0
-5.75;-5.34;-5.33;28.39;-26.26;44.46;0
-1.74;-5.26;-8.6;55.08;-57.01;41.35;0
-0.02;-5.21;-10.8;55.51;-96.97;36.44;0
2.32;-5.94;-14.2;30.78;-130.31;23.86;0
4.01;-11.12;-17.29;-7.64;-131;-8.39;0
7.22;-19.67;-19.02;-78.25;-112.02;-59;0
10.36;-19.67;-18.36;-166.91;-89.9;-101.69;0
5.87;-19.67;-11.71;-194.94;-20.26;-71.08;0
0.14;-10.9;-3.51;-133.16;74.17;2.27;0
2.41;-3.39;-3.02;-17.04;109.33;61.04;0
7.37;-3.91;-5.38;81.29;97.66;83.61;0
11.13;-5.7;-10.15;122.06;83.93;65.18;0
11.65;-6.46;-15.39;109.71;69.41;4.4;0
10.44;-5.59;-19.47;65.2;61.36;-82.32;0
7.7;-7.05;-21.65;1.84;30.08;-148.64;0
1.06;-10.6;-21.26;-72.42;-20.08;-163.35;0
-5.25;-10.94;-18.76;-140.77;-23.45;-148.2;0
-9.59;-11.14;-13.73;-180.15;50.41;-129.08;0
-10.34;-12.16;-9.71;-194.11;89.01;-91.04;0
-8.85;-11.83;-6.33;-167.14;89.98;-49.49;0
-5.1;-11.58;-5.36;-104.28;70.14;-25.16;0
-2.42;-10.26;-5.84;-36.62;50.83;-9.62;0
0.48;-9.09;-7.93;8.15;45.18;-4.07;0
2.17;-8.5;-10.02;25.52;55.96;-10.1;0
3.23;-8.23;-12.56;17.26;77.8;-25.89;0
3.65;-7.91;-13.43;-8.87;84.31;-46.25;0
3.31;-8.22;-13.67;-38.28;76.49;-67.26;0
2.37;-9.24;-13.03;-58.77;56.93;-86.67;0
1.15;-10.84;-12.28;-65.82;36.09;-103.82;0
-0.86;-12.2;-11.22;-62.16;15.78;-112.01;0
-2.46;-12.17;-10.71;-56.99;9.33;-104.29;0
-3.6;-11.79;-10.12;-52.64;1.5;-89.82;0
-3.36;-10.83;-9.48;-50.88;5.03;-76.29;0
-2.2;-10.03;-8.97;-45.13;30;-70.04;0
-0.41;-9.67;-8.55;-30.89;61.27;-67.45;0
0.92;-9.73;-9.19;-15.58;76.49;-69.84;0
1.09;-10.86;-10.6;-8.24;72.23;-77.76;0
-0.28;-11.78;-11.25;-11.29;77.86;-89.01;0
-3.76;-11.37;-11.12;-12.05;80.27;-91.81;0
-7.08;-10.91;-11.72;-1.05;75.53;-86.4;0
-8.89;-10.56;-11.88;6.87;74.15;-68.96;0
-9.22;-10.5;-11.32;8.09;82.64;-42.84;0
-8.07;-10.14;-10.23;5.88;90.24;-16.86;0
-5.31;-9.89;-9.66;14.51;88.69;1.06;0
-3.09;-10.02;-9.27;31.46;94.07;12.26;0
-2.12;-10.24;-9.63;52.03;99.39;12.26;0
-3.13;-10.12;-10.14;70.91;85.52;8.82;0
-5.13;-10.33;-10.49;84.13;58.46;9.7;0
-7.9;-11.86;-10.23;84.73;54.99;15.03;0
-10.68;-13.57;-9.89;83.75;38.89;33.71;0
-11.09;-13.97;-9.22;89.65;3.32;64.06;0
-8.78;-14.26;-9.51;97.87;-47.94;94.89;0
-6.36;-14.63;-10.91;102.94;-111.35;120.41;0
-3.66;-14.92;-12.69;107.35;-135.86;134.16;0
-2.66;-14.43;-13.51;102.43;-120.15;144.22;0
-2.52;-13.75;-13.53;83.99;-85.1;158.74;0
-2.04;-13.2;-12.95;57.72;-48.05;172.06;0
-1.09;-13.09;-11.95;33.32;-34.81;181.32;0
0.57;-15.65;-11.21;13.86;-38.64;179.17;0
2.84;-17.69;-10.97;5.58;-29.47;163.99;0
4.62;-17.26;-10.17;12.84;-4.2;146.01;0
4.97;-15.22;-9.68;28.94;31.71;132.33;0
4.4;-12.44;-9.1;41.84;54.49;127.81;0
3.92;-10.4;-9.22;47.45;51.01;125.4;0
3.76;-9.14;-9.99;51.3;26.15;116.35;0
3.63;-8.11;-10.57;54.12;-12.95;97.58;0
3.26;-7.56;-11.32;51.29;-54.94;83.04;0
2.24;-7.5;-12.18;41.17;-85.03;74.9;0
1.42;-7.67;-12.75;26.13;-92.54;73.64;0
0.79;-7.68;-12.98;7.49;-73.36;79.51;0
-0.14;-7.96;-12.96;-12.87;-60.86;92.88;0
-0.32;-7.47;-11.73;-31.9;-58.32;108.63;0
0.49;-6.53;-10.44;-41.13;-40.1;114.58;0
1.68;-5.65;-9.62;-36.62;-43.68;110.8;0
3.27;-5.04;-9.01;-22.16;-66.8;93.25;0
4.3;-5.3;-8.7;-4.19;-82.11;65.68;0
3.6;-5.32;-8.78;8.42;-94.96;42.87;0
2.58;-5.02;-9.58;12.23;-106.25;22.59;0
1.76;-5.02;-10.03;9.91;-113.38;4.32;0
1.31;-5.18;-10.28;4.78;-116.45;-12.28;0
1.3;-5.68;-10.11;-6.55;-116.59;-32.89;0
1.59;-6.4;-9.39;-24.69;-127.39;-56.2;0
2.29;-8.27;-8.39;-49.74;-140.69;-76.97;0
2.55;-10.76;-7.01;-74.77;-125.4;-95.23;0
0.91;-12.95;-3.21;-81.77;-60.28;-109.03;0
-7.3;-15.97;-2.86;-59.49;35.56;-113.94;0
-17.56;-18.42;-7.58;-30.6;131.59;-100.3;0
-19.95;-17.71;-6.92;-29.31;194.88;-55.67;0
-19.27;-11.35;-3.38;-40.97;216.13;15.68;0
-13.02;-6.75;-2.45;-42.09;155.65;42.78;0
-8.03;-5.07;-4.28;-18.18;75.52;55.71;0
-3.86;-4.09;-6.24;21.8;-20.93;40.88;0
-0.91;-4.97;-8.47;52.81;-99.51;13.4;0
1.35;-7.88;-12.34;63.23;-145.32;-24.25;0
2.92;-18.11;-15.41;36.43;-184.33;-64.85;0
5.75;-19.67;-18.62;-30.19;-230.96;-85.96;0
8.38;-19.67;-17.33;-116.36;-210.2;-55.59;0
