=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.15 18:12:41 =~=~=~=~=~=~=~=~=~=~=~=;;;;;;
-6.52;-5.85;-12.06;-39.15;205.79;49.02;1
-5.45;-5.17;-14.22;-72.84;250.38;46.98;1
2.02;-5.31;-16.68;-101.46;176.51;30.24;1
8.48;-8.67;-13.73;-101.76;76.47;-19.44;1
8.22;-15.35;-8.64;-86.86;-12.71;-79.07;1
2.62;-19.55;-9.4;-68.1;-59.27;-130.5;1
-2.72;-19.55;-10.26;-40.78;-11.3;-123.21;1
-1.3;-16.61;-11.78;-27.73;-28.75;-69.46;1
1.28;-11.99;-12.62;-42.6;-72.04;-43.64;1
2.67;-12.94;-10.37;-67.41;-48.25;-57.53;1
4.45;-13.39;-8.87;-70.37;-31.84;-87.35;1
5.84;-12.66;-10.01;-64.08;-18.35;-111.46;1
5.3;-11.1;-11.56;-62.61;2.61;-125.85;1
4.52;-10.29;-12.35;-66.96;25.76;-132.53;1
3.06;-10.39;-13.16;-70.72;57.79;-138.13;1
1.34;-11.54;-14.18;-73.95;77.11;-144.41;1
-0.63;-13.92;-14.28;-78.96;69.37;-152.2;1
-1.99;-13.89;-14.44;-79.34;50.92;-154.51;1
-2.58;-12.48;-14.91;-78.22;39.3;-149.72;1
-2.55;-10.75;-15.31;-82.02;35.29;-145.34;1
-2.97;-9.23;-15.44;-93.13;34.1;-142.72;1
-3.07;-8;-14.88;-108.29;28.25;-137.88;1
-2.87;-7.09;-13.3;-122.21;10.87;-131.82;1
-1.52;-6.3;-11.07;-130.97;-7.9;-125.69;1
-0.57;-6.82;-7.87;-132.53;-15.23;-115.22;1
1.27;-8.21;-5.19;-116.23;-20.84;-104.42;1
3.13;-9.43;-3.72;-77.79;-24.02;-101;1
3.04;-10.41;-4.47;-33.11;-31.2;-97.56;1
2.37;-10.92;-7.9;-11.04;-9.59;-89.1;1
1.11;-10.72;-11.14;-12.5;40.48;-84.75;1
-0.51;-9.4;-12.46;-28.25;94.11;-84.3;1
-1.95;-7.64;-12.64;-43.63;110.38;-82.78;1
-4.34;-8.49;-12.44;-55.13;91.47;-75.69;1
-7.18;-11.42;-11.03;-54.75;61.05;-68.24;1
-9.58;-13.6;-8.37;-34.51;49.76;-54.11;1
-9.43;-13.52;-6.2;-5.85;52.25;-30.4;1
-7.76;-12.41;-6.04;21.76;50.41;-5.17;1
-6.72;-12.51;-6.64;44.69;48.33;17.44;1
-6.4;-13.97;-6.53;66.2;64.65;37.81;1
-7.77;-14.69;-6.29;96.42;69.22;62.49;1
-9.38;-14.47;-7.41;119.44;39.61;91.8;1
-8.25;-14.31;-7.86;123.18;6.58;123.81;1
-4.8;-15.13;-8.63;128;-19.97;148.61;1
-1.33;-15.5;-9.78;124.41;-21.08;168.48;1
1.79;-16.58;-10.81;128.16;-21.97;187.23;1
4.84;-18.3;-12.25;151.85;-46.68;199.92;1
7.07;-19.55;-15.01;176.3;-58.56;195.7;1
6.78;-19.55;-17.93;180.71;-11.59;189.52;1
5.18;-19.55;-18.61;149.05;53.6;179.47;1
2.39;-18.25;-18.8;96.27;82.7;180;1
1.56;-15.59;-18.15;33.28;91.96;186.54;1
0.89;-14.92;-14.77;-15.86;118.73;193.91;1
0.48;-14.98;-5.94;-2.97;79.41;195.93;1
2.16;-13.84;-6.88;28.66;15.25;189.99;1
3.29;-11.35;-10.46;41.05;-19.45;169.99;1
3.25;-8.6;-12.46;29.99;-38.61;146.31;1
2.85;-6.27;-12.94;13.83;-54.34;132.68;1
2.28;-5.13;-12.41;1.58;-80.29;121.41;1
2.93;-4.16;-11.42;3.82;-98.25;110.99;1
4.38;-3.03;-10.17;18.47;-98;96.27;1
5.06;-0.74;-9.27;37.56;-84.03;84.92;1
4.18;0.66;-9.78;44.95;-75.36;70.63;1
2.49;0.88;-9.59;36.41;-68.07;51.97;1
-0.5;-0.53;-5.79;37.98;-109.52;38.9;1
-2.06;-3.58;-3.58;52.69;-176.2;32.57;1
-2.4;-4.51;-4.74;73.08;-219.44;35.2;1
-0.43;-2.91;-8.96;68.36;-220.95;35.08;1
0.42;-1.25;-13.92;28.56;-139.65;37.03;1
-0.6;-1.81;-16.25;-26.07;38.96;37.12;1
-3.13;-4.44;-10.87;-52.46;190.25;36.01;1
-6.55;-5.84;-3.75;-59.42;242.75;33.38;1
-5.7;-9.24;-7.92;-44.33;161.99;25.68;1
3.81;-7.95;-17.66;-41.32;49.42;5.4;1
8.97;-10.37;-14.16;-64.16;-20.57;-40.62;1
7.61;-19.55;-11.91;-73.08;-23.53;-88.07;1
6.19;-19.55;-12.32;-71.15;28.03;-151.47;1
0.65;-19.06;-13.07;-55.18;9.69;-117.49;1
0.05;-12.68;-13.52;-64.77;-27.48;-66.45;1
0.39;-12.93;-11.65;-81.54;-10.46;-59.65;1
1.7;-13.82;-9.88;-92.07;-6.76;-85.91;1
4.78;-14.84;-9.87;-88.73;-0.71;-118.79;1
5.84;-13.82;-10.24;-80.84;9.09;-140.41;1
5.51;-12.46;-10.44;-76.64;20.08;-149.77;1
4.82;-11.56;-10.89;-75.83;39.84;-159.24;1
3.42;-11.76;-11.6;-74.27;58.41;-170.17;1
1.84;-12.49;-12.16;-70.92;69.57;-176.07;1
-0.74;-14.63;-12.39;-69.69;60.32;-186.63;1
-2.62;-13.47;-12.99;-63.99;46.03;-186.69;1
-3.65;-11.14;-14.12;-58.03;27.36;-174.69;1
-4.26;-10.18;-15.7;-57.69;9.55;-161.17;1
-4.38;-8.85;-16.37;-62.58;-6.07;-152.68;1
-4.19;-7.38;-16.2;-71.89;-21.38;-146.49;1
-3.85;-5.54;-15.35;-90.34;-35.52;-134.45;1
-2.53;-4.59;-13.56;-116.59;-34.55;-116.69;1
-0.91;-4.52;-11.24;-141.09;-12.66;-103.46;1
0.85;-6.3;-8.92;-154.66;4.96;-98.23;1
2.23;-8.39;-6.17;-144.91;14.47;-91.36;1
3.44;-11.97;-3.64;-100.57;19.77;-87.45;1
4;-12.64;-5.41;-50.47;17.69;-80.49;1
2.86;-9.39;-8.34;-23.17;46.43;-66.02;1
0.28;-7.73;-9.31;-16.6;84.25;-65.24;1
-1.72;-9.95;-11.27;-29.99;88.61;-83.14;1
-3.25;-13.08;-11.91;-45.08;73.15;-100.95;1
-5.29;-13.67;-11.09;-48.76;57.58;-103.88;1
-8.17;-14.25;-9.82;-42.44;54.49;-87.59;1
-11.36;-15.63;-7.05;-20.18;79.32;-48.48;1
-12.71;-15.54;-3.81;26.38;97.45;3.52;1
-10.81;-15.04;-5.35;80.12;85.95;47.34;1
-10.47;-16.34;-7.93;114.89;60.12;81.66;1
-10.29;-15.65;-9.62;123.46;29.09;117.15;1
-8.01;-14.15;-9.58;118.76;-2.77;148.08;1
-4.25;-15.13;-9.23;115.58;-29.21;170.91;1
-0.69;-18.06;-9.04;124.86;-56.07;187.19;1
4.21;-19.39;-9.18;153.34;-61.39;189.91;1
5.22;-19.55;-11.99;171.58;-36.2;195.6;1
3.73;-19.54;-14.66;168.83;11.55;204.2;1
2.72;-19.55;-15.97;145.69;30.47;214.95;1
2.71;-19.55;-17.16;121.21;32.93;213.31;1
1.95;-18.82;-16.88;95.95;29.83;217.36;1
1.83;-17.66;-14.73;63.27;44.25;222.31;1
2.43;-17.1;-11.65;43.34;41.35;228.28;1
2.94;-15.51;-10.31;47.71;5.27;225.57;1
3.54;-14.07;-11.08;57.05;-36.21;216.24;1
4.67;-11.99;-12.73;55.11;-55.17;196.95;1
4.88;-9.49;-13.79;43.4;-61.17;177.85;1
4.74;-7.43;-13.27;30.46;-72.08;158.66;1
5.12;-5.83;-12.64;23.88;-87.66;140.17;1
5.76;-4.56;-12.14;23.07;-96.66;121.7;1
6.43;-3.09;-11.92;25.47;-92.53;103.62;1
7.54;-1.21;-12.29;27.17;-60.42;88.4;1
7.58;0.21;-12.29;27.43;-12.51;68.03;1
6.66;0.9;-11.79;21.79;21.75;38.13;1
3.1;1.36;-5.98;17.98;-23.28;10.51;1
-0.43;0.21;-1.27;38.09;-131.78;-1.4;1
-0.31;-2.56;-4.71;59.66;-210.52;-13.98;1
-2.01;-3.26;-10.68;48.03;-212.84;-3.14;1
-5.72;-1.85;-13.79;8.66;-141.1;22.95;1
-9.44;-3.51;-16.68;-44.1;4.06;49.32;1
-9.39;-7.18;-13.34;-90.42;161.67;69.37;1
-5.93;-9.21;-5.09;-93.93;242.84;68.68;1
4.03;-10.52;-9.04;-64.7;123.86;53.13;1
14.23;-9.31;-10.78;-72.52;10.26;-17.31;1
13.06;-15.75;-8.48;-66.28;-15.55;-96.55;1
4.5;-19.55;-10.65;-50.31;-25.31;-144.53;1
-0.95;-19.55;-10.34;-43.44;36.2;-116.08;1
0.16;-13.4;-14.09;-49.86;7.28;-84.5;1
2.57;-12.53;-12.38;-66.26;8.07;-72.14;1
2.45;-13.97;-9.45;-71.08;11.95;-82.07;1
3.08;-15.17;-9.72;-62.88;-1.2;-98.07;1
4.24;-14.59;-12.19;-61.25;4.37;-114.78;1
3.57;-13;-13.03;-64.76;21.56;-125.6;1
2.52;-11.93;-13;-71.5;35.13;-133.03;1
0.93;-11.91;-13.1;-77.67;48.48;-142.4;1
-0.49;-12.65;-13.66;-80.6;51.83;-152.11;1
-0.69;-13.22;-13.54;-81.33;51.06;-156.71;1
-1.35;-13.42;-13.15;-83.39;31.34;-162.93;1
-1.52;-11.95;-13.1;-79.53;18.22;-165.02;1
-1.52;-10.42;-13.46;-76.89;12.91;-160.27;1
-1.54;-9.77;-14.22;-80.67;17.45;-152.17;1
-1.29;-9.65;-14.32;-87.79;30.94;-145.61;1
-1.16;-9.01;-13.96;-96.8;36.32;-138.73;1
-0.73;-7.7;-12.68;-106.37;28.11;-132.81;1
-0.7;-6.55;-10.94;-114.17;14.07;-127.56;1
-0.7;-6.87;-8.98;-114.19;3.06;-121.79;1
-0.69;-7.99;-7.29;-105.02;-0.71;-113.33;1
-0.8;-10.05;-6.28;-84.17;4.9;-103.59;1
-0.25;-12.03;-6.74;-59.83;13.7;-95.33;1
0.23;-11.51;-7.63;-44.12;26.19;-84.84;1
0.43;-8.48;-9.33;-35.07;57.51;-81.8;1
-1.09;-7.01;-10.09;-30.4;83.32;-89.84;1
-4.56;-8.29;-10.16;-39.16;73.61;-97.92;1
-7.79;-12.96;-9.56;-55.73;57.13;-98.98;1
-9.09;-15.78;-6.85;-43.44;68.85;-79.1;1
-7.72;-14.16;-5.09;-0.99;76.69;-54.61;1
-8.32;-14.19;-6.54;36.84;65.93;-24.94;1
-9.32;-14.56;-7.81;63.46;62.53;9.91;1
-9.98;-15.15;-8.9;91.85;42.38;39.37;1
-10.66;-14.67;-9.56;106.33;12.72;71.64;1
-10.11;-14.27;-9.77;107;-5.05;110.18;1
-7.48;-15.54;-9.19;111.05;-4.19;145.69;1
-3.53;-17.32;-8.62;119.64;-13.86;168.86;1
1.23;-18.58;-8.15;134.13;-36.62;184.08;1
4.83;-19.26;-9.95;155.24;-39.01;191.27;1
5.41;-19.22;-13.24;169.87;-16.05;195.86;1
4.02;-19.55;-15.01;165.14;8.15;205.13;1
3.33;-19.55;-16.27;139.42;22.45;208.37;1
2.38;-19.24;-17.01;104.98;42.29;207.05;1
1.96;-17.09;-15.38;73.24;64.28;216.91;1
1.41;-15.93;-13.03;42.98;71.41;222.79;1
1.79;-14.56;-11.02;30.52;51.64;225;1
3.06;-13.8;-10.07;36.61;11.94;221.26;1
4.3;-11.98;-11.46;42.47;-18.06;205.78;1
4.47;-9.78;-12.74;38.18;-32.58;184.44;1
4.37;-7.16;-13.05;27.54;-43.13;166.2;1
4.61;-5.4;-12.62;20.56;-62.69;147.29;1
5.11;-3.92;-12.39;17.95;-77.01;126.38;1
5.89;-2.21;-11.73;19.2;-71.07;108.41;1
6.51;-0.74;-11.02;23.3;-50.46;90.47;1
6.32;0.26;-10.79;25.79;-28.01;68.74;1
3.65;0.07;-9.2;19.3;-32.65;39.76;1
-0.73;-0.39;-4.28;26.89;-100.62;13.51;1
-4.03;-2.22;-0.65;57.37;-207.9;1.08;1
-4.68;-4.49;-3.71;83.58;-246;-7.53;1
-5.13;-3.79;-9.28;77.68;-246;-9.69;1
-5.78;-2.39;-14.42;29.73;-160.17;6.83;1
-8.29;-3.74;-15.9;-32.08;61.47;36.99;1
-4.38;-5.41;-14.2;-87.27;227.83;58.3;1
3.72;-4.7;-11.53;-114.47;254.27;55.76;1
11.88;-4.78;-8.57;-95.71;142;6.61;1
13.96;-8.83;-14.06;-67.27;57.93;-56;1
11.22;-18.85;-17.89;-68.7;22.66;-110.17;1
5.73;-19.55;-13.87;-118.47;43.46;-170.3;1
-4.33;-19.55;-7.67;-107.49;87.12;-146.9;1
-0.84;-14.26;-9.56;-74.97;10.51;-68.1;1
3.47;-9.91;-8.77;-57.67;2.34;-54.97;1
3.81;-10.44;-8.13;-47.44;-15.94;-83.13;1
3.68;-11.12;-8.23;-41.7;-23.48;-119.04;1
4.09;-10.64;-10.75;-44.21;-5.02;-147.88;1
3.81;-11.25;-13.45;-50.89;20.64;-159.87;1
1.89;-11.11;-14.14;-56.71;38.2;-165.54;1
