acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
3.62;-3.61;-11.84;4.91;-44.62;22.74;0
3.7;-3.18;-11.94;-8.18;-36.31;7.01;0
3.55;-2.83;-12.25;-27.02;-34.36;-16.17;0
3.08;-2.34;-10.73;-42.38;-45.51;-35.66;0
2.19;-2.85;-8.32;-47.35;-101.83;-42.47;0
0.45;-3.78;-7.62;-44.18;-176.2;-44.65;0
0.46;-5.14;-9.1;-51.13;-210.62;-48.19;0
0.42;-7.02;-9.5;-71.11;-181.03;-52.38;0
-0.77;-8.99;-8.75;-92.27;-103.75;-49.95;0
-3.6;-11.32;-7.27;-105.5;10.65;-38.39;0
-8.09;-13.48;-4.33;-103.52;119.85;-17.79;0
-10.25;-15.3;-0.06;-79.06;151.35;4.08;0
-7.9;-12.85;1.23;-38.24;114.27;18.46;0
-6.83;-10.41;-0.64;-5.94;57.97;29.59;0
-4.85;-9.22;-2.76;19.21;9.51;38.6;0
-1.93;-8.6;-8.35;36.16;-3.66;47.14;0
1.38;-10.54;-15.06;22.25;16.66;43.88;0
4.57;-13.97;-19.08;-40.15;33.58;8.91;0
2.85;-12.97;-13.99;-95.97;31.36;-17.11;0
-3.01;-14.13;-3.02;-88.19;2.29;-9.01;0
-5.21;-15.5;-2.49;-13.37;14.45;20.32;0
-0.09;-10.05;-10.04;14.34;19.55;43.18;0
8.14;-5.66;-14.76;-16.79;-1.91;24.6;0
10.77;-5.59;-15.5;-47.88;-2.81;-21.95;0
9.81;-7.14;-16.42;-71.48;25.35;-69.91;0
3.53;-8.99;-14.87;-87.95;57.02;-83.35;0
-0.85;-12.05;-11.47;-88.08;76.67;-76.11;0
-4.13;-12.56;-10.14;-71.78;82.07;-60.08;0
-5.3;-11.1;-10.43;-60.02;72.58;-42.92;0
-4.17;-9.93;-11.48;-58.34;55.67;-37.71;0
-3.33;-8.94;-12.7;-66.33;43.93;-34.79;0
-1.71;-8.55;-12.65;-76.56;41.58;-34.73;0
-0.33;-8.67;-11.89;-82.29;41.65;-39.84;0
0.11;-8.62;-11.59;-84.5;42.67;-48.74;0
0.23;-9.03;-11.22;-83.73;45.42;-58.04;0
-0.52;-9.66;-10.3;-79.97;41.32;-62.88;0
-1.05;-10.52;-9.8;-70.17;34.76;-65.5;0
-1.21;-10.41;-9.93;-59.08;27.76;-65.59;0
-0.95;-9.79;-10.51;-55.38;23.47;-62.92;0
-0.64;-9.32;-10.51;-56.47;25.59;-59.34;0
-0.66;-9.61;-9.9;-57.18;29.05;-55.95;0
-1.49;-10.28;-9.03;-52.07;32.84;-54;0
-2.55;-10.5;-8.42;-42.4;30.58;-52.79;0
-3.2;-10.61;-8.56;-32.24;25.45;-50.37;0
-3.67;-10.64;-9.49;-26.04;23.69;-46.21;0
-4.08;-10.4;-9.91;-22.81;18.55;-39.16;0
-3.82;-10.73;-9.54;-17.89;11.84;-31.69;0
-3.64;-10.75;-8.92;-7.18;8.94;-25.75;0
-3.47;-11.01;-8.74;1.47;11.59;-22.12;0
-2.91;-10.99;-8.57;5.79;18.03;-19.36;0
-2.08;-11.16;-8.58;10.04;22.58;-18.38;0
-1.67;-11.79;-8.2;19.3;18.67;-15.15;0
-1.84;-12.06;-7.33;35.74;14.03;-8.08;0
-2.9;-11.78;-5.76;56.95;12.01;2.12;0
-4.51;-12.14;-4.29;83.25;10.2;17.25;0
-5.56;-12.26;-3.61;110.62;2.41;38.18;0
-5.31;-11.59;-3.55;132.38;-6.74;56.66;0
-4.42;-12.7;-4.2;150.59;-5.07;73.9;0
-2.96;-13.36;-7.14;164.19;-4.57;89.89;0
-1.5;-12.97;-11.31;169.52;-27.3;102.13;0
-1.17;-13.23;-15.03;163.03;-66.72;111.08;0
-0.53;-12.95;-15.97;142.53;-79.56;115.96;0
0.08;-13.42;-14.61;118.18;-49.68;107.64;0
0.1;-13.18;-11.49;97.88;-23.26;103.99;0
0.05;-13.27;-9.4;96.75;-8;104.26;0
0.6;-14.03;-9.75;99.43;-20.68;107.31;0
1.23;-13.62;-10.36;98.59;-32.17;104.99;0
1.52;-11.84;-11.09;94.94;-39.9;101.46;0
1.62;-10.22;-11.69;88.77;-39.85;95.74;0
1.76;-8.77;-11.85;77.33;-41.81;83.33;0
2.12;-7.61;-11.9;64.4;-42.17;69.48;0
2;-6.78;-11.96;51.93;-43.14;55.6;0
2.16;-6.14;-12.32;38.4;-39.53;40.76;0
2.32;-4.81;-12.49;22.25;-34.88;28.01;0
3.24;-3.57;-12.47;6.9;-21.8;19.58;0
3.14;-2.68;-12.32;-1.59;-13.06;12.91;0
3.09;-2.3;-12.25;-11.78;-9.05;3.6;0
4.39;-2.13;-11.11;-30.49;-4.91;-17.55;0
3.48;-2.82;-8.36;-45.5;-37.47;-39.13;0
-0.21;-3.72;-5.96;-46.84;-136.17;-49.37;0
-1.65;-5.58;-6.42;-50.19;-219.81;-51.35;0
-2.11;-8.01;-6.76;-68.73;-225.46;-51.7;0
-4.08;-9.54;-5.86;-86.18;-131.33;-41.88;0
-8.31;-12.81;-6.29;-102.7;49.83;-25.3;0
-12.22;-15.9;-4.31;-106.18;185.17;-0.17;0
-9.71;-13.98;-1.53;-80.57;182.48;23.63;0
-7.36;-11.39;-0.4;-43.78;118.83;39.41;0
-6.29;-10.18;-1.57;-10.66;64.25;48.52;0
-3.79;-9.9;-5.88;27.11;53.31;56.08;0
-0.36;-11.45;-13.97;28.21;11.45;58.01;0
5.8;-14.5;-18.89;-28.95;-28;21.22;0
6.98;-11.93;-11.21;-71.79;-53.61;-10.14;0
2.5;-11.66;-1.21;-52;-71.56;-11.08;0
1.17;-11.36;-5.6;-2.72;-10.73;2.04;0
3.66;-8.64;-11.02;1.74;37.45;3.26;0
6.62;-6.6;-18.03;-18.84;33.56;-15.12;0
6.11;-6.78;-20.35;-63.33;30.96;-49.58;0
3.23;-10.26;-18;-101.57;48.88;-75.21;0
-0.97;-11.96;-13.43;-111.71;67.61;-73.2;0
-2.37;-12.91;-10.06;-98.63;75.61;-62.05;0
-3.17;-11.54;-8.53;-75.19;77.83;-52.4;0
-2.86;-10.31;-10.08;-63.79;64.78;-47.82;0
-2.34;-9.48;-11.03;-58.18;50.7;-48.54;0
-1.45;-8.84;-12.98;-63.96;45.71;-49.66;0
-0.37;-9.35;-13.66;-77.59;46.37;-53.83;0
0.34;-9.87;-13.13;-86.64;47.42;-58.04;0
0.56;-9.79;-11.87;-86.88;45.35;-61.53;0
0.74;-9.5;-10.64;-82.06;47.76;-65.28;0
-0.58;-9.35;-9.03;-69.9;54.8;-62.79;0
-0.94;-10;-8.13;-54.7;55.18;-60.25;0
-1.51;-10.19;-7.47;-37.65;54.61;-55.14;0
-1.93;-10.08;-7.38;-21.8;56.96;-48.27;0
-2.43;-9.64;-9.47;-17.17;53.25;-40.59;0
-3.02;-9.68;-9.76;-20.12;47.47;-37.28;0
-3.06;-9.8;-9;-18.21;41.42;-35.5;0
-2.8;-9.61;-8.6;-13.78;44.96;-36.69;0
-2.38;-9.4;-8.64;-11.37;55.35;-38.28;0
-2.21;-10.28;-8.91;-9.87;54.99;-39.93;0
-2.24;-11.52;-9.25;-6.82;50.01;-38.88;0
-2.81;-12.09;-8.74;-3.82;52.72;-39.68;0
-3.66;-11.27;-7.47;0.4;55.96;-40;0
-4.96;-10.58;-5.76;9.85;54.33;-35.69;0
-6.72;-10.25;-3.53;32.56;46.05;-21.27;0
-7.6;-10.48;-2.65;70.28;34.41;-1.15;0
-8.39;-12.04;-3.62;110.43;14.42;21.15;0
-7.88;-13.05;-5.37;133.14;-15.33;48.73;0
-6.03;-14.08;-7.74;140.06;-39.92;77.78;0
-3.65;-14.5;-11.2;147.5;-88.52;96.47;0
-2.17;-14.14;-14.5;148.46;-131.08;107.48;0
-0.99;-13.41;-14.82;127.97;-117.59;109.93;0
0.87;-12.92;-12.89;104.79;-86.46;111.4;0
1.08;-13.34;-10.59;95.2;-70.81;112.74;0
0.49;-14.97;-10.55;95.53;-51.79;115.44;0
-0.01;-15.74;-11.88;92.92;-35.95;117.91;0
0.48;-14.71;-12.06;83.08;-22.42;120.02;0
1.54;-12.67;-11.73;74.13;-20.76;120.91;0
2;-11.01;-11.27;67.35;-27.08;114.75;0
2.27;-9.91;-10.62;60.96;-36.34;104.7;0
2.5;-9.02;-10.28;57.62;-42.58;93.53;0
2.39;-8.02;-10.47;56.18;-48.03;80.76;0
2.28;-7.18;-10.96;52.69;-53.59;70.54;0
2.6;-6.09;-11.37;43.69;-55.04;58.42;0
2.76;-4.99;-11.56;30.72;-55.97;44.41;0
3.26;-3.5;-11.53;18.79;-50.77;29.86;0
3.3;-2.54;-11.54;9.55;-36.96;19.59;0
3.44;-2.7;-11.89;-3.86;-21.43;3.37;0
3.67;-2.76;-11.67;-24.67;-12.4;-22.72;0
2.37;-2.96;-9.64;-36.82;-35.32;-41.98;0
0.03;-3.39;-7.19;-36.2;-110.02;-50.68;0
-1.11;-4.85;-6.87;-36.22;-195.19;-53.94;0
-1.44;-6.21;-7.53;-51.04;-220.6;-53.79;0
-2.95;-7.61;-6.9;-78.3;-179.62;-47.59;0
-4.74;-10.65;-5.57;-98.22;-65.23;-36.32;0
-8.61;-13.28;-4.94;-97.76;94.16;-14.28;0
-10.78;-14.25;-5.37;-90.5;178.06;8.65;0
-9.08;-11.78;-4.25;-75.79;176.02;29.67;0
-7.34;-11.26;-2.86;-42.22;153.04;47.35;0
-6.12;-11.67;-3.84;-1.86;144.92;62.6;0
-0.67;-17.4;-9.18;-6.44;60.75;56.19;0
5.27;-19.55;-11.01;-19.5;-73.36;13.54;0
5.16;-12.5;-7.73;15.75;-146.04;9.45;0
5.2;-8.36;-9.93;13.08;-110.12;20.2;0
6.94;-5.59;-12.52;-5.37;-12.42;13.08;0
9;-4.29;-17.1;-33.98;39.12;-21.05;0
9.21;-5.21;-20.35;-76.25;57.44;-63.96;0
6.27;-9.5;-18.79;-119.13;78.63;-99.86;0
-0.11;-14.07;-14.03;-126.48;104.48;-106.72;0
-4.59;-14.18;-11.03;-110.13;115.29;-84.58;0
-5.6;-12.15;-10.51;-96.46;111.9;-59.75;0
-4.33;-11.76;-10.01;-86.04;100.77;-46.8;0
-3.33;-11;-10.4;-73.83;76.68;-46.99;0
-2.3;-9.15;-10.88;-65.25;54.29;-50.12;0
-1.11;-8.47;-12.84;-73.1;42.32;-58.28;0
-0.19;-8.95;-13.04;-90.14;42.41;-66.63;0
0.1;-9.83;-11.86;-97.55;41.36;-74.21;0
-0.75;-9.89;-10.39;-90.72;36.47;-72.06;0
-0.72;-9.61;-9.22;-78.15;39.79;-66.6;0
-2.02;-9.73;-8.03;-63.54;35.71;-56.66;0
-2.07;-10.2;-7.07;-43.18;29.75;-52.02;0
-2.44;-9.85;-7.68;-27.97;22.23;-46.54;0
-1.91;-8.87;-9.21;-26.96;23.41;-44.74;0
-1.55;-9.04;-9.98;-36.66;33.16;-49.84;0
-1.9;-9.77;-9.23;-41.23;51.53;-52.72;0
-1.93;-10.46;-8.73;-31.57;58.52;-52.83;0
-2.13;-11.04;-8.63;-19.99;54.33;-55.39;0
-3.13;-11.26;-8.5;-12.44;49.18;-55.3;0
-4.57;-11.04;-7.28;-9.85;46.22;-45.94;0
-4.62;-10.75;-4.22;-0.96;48.83;-30.28;0
-4.19;-10.56;-1.68;28.61;57.19;-13.63;0
-2.61;-9.76;-2.99;68.87;67.63;0.1;0
-1.09;-10.09;-6.26;99.58;72.87;5.74;0
-2.62;-12.61;-9.07;114.77;53.69;8.37;0
-6.68;-14.59;-10.69;116.25;12.88;24.27;0
-9.48;-14.82;-11.49;115.49;-26.73;50.79;0
-8.95;-14.32;-12.09;109.69;-65.33;80.63;0
-5.62;-14.49;-12.35;102.41;-94.26;99.82;0
-1.19;-13.27;-11.45;100.33;-105.63;112.03;0
1.43;-12.6;-10.07;96.87;-104.03;118.52;0
1.42;-14.22;-9.4;98.63;-112.06;122.89;0
0.56;-16.44;-10.53;106.92;-107.2;124.66;0
0.4;-17.07;-11.58;112.5;-73.12;129.15;0
1.92;-14.33;-11.36;109.52;-39.75;128.52;0
4.04;-12.43;-10.8;99.51;-29.61;123.89;0
5.29;-11.34;-10;93.69;-22.19;107.14;0
4.58;-9.66;-9.73;94.53;-12.18;87.21;0
3.55;-8.2;-10.22;91.71;-3.04;73.9;0
2.53;-7.31;-11.19;86.24;1.06;64.76;0
2.19;-6.53;-11.94;73.82;5.59;59.55;0
1.9;-6.41;-12.28;57.09;5.35;53.79;0
1.67;-6.02;-12.06;41.1;0.41;47.03;0
1.51;-5.23;-12.09;30.77;-8.42;37.76;0
2.59;-3.81;-12.18;28.27;-8.23;31.35;0
3.52;-3.7;-12.59;25.35;2.87;20.74;0
3.74;-3.83;-13.41;8.02;15.37;-10.41;0
2.02;-3.11;-11.53;-14.63;0.39;-43.62;0
-0.42;-2.37;-7.97;-29.02;-97.26;-62.01;0
-1.83;-3;-6.96;-38.07;-216.1;-70.18;0
-2.14;-4.19;-7.79;-56.86;-246;-74.87;0
-3.49;-6.03;-6.74;-80.59;-174.87;-67.39;0
-9.23;-11.27;-5.4;-88.21;6.55;-43.17;0
-15.2;-17.61;-5.09;-89.8;178.51;-3.64;0
-10.31;-15.83;-2.84;-78.23;204.16;32.09;0
-8.27;-11.68;-0.23;-51.75;150.93;50.09;0
-8.1;-8.37;-4.74;-31.04;154.62;65.77;0
-2.74;-13.74;-7.07;-5.04;110.62;67.87;0
9.65;-19.55;-12.28;4.59;-56.12;22.96;0
11.62;-12.51;-8.43;8.24;-186.89;-13.87;0
3.12;-10.26;-8.12;21;-139.11;-0.86;0
-0.79;-7.51;-15.16;29.85;-27.81;30.33;0
4.73;-4.11;-19.88;-4.14;40.83;23.86;0
9.89;-2.67;-21.6;-58.81;37.23;-20.01;0
9.73;-5.93;-19.52;-109.47;35.85;-70.95;0
5.17;-11.6;-15.95;-125.02;66.75;-101.46;0
0.07;-15.63;-13.15;-122.51;96.18;-100.5;0
-3.59;-15.11;-10;-110.57;107.32;-77.08;0
-3.79;-13.59;-8.85;-94.62;99.4;-57.12;0
-3.13;-12.69;-8.8;-75.77;66.83;-56.63;0
-2.58;-10.55;-9.74;-58.99;26.7;-59.4;0
-1.42;-8.29;-11.42;-61.24;6.77;-65.75;0
-1.03;-7.65;-11.88;-73.81;11.8;-70.58;0
-0.7;-8.6;-11.8;-83.78;28.2;-76.82;0
-1.67;-9.79;-11.2;-85.24;41.23;-76.69;0
-3.2;-10.75;-9.77;-77.36;41.02;-67.36;0
-1.83;-11.36;-7.74;-57.86;20.38;-61.56;0
-2.83;-11.53;-6.93;-39.7;-4.8;-54.63;0
-2.03;-10.33;-6.98;-32.11;-11.82;-54.36;0
-0.55;-8.57;-7.37;-32.88;-0.79;-52.83;0
0.73;-8.6;-8.48;-33.44;23.64;-53.03;0
0.37;-10.51;-9.05;-32.07;58.27;-56.33;0
-1.94;-12.22;-8.55;-27.66;78.61;-57.67;0
-3.64;-12.02;-7.08;-22.37;79.64;-53.37;0
-5.18;-12.23;-4.97;-12.17;78.12;-46.42;0
-6.1;-11.94;-3.44;7.11;74.76;-37.58;0
-6.78;-10.23;-2.71;36.37;64.69;-20.25;0
-7.21;-8.55;-3.05;67.95;59.21;-2.45;0
-7.39;-7.9;-4.56;94.83;51.51;20.5;0
-7.44;-10.25;-7.45;115.18;30.61;46.64;0
-9.09;-14.94;-10.47;122.44;-19.19;77.04;0
-9.03;-16.33;-11.15;120.66;-68.88;102.74;0
-6.67;-15.22;-10.8;125.27;-115.62;121.25;0
-2.74;-14.31;-11.17;127.78;-133.84;130.67;0
0.59;-13.48;-10.88;117.57;-115.75;132.15;0
1.92;-14.6;-9.15;106.23;-91.11;134.75;0
1.14;-16.38;-8.92;109.6;-68.2;135.97;0
1.11;-17.03;-11.39;111.51;-34.55;135.95;0
1.65;-15.19;-12.56;97.29;-6.33;133.6;0
2.69;-13.23;-11.5;78.91;7.76;133.71;0
3.38;-12.05;-10.27;69.8;8.03;124.46;0
2.87;-10.95;-9.75;70.82;-11.17;108.25;0
3;-9.33;-10.41;71.89;-29.17;95.04;0
3.03;-7.88;-11.15;63.78;-38.41;80.45;0
2.73;-6.62;-11.65;54.35;-47.5;69.99;0
3.04;-5.74;-11.77;45.27;-57.01;58.99;0
3.26;-4.75;-12.16;35.43;-67.44;46.28;0
4.04;-3.04;-12.8;27.12;-67.13;35.99;0
4.1;-1.96;-13.55;21.4;-51.55;27.01;0
4.84;-2.14;-15.07;3;-29.17;-3.52;0
4.44;-1.64;-14.27;-23.69;-10.36;-40.01;0
2.64;-1.32;-9.95;-38.63;-74.25;-59.09;0
1.07;-1.28;-7.4;-39.59;-186.39;-64.41;0
0.92;-3.16;-8.13;-52.62;-246;-70.58;0
-0.4;-5.43;-6.34;-80.93;-235.17;-69.14;0
-4.52;-10.23;-3.83;-103.76;-116.27;-49.29;0
-13.45;-17.28;-2.49;-109.22;123.61;-24.66;0
-14.57;-19.55;-1.29;-82.3;236.29;16.35;0
-7.38;-15.32;-1.56;-60.75;171.21;36.14;0
-6;-12.48;-0.03;-30.09;90.87;53.53;0
-4.01;-11.82;-5.16;-4.92;75.64;66.08;0
1.16;-17.65;-12.73;19.95;59.48;59.97;0
5.74;-16.06;-18.61;-0.36;8.09;34.46;0
6.22;-7.89;-13.9;-46.73;-75.2;23.47;0
3;-8.09;-7.86;-57.13;-72.65;30.25;0
3.72;-7.84;-10.09;-24.73;3.56;35.96;0
7.35;-4.78;-12.69;-26.18;50.59;13.36;0
10.57;-4.44;-16.49;-54.63;45.74;-36.98;0
