acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
-0.82;-9.61;-8.8;-0.62;-1.52;-4.91;0
-0.7;-9.66;-8.54;-0.32;0.2;-5.18;0
-0.6;-9.62;-8.4;-0.08;0.73;-5.73;0
-0.62;-9.65;-8.29;0.82;0.33;-6.08;0
-0.6;-9.46;-8.47;1.23;-0.2;-6.48;0
-0.7;-9.45;-8.58;0.58;-0.94;-5.98;0
-0.68;-9.4;-8.63;0.14;-0.39;-4.92;0
-0.58;-9.7;-8.54;0.6;0.75;-4.54;0
-0.51;-9.74;-8.52;1.79;2.16;-4.55;0
-0.52;-9.61;-8.57;2.94;4.09;-5.08;0
-0.65;-9.54;-8.75;3.43;6.2;-5.61;0
-0.72;-9.58;-8.71;3.54;7.2;-5.54;0
-0.78;-9.69;-8.67;4.27;7.02;-6.3;0
-0.8;-9.73;-8.66;4.47;4.98;-7.58;0
-0.81;-9.64;-8.78;3.5;1.57;-9.15;0
-0.99;-9.48;-8.68;2.82;-1.71;-10.25;0
-0.99;-9.5;-8.75;2.56;-4.51;-10.28;0
-1.05;-9.48;-8.65;3.43;-5.99;-9.53;0
-0.97;-9.57;-8.68;3.97;-6.68;-9.04;0
-0.97;-9.59;-8.69;3.72;-7.56;-8.93;0
-0.92;-9.52;-8.71;3.49;-8.84;-8.72;0
-0.85;-9.37;-8.54;2.67;-8.86;-8.08;0
-0.78;-9.35;-8.52;1.69;-8.07;-7.56;0
-0.71;-9.54;-8.31;2.6;-6.68;-6.44;0
-0.59;-9.62;-8.43;4.07;-4.8;-5.62;0
-0.49;-9.65;-8.67;4.67;-3.2;-5.66;0
-0.52;-9.67;-8.65;4.15;-0.71;-6.35;0
-0.39;-9.66;-8.66;3.53;2.19;-7.11;0
-0.29;-9.43;-8.56;2.92;5.47;-7.66;0
-0.51;-9.41;-8.49;2.1;6.19;-8.1;0
-0.61;-9.54;-8.37;2.47;4.51;-7.29;0
-0.69;-9.59;-8.29;3.27;2.6;-7.05;0
-0.75;-9.57;-8.29;3.15;1.4;-7.3;0
-0.62;-9.53;-8.21;2.78;0.04;-7.23;0
-0.56;-9.49;-8.19;2.32;-1.16;-7.4;0
-0.54;-9.47;-8.2;2;-3.01;-7.2;0
-0.66;-9.51;-8.22;2.23;-4.49;-6.36;0
-0.56;-9.51;-8.27;2.32;-4.93;-5.53;0
-0.42;-9.5;-8.32;2.25;-4.01;-5.18;0
-0.07;-9.6;-8.5;2.42;-2.23;-4.87;0
0.09;-9.59;-8.55;2.37;-0.55;-4.6;0
0.03;-9.58;-8.41;2.41;0.97;-4.99;0
0.02;-9.5;-8.36;2.11;2.19;-5.23;0
-0.27;-9.5;-8.25;1.92;2.57;-5.16;0
-0.41;-9.48;-8.22;1.23;2.58;-4.59;0
-0.35;-9.64;-8.28;1.15;2.1;-4.16;0
-0.23;-9.69;-8.24;1.34;0.67;-4.61;0
-0.17;-9.63;-8.33;1.76;-0.37;-4.72;0
-0.28;-9.52;-8.26;1.73;-0.49;-5.17;0
-0.26;-9.44;-8.34;1.39;-0.29;-5.12;0
-0.3;-9.62;-8.32;1.62;0.17;-4.08;0
-0.06;-9.72;-8.38;1.98;1.1;-3.92;0
0.04;-9.67;-8.3;2.4;1.98;-4.37;0
-0.01;-9.58;-8.32;2.83;3.09;-4.56;0
-0.08;-9.38;-8.43;2.76;3.74;-4.04;0
-0.14;-9.43;-8.45;1.7;5.26;-2.92;0
-0.04;-9.58;-8.4;0.52;6.96;-1.69;0
-0.09;-9.58;-8.36;0.02;8.95;-0.97;0
-0.15;-9.61;-8.34;0.18;10.19;-0.37;0
-0.2;-9.57;-8.29;0.66;10.19;0.44;0
-0.32;-9.41;-8.28;0.64;9.93;0.34;0
-0.42;-9.44;-8.32;0.19;9.77;1.04;0
-0.44;-9.47;-8.25;0.66;9.46;1.64;0
-0.48;-9.52;-8.44;1.66;8.09;1.09;0
-0.58;-9.71;-8.61;2.63;6.25;0.71;0
-0.57;-9.83;-8.8;3.1;5.19;0.41;0
-0.52;-9.68;-8.89;2.59;4.46;-0.82;0
-0.6;-9.6;-8.86;1.98;2.33;-2.26;0
-0.78;-9.57;-8.74;1.4;-0.94;-2.62;0
-0.92;-9.54;-8.58;1.5;-5.49;-2.69;0
-0.79;-9.42;-8.65;0.84;-8.94;-2.46;0
-0.74;-9.48;-8.59;0;-10.55;-1.85;0
-0.6;-9.51;-8.59;0.19;-11.07;-1.69;0
-0.39;-9.57;-8.47;0.37;-10.75;-1.82;0
-0.3;-9.61;-8.33;0.92;-10.56;-1.72;0
-0.22;-9.62;-8.17;1.33;-9.62;-1.41;0
-0.1;-9.61;-8.16;1.6;-7.55;-1.11;0
-0.01;-9.63;-8.2;1.64;-5.03;-1.43;0
0.09;-9.69;-8.16;2.13;-2.97;-1.06;0
0.13;-9.59;-8.19;2.74;-1.49;-0.93;0
0.06;-9.54;-8.18;3.37;-0.04;-0.61;0
0.1;-9.65;-8.18;3.7;2.71;-0.5;0
0.18;-9.73;-8.21;4.36;6.29;-0.23;0
0.3;-9.74;-8.2;4.66;8.9;-0.42;0
0.25;-9.62;-8.26;5.54;10.35;-1.24;0
0.1;-9.58;-8.31;5.98;10.23;-1.75;0
0.01;-9.54;-8.33;6.06;8.98;-1.49;0
-0.19;-9.61;-8.27;5.69;6.5;-1.32;0
-0.15;-9.74;-8.32;4.71;4.52;-1.46;0
-0.22;-9.69;-8.27;4.01;2.25;-2.73;0
-0.31;-9.75;-8.31;3.93;0.3;-3.84;0
-0.28;-9.59;-8.38;3.73;-1.39;-3.49;0
-0.41;-9.62;-8.47;2.89;-1.13;-3.65;0
-0.33;-9.71;-8.45;1.61;0.19;-3;0
-0.12;-9.69;-8.15;1.43;1.09;-2.8;0
-0.08;-9.72;-8.03;3.08;2.99;-2.72;0
-0.22;-9.65;-8.18;4.08;4.64;-2.42;0
-0.22;-9.47;-8.27;2.98;4.73;-2.6;0
-0.26;-9.48;-8.27;2.29;4.8;-2.44;0
-0.27;-9.57;-8.1;2.69;4.91;-2.59;0
-0.31;-9.61;-8.1;3.99;6.27;-2.27;0
-0.28;-9.52;-8.05;4.58;7.01;-1.74;0
-0.19;-9.39;-8.22;4.68;6.09;-1.02;0
-0.22;-9.33;-8.07;4.6;4.78;-0.47;0
-0.22;-9.44;-8.09;3.83;3.54;0.44;0
-0.21;-9.51;-8.16;2.65;2.25;0.92;0
-0.11;-9.44;-8;1.74;0.77;0.94;0
-0.03;-9.4;-8.07;1.5;0.32;0.87;0
-0.07;-9.29;-7.99;1.84;0.88;0.69;0
-0.06;-9.25;-7.85;1.53;1.45;1.05;0
0.01;-9.35;-7.82;1.13;2.39;1.03;0
0.06;-9.5;-7.85;1.37;3.78;0.96;0
0.06;-9.53;-7.78;2.02;5.9;0.63;0
-0.02;-9.58;-7.83;2.59;7.92;0.29;0
-0.06;-9.54;-7.77;2.76;8.21;0.38;0
-0.22;-9.55;-7.78;2.56;7.64;0.1;0
-0.24;-9.55;-7.74;2.05;6.12;-0.5;0
-0.28;-9.55;-7.81;1.69;4.58;-1.08;0
-0.26;-9.52;-7.69;1.05;2.88;-1.29;0
-0.17;-9.49;-7.78;0.95;0.77;-1.49;0
-0.24;-9.51;-7.78;0.92;-1.26;-1.72;0
-0.27;-9.43;-7.8;0.53;-2.78;-1.82;0
-0.33;-9.5;-7.91;-0.23;-3.88;-1.66;0
-0.25;-9.55;-7.69;-0.85;-4.2;-1.4;0
-0.2;-9.52;-7.8;-1.15;-4.37;-1.46;0
-0.09;-9.44;-7.71;-1.26;-4.45;-1.24;0
-0.16;-9.41;-7.64;-1.27;-3.67;-0.6;0
-0.17;-9.46;-7.69;-1.53;-2.77;-0.04;0
-0.19;-9.53;-7.66;-1.56;-1.54;0.73;0
-0.18;-9.48;-7.73;-1.45;-0.28;1.14;0
-0.19;-9.52;-7.73;-1.39;0.38;1.28;0
-0.22;-9.53;-7.78;-1.11;0.58;1.54;0
-0.29;-9.56;-7.88;-1.55;0.28;1.9;0
-0.26;-9.6;-7.94;-1.89;0.58;2.59;0
-0.24;-9.61;-7.98;-2.28;1.03;2.35;0
-0.14;-9.65;-8.01;-2.37;0.71;2.32;0
-0.17;-9.54;-8;-2.55;-0.13;1.6;0
-0.22;-9.52;-7.99;-2.59;-0.96;1.6;0
-0.28;-9.5;-8.05;-2.9;-1.42;1.7;0
-0.27;-9.51;-8.02;-3.04;-1.7;1.85;0
-0.21;-9.56;-8.04;-3.02;-1.67;1.76;0
-0.25;-9.51;-8.1;-2.89;-1.58;1.51;0
-0.26;-9.58;-8.04;-2.71;-1.11;1.53;0
-0.27;-9.56;-8.09;-2.62;-1.38;1.08;0
-0.25;-9.6;-8.14;-2.52;-1.65;0.94;0
-0.28;-9.62;-8.25;-2.5;-2.04;0.69;0
-0.32;-9.57;-8.13;-2.4;-2.57;0.29;0
-0.21;-9.5;-8.11;-2.68;-2.99;0.32;0
-0.2;-9.52;-8.28;-2.65;-3.44;0.4;0
-0.17;-9.49;-8.17;-2.97;-3.61;0.34;0
-0.22;-9.48;-8.12;-3.11;-3.1;0.26;0
-0.21;-9.56;-8.17;-3.2;-3.4;0.27;0
-0.26;-9.6;-8.31;-3.06;-4.8;0.29;0
-0.21;-9.48;-8.2;-3.03;-5.26;0.15;0
-0.24;-9.33;-8.32;-3.82;-5.52;-0.04;0
-0.22;-9.46;-8.26;-4.61;-7.01;0.86;0
-0.16;-9.68;-8.19;-4.73;-6.49;1.57;0
-0.09;-9.79;-8.2;-3.59;-5.88;1.14;0
0;-9.78;-8.37;-2.67;-5.09;0.79;0
0.01;-9.64;-8.35;-2.61;-4.11;-0.13;0
-0.06;-9.47;-8.31;-2.89;-2.48;-0.53;0
-0.1;-9.4;-8.26;-3.01;-0.76;-0.35;0
-0.08;-9.51;-8.39;-3;0.09;0.58;0
0.04;-9.56;-8.32;-2.91;0.03;0.83;0
0.14;-9.71;-8.43;-2.45;0.49;1.06;0
0.13;-9.76;-8.4;-1.4;1.97;0.57;0
0.1;-9.66;-8.41;-0.71;3.4;-0.3;0
0.05;-9.67;-8.3;-0.93;4.75;-1.04;0
0.06;-9.58;-8.29;-1.2;6.05;-1.37;0
-0.05;-9.63;-8.2;-1.33;7.63;-1.39;0
-0.16;-9.58;-8.09;-1.05;8.11;-1.01;0
-0.18;-9.59;-8.28;-0.26;7.63;-1.13;0
-0.26;-9.54;-8.34;0.56;6.51;-1.46;0
-0.18;-9.53;-8.35;0.85;6.18;-1.89;0
-0.23;-9.5;-8.4;0.92;6.16;-2;0
-0.14;-9.5;-8.4;1.05;6.86;-1.95;0
-0.08;-9.54;-8.41;1.56;7.48;-1.79;0
-0.15;-9.59;-8.4;1.92;7.83;-1.56;0
-0.16;-9.53;-8.46;2.07;8.08;-1.48;0
-0.24;-9.45;-8.52;1.44;8.56;-1.11;0
-0.31;-9.46;-8.47;0.92;8.58;-1.42;0
-0.3;-9.52;-8.37;0.84;7.27;-0.76;0
-0.37;-9.53;-8.33;1.1;5.8;-0.2;0
-0.4;-9.53;-8.32;1.32;4.24;0.13;0
-0.4;-9.56;-8.25;1.11;3.11;0.27;0
-0.41;-9.51;-8.31;0.98;2.64;0.5;0
-0.42;-9.48;-8.36;0.66;1.9;0.47;0
-0.41;-9.48;-8.25;0.75;1.32;0.56;0
-0.3;-9.41;-8.24;1.01;0.7;0.8;0
-0.19;-9.33;-8.23;1.62;0.46;0.76;0
-0.11;-9.28;-8.16;3.21;0.87;0.3;0
0.03;-9.27;-8.05;5.9;1.74;0.08;0
0.04;-9.29;-8.26;9.36;3.38;0.31;0
-0.08;-9.61;-8.54;12.7;3.9;0.77;0
-0.2;-10.03;-8.81;16.53;3.36;0.64;0
-0.5;-10.35;-9.2;20.48;1.38;2.23;0
-0.77;-10.47;-9.63;21.53;-1.83;6.05;0
-0.94;-10.36;-10.05;17.22;-6.34;11.39;0
-0.76;-9.95;-10.36;10.24;-11.55;17.4;0
-0.66;-9.32;-10.46;2.92;-15.41;22.46;0
-0.94;-8.92;-10.49;-2.93;-16.53;28.79;0
-1.17;-8.62;-10.57;-7.67;-13.49;36.57;0
-1.41;-8.43;-10.5;-11.82;-8.73;44.77;0
-1.69;-8.48;-10.16;-15.95;-5.5;53.86;0
-1.89;-8.64;-9.66;-18.03;-3.2;63.2;0
-2.2;-8.57;-9.3;-18.78;-0.61;72.83;0
-2.61;-8.3;-9.38;-21.09;2.78;83.34;0
-2.99;-8;-9.31;-26.37;7.98;94.93;0
-3.46;-8.05;-9.28;-33.96;13.02;106.39;0
-3.99;-8.78;-9.21;-43.81;17.03;119.73;0
-4.12;-10.09;-9.01;-54.36;19.74;130.31;0
-3.91;-11.56;-8.59;-63.11;23.14;134.64;0
-3.6;-12.75;-7.89;-67.04;25.52;130.63;0
-3.22;-13.37;-7.42;-64.38;23.75;119.88;0
-2.35;-12.78;-7.13;-58.83;15.62;105.94;0
-1.21;-11.72;-6.96;-56.46;5.46;90.67;0
-1.04;-10.54;-7.08;-56.17;-0.88;76.21;0
-1.04;-10.06;-6.87;-52.47;-3.17;65.18;0
-0.55;-10.32;-6.73;-45.95;-0.47;56.37;0
0.19;-10.39;-6.45;-37.47;6.66;45.21;0
0.67;-10.23;-6.34;-26.25;15.95;31.03;0
0.55;-9.99;-6.87;-16.8;18.4;17.75;0
-0.09;-9.44;-7.98;-12.44;13.1;5.79;0
-0.94;-8.63;-8.54;-13.2;5.33;-3.04;0
-1.73;-7.87;-8.58;-15.94;-3.33;-9.8;0
-2.4;-7.3;-8.88;-19.02;-12.85;-15.01;0
-2.81;-7.19;-9.1;-20.32;-21.65;-19.3;0
-3.09;-7.27;-9.29;-19.76;-28.02;-23.79;0
-3.33;-7.36;-9.41;-18.24;-32.49;-27.92;0
-3.46;-7.64;-9.26;-15.18;-36.46;-31.32;0
-3.45;-7.95;-9.43;-13.02;-36.92;-34.34;0
-3.36;-8.04;-9.79;-13.9;-35.73;-37.15;0
-3.25;-7.98;-10.12;-17.93;-35.01;-38.79;0
-2.92;-7.99;-10.31;-23.86;-36.3;-40.63;0
-2.3;-7.98;-10.24;-29.89;-38.19;-43.75;0
-1.7;-8.32;-9.83;-34.44;-40.46;-48.73;0
-1.34;-8.8;-9.07;-35.7;-38.33;-55.09;0
-1.42;-9.67;-8.34;-32.65;-28.96;-62.36;0
-1.98;-10.24;-7.82;-28.28;-13.95;-69.31;0
-2.5;-10.67;-6.94;-22.47;1.19;-73.11;0
-3.08;-11.97;-6.44;-16.47;19.7;-71.3;0
-3.53;-12.73;-6.4;-9.86;39.45;-63.54;0
-3.76;-11.65;-6.88;-3.55;58.54;-51.51;0
-4.69;-9.78;-8.43;-2.86;72.96;-37.86;0
-5.75;-8.5;-9.78;-8.45;75.18;-24.82;0
-6.54;-8;-11.09;-14.69;61.41;-11.85;0
-5.74;-7.54;-11.81;-20.15;34.87;0.49;0
-3.5;-8.04;-10.92;-25.15;2.27;4.76;0
-1.33;-9.37;-9.05;-21.54;-14.4;1.94;0
0.21;-9.91;-7.41;-7.31;-5.41;-6.28;0
0.57;-9.44;-8.28;3.64;15.64;-17.79;0
-0.27;-9.23;-10.71;2.75;32.82;-29.05;0
-1.8;-9.11;-12.19;-6.95;34.94;-33.26;0
-2.8;-8.98;-12.21;-18.06;23.89;-32.85;0
-3.41;-9.03;-10.91;-22.72;3.26;-30.13;0
-4.03;-9.22;-9.74;-21.53;-22.78;-24.69;0
-4.37;-9.48;-9.56;-16.98;-40.81;-18.46;0
-4.51;-9.04;-9.93;-11.89;-45.81;-12.95;0
-3.98;-9.08;-11.03;-11.41;-44.35;-8.79;0
-2.73;-9.47;-11.41;-13.85;-44.13;-5.99;0
-1.96;-9.92;-11.1;-15.16;-44.36;-5.14;0
-1.72;-9.66;-10.81;-12.46;-41.13;-4.56;0
-1.87;-9;-11.05;-8.63;-42.14;-4.36;0
-1.9;-8.51;-11.81;-7.26;-47.43;-1.61;0
-1.62;-8.52;-13;-9.18;-51.08;0.47;0
-1.25;-9.02;-13.62;-16.22;-51.2;2.41;0
-1.01;-9.74;-13.18;-20.98;-48.13;2.12;0
-1.12;-9.73;-12.58;-21.07;-41.14;0.49;0
-1.21;-9.57;-12.09;-20.27;-37.39;1.34;0
-1.01;-9.87;-12.19;-19.34;-30.83;3.88;0
-0.68;-10.19;-12.01;-17.9;-23.59;6.36;0
-0.4;-10.22;-11.39;-14.67;-16.36;6.54;0
-0.21;-9.99;-11.01;-10.75;-9.88;4.57;0
-0.43;-9.93;-11.44;-7.24;-1.73;3.73;0
-0.41;-9.79;-11.86;-7.31;4.22;2.88;0
-0.63;-9.78;-11.65;-8.63;5.21;0.25;0
-1.1;-9.95;-11.61;-7.03;3.94;-3.24;0
-1.42;-9.81;-11.55;-6.22;0.09;-5.75;0
-1.43;-9.76;-11.22;-5.21;-4.29;-7.57;0
-1.41;-9.68;-11.19;-2.73;-8.2;-9.21;0
-1.39;-9.45;-11.49;-1.85;-10.13;-9.62;0
-1.35;-9.4;-11.33;-1.16;-9.53;-9.19;0
-1.41;-9.38;-11.49;1.27;-7.02;-8.24;0
-1.36;-9.22;-12.04;1.36;-5.46;-7.39;0
-1.32;-9.22;-11.93;-0.53;-3.75;-5.95;0
-1.18;-9.33;-11.91;-0.13;0.55;-4.99;0
-1.17;-9.25;-11.84;0.2;6.9;-3.85;0
-1.25;-9.25;-11.6;0.28;12.42;-3.4;0
-1.36;-9.47;-11.35;1.75;19.22;-2.16;0
-1.58;-9.55;-11.67;3.6;21.99;-1.31;0
-1.85;-9.53;-11.83;3.39;21.38;-1.09;0
-2.04;-9.49;-11.76;3.66;19.9;-1.5;0
-2.14;-9.5;-11.77;4.36;16.77;-1.99;0
-2.28;-9.57;-11.87;4.06;12.86;-2;0
-2.23;-9.51;-11.7;3.79;8.5;-2.01;0
-2.04;-9.52;-11.82;3.92;3.92;-2.51;0
-1.96;-9.37;-11.98;3.22;0.74;-2.25;0
-1.63;-9.08;-12.04;3.39;-2.04;-2.77;0
-1.62;-9.39;-12.11;2.46;-4.21;-2.52;0
-1.45;-9.95;-11.91;1.63;-3.15;-0.7;0
-1.23;-10.11;-11.71;1.57;-0.71;-0.62;0
-1.1;-9.77;-11.38;1.34;-0.51;-1.17;0
-1.07;-9.51;-11.23;2.4;-0.52;-1.29;0
-1.08;-9.57;-11.27;4.1;1.02;-0.67;0
-0.91;-9.49;-11.1;5.16;1.92;-0.24;0
-0.9;-9.39;-11.05;7.53;-0.3;-1.12;0
-1.05;-9.22;-11.08;8.27;-1.14;-2.03;0
-1.24;-9.19;-11.19;9.22;-0.89;-2.79;0
-1.51;-9.51;-11.59;9.59;-2.34;-3.33;0
-1.63;-9.47;-11.69;9.85;-3.45;-3.41;0
-1.58;-9.4;-11.64;8.72;-6.72;-3.27;0
-1.66;-9.44;-11.39;6.69;-9.06;-2.82;0
-1.76;-9.51;-10.87;6.03;-8.93;-0.69;0
-1.51;-9.38;-10.57;6.13;-8.81;2.18;0
-1.22;-9.22;-10.4;5.33;-8.19;4.63;0
-1.03;-9.11;-10.1;4.6;-6.39;6.84;0
-0.99;-9.2;-10.13;3.42;-4.02;9;0
-1.06;-9.2;-9.92;1.78;-1.65;10.42;0
-1.21;-9.39;-9.84;2.89;-2.39;10.58;0
-1.47;-9.4;-10.21;4.85;-5.23;9.48;0
-1.73;-9.23;-10.67;5.68;-9.78;9.14;0
-2;-9.21;-10.88;5.44;-14.7;8.13;0
-2.34;-9.4;-11.1;4.17;-20.49;6.97;0
-2.73;-9.47;-10.87;2.59;-27.81;7.14;0
-2.92;-9.34;-10.44;3.66;-33.12;8.48;0
-3.49;-9.12;-10.32;5.52;-40.07;11.96;0
-3.48;-8.94;-10.04;6.31;-42.1;18.42;0
-3.18;-9.11;-9.8;8.07;-43.34;27.45;0
-2.64;-9.39;-9.71;9.22;-40.26;36.12;0
-1.94;-9.52;-9.74;9.8;-34.66;41.91;0
-1.41;-9.5;-9.81;9.86;-27.26;44.05;0
-0.84;-9.66;-9.85;8.75;-19.07;42.99;0
-0.45;-9.78;-10.07;7.56;-8.33;40.37;0
-0.35;-9.95;-10.03;6.6;3.41;36.08;0
-0.39;-10.02;-10.25;5.22;12.87;30.47;0
-0.71;-10.14;-10.51;2.71;19.8;24.2;0
-1.45;-9.99;-10.55;-0.79;23.45;18.83;0
-2.4;-9.56;-10.54;-4.28;19.74;15.32;0
-3.25;-9.22;-10.47;-6.8;10.87;14.15;0
-3.61;-9.21;-10.38;-9.47;-2.3;13.49;0
-3.72;-9.17;-10.38;-11.31;-19.33;12.31;0
-3.49;-9.18;-10.22;-12.23;-38.04;11.06;0
-3.11;-9.26;-10.27;-12.96;-54.94;10.09;0
-2.48;-9.4;-10.44;-13.3;-65.66;7.93;0
-1.76;-9.52;-10.42;-14.05;-69.31;3.49;0
-1.27;-9.53;-10.11;-15.08;-68.28;-4.04;0
-1.16;-9.4;-9.85;-14.35;-62.66;-12.17;0
-0.94;-9.02;-9.7;-12.66;-54.47;-17.75;0
-0.48;-8.79;-9.45;-12.52;-44.85;-20.95;0
-0.13;-8.82;-9.17;-11.73;-36.01;-22.91;0
0.39;-9.08;-8.78;-10.4;-28.99;-27.68;0
0.74;-9.49;-8.76;-8.53;-25.58;-34.97;0
0.49;-9.51;-9.21;-7.85;-23.96;-40.88;0
0.11;-9.36;-9.51;-6.91;-17.59;-43.86;0
0.14;-9.1;-9.36;-6.31;-4.84;-44.7;0
0.68;-9.33;-9.05;-4.31;12.95;-44.82;0
0.61;-10.53;-9.48;-1.53;28.15;-45.8;0
-0.41;-12.15;-10.24;2.74;41.36;-48.27;0
-1.96;-11.79;-10.58;3.18;53.7;-50.04;0
-3.78;-11.58;-10.49;2.17;51.01;-48.03;0
-5.21;-11.9;-10.03;3.81;31.08;-39.68;0
-5.15;-10.76;-9.87;3.4;11.95;-31.13;0
-3.64;-9.84;-9.89;3.1;0.13;-28.74;0
-1.53;-9.73;-9.88;3.74;-6.91;-29.95;0
0.31;-9.61;-10.12;5.5;-0.48;-33.62;0
1.43;-9.42;-10.36;6.53;13.72;-36.97;0
1.61;-9.41;-10.97;6.91;26.04;-41.34;0
1.02;-9.22;-11.14;5.21;34.11;-46.32;0
-0.2;-8.92;-10.69;3.92;38.06;-49.26;0
-1;-8.7;-10.55;5.2;32.74;-48.49;0
-1.45;-8.69;-10.36;4.81;22.33;-46;0
-1.75;-8.84;-10.1;4.24;11.58;-43.66;0
-2.01;-8.93;-10.05;5.55;4.09;-40.7;0
-1.97;-8.9;-10.46;5.64;-2.17;-36.66;0
-1.75;-9.05;-10.97;3.2;-3.94;-31.88;0
-1.47;-9.27;-11.21;-0.34;-1.02;-27.26;0
-1.15;-9.54;-10.89;-1.95;2.51;-21.97;0
-1.1;-9.61;-10.55;-1.86;7.41;-15.42;0
-0.98;-9.77;-10.64;0.03;13.16;-9.11;0
-0.69;-9.67;-11.14;0.3;17.87;-3.94;0
-0.72;-9.4;-11.25;-2.06;21.61;-1.11;0
-0.76;-9.51;-10.79;-4.07;22.29;1.83;0
-0.73;-9.57;-10.64;-3.64;21.99;3.92;0
-0.55;-9.69;-10.59;-3.17;19.96;5.27;0
-0.6;-9.6;-10.58;-3.38;17.3;5.69;0
-0.31;-9.64;-10.55;-2.81;14.2;4.79;0
-0.24;-9.62;-10.42;-3.67;13.48;3.18;0
-0.18;-9.78;-10.19;-1.86;7.25;1.22;0
-0.2;-9.68;-10.37;-1.54;3.09;-1.25;0
-0.26;-9.8;-10.48;-2.66;-0.91;-2.55;0
-0.2;-9.92;-10.4;-2.97;-2.39;-3.87;0
-0.06;-9.92;-10.3;-1.73;-3.78;-4.59;0
0.16;-9.95;-10.69;-0.18;-3.94;-5.5;0
0.07;-9.69;-10.99;-1.16;-0.33;-6.11;0
-0.07;-9.67;-10.96;-2.79;2.08;-5.5;0
-0.28;-9.72;-10.7;-2.44;3.58;-3.86;0
-0.25;-9.66;-10.61;-2.37;5.39;-2.24;0
-0.39;-9.59;-10.55;-1.86;5.74;-0.46;0
-0.34;-9.56;-10.71;-2.15;5.38;0.65;0
-0.29;-9.69;-10.72;-2.78;4.54;2.14;0
-0.2;-9.65;-10.66;-3.09;4.83;2.41;0
-0.06;-9.79;-10.62;-2.23;4.81;2.33;0
-0.03;-9.73;-10.49;-1.99;4.34;1.47;0
-0.07;-9.83;-10.7;-1.6;3.63;1.07;0
-0.01;-9.77;-10.65;-1.71;2.31;1.12;0
0.13;-9.75;-10.52;-1.82;1.33;0.21;0
0.07;-9.74;-10.44;-1.73;1.41;-0.79;0
-0.09;-9.7;-10.63;-0.99;1.16;-1.44;0
-0.15;-9.63;-10.77;-1.5;0.74;-1.51;0
-0.06;-9.71;-10.59;-1.83;0.51;-0.79;0
