acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
-1.15;-10.01;-11.49;-16.21;-29.23;3.28;2
-0.83;-9.73;-11.35;-13.72;-26.76;4.83;2
-0.51;-9.66;-11.45;-12.89;-21.95;5.86;2
-0.61;-9.74;-11.29;-10.77;-18.81;4.63;2
-0.65;-9.92;-11.46;-8.5;-18.16;2.78;2
-0.56;-9.87;-11.62;-8.32;-16.37;0.33;2
-0.45;-9.9;-11.36;-9.4;-12.05;-1.56;2
-0.47;-9.9;-10.8;-8.12;-7.14;-2.99;2
-0.88;-9.83;-10.98;-3.97;-2.03;-5.03;2
-1.14;-9.54;-11.58;-2.29;-0.29;-5.35;2
-1.16;-9.37;-11.55;-3.74;1.01;-5.07;2
-1.42;-9.52;-11.26;-3.85;2.82;-4.8;2
-1.76;-9.61;-11.1;-2.73;1.48;-4.35;2
-1.95;-9.42;-11.28;-0.7;1.03;-4.08;2
-1.78;-9.3;-11.99;-0.47;-0.04;-3.69;2
-1.58;-9.24;-11.97;-2.41;0.76;-2.83;2
-1.3;-9.48;-11.49;-2.36;2.69;-2.64;2
-1.37;-9.41;-11.38;-1.34;5.38;-2.58;2
-1.48;-9.26;-11.55;-0.53;6.96;-2.48;2
-1.47;-9.12;-11.69;-0.71;9.7;-2.48;2
-1.6;-9.11;-11.49;-1.21;13.27;-2.09;2
-1.98;-9.38;-11.21;-0.66;15.14;-0.6;2
-2.09;-9.39;-11.02;0.47;16.02;1.2;2
-2.18;-9.29;-11.31;2.18;15.51;1.73;2
-2.23;-9.31;-11.86;1.16;13.54;2.45;2
-2.08;-9.44;-11.82;-0.15;11.67;2.95;2
-2.06;-9.42;-11.49;-0.36;10.58;2.74;2
-1.9;-9.37;-11.41;0.76;9.95;2.28;2
-1.36;-8.87;-11.59;3.15;9.84;0.7;2
-1.5;-9.42;-12.17;2.98;10.22;0.15;2
-1.74;-10.17;-12.23;0.6;10.74;0.99;2
-1.71;-10.68;-11.88;0;8.58;-0.52;2
-1.66;-10.17;-11.74;-0.54;3.99;-4.27;2
-1.4;-9.59;-11.4;-0.05;-0.75;-6.08;2
-1.16;-9.24;-11.35;1.47;-1.6;-6.56;2
-0.83;-9.37;-11.31;3.85;0.38;-6.62;2
-0.65;-9.55;-11.33;6.65;2.99;-8.43;2
-0.99;-9.58;-11.29;8.47;4.29;-10.69;2
-1.47;-9.53;-11.32;9.05;4.3;-11.62;2
-1.96;-9.59;-11.51;9.85;4.99;-10.95;2
-2.16;-9.33;-11.76;10.27;4.41;-9.82;2
-2.12;-9.11;-11.88;9.65;2.96;-8.24;2
-2.18;-9.12;-11.84;8.38;4.73;-5.53;2
-2.35;-9.21;-11.8;8;6.67;-2.36;2
-2.19;-9.17;-11.79;7.79;7.2;0.79;2
-1.9;-9.28;-11.87;7.18;7.67;2.84;2
-1.58;-9.39;-11.8;6.47;8.86;3.6;2
-1.3;-9.44;-11.61;5.72;9.91;4.05;2
-1.22;-9.27;-11.28;4.28;8.25;3.36;2
-1.17;-9.43;-11.05;4.06;6.31;2.47;2
-1.08;-9.58;-10.66;3.97;4.01;1.61;2
-0.72;-9.74;-10.53;5.17;3.69;-0.06;2
-0.63;-9.79;-10.55;6.59;3.69;-2.37;2
-0.99;-9.81;-10.35;7.24;1.7;-4.05;2
-1.15;-9.79;-10.23;7.51;-0.19;-4.63;2
-1.21;-9.74;-10.14;9.25;-1.94;-4.99;2
-1.37;-9.54;-10.63;10.58;-2.97;-5.48;2
-1.68;-9.4;-11.09;9.07;-4.07;-4.66;2
-1.82;-9.34;-11.19;6.8;-7.04;-3.43;2
-1.75;-9.33;-11.22;4.76;-10.1;-2.49;2
-1.69;-9.15;-11.11;2.22;-13.27;-1.5;2
-1.54;-9.14;-10.87;0.76;-15.07;-0.86;2
-1.46;-9.21;-10.75;0.41;-16.52;-0.04;2
-1.39;-9.33;-10.66;-0.21;-17.62;0.21;2
-1.31;-9.41;-10.54;-0.5;-19.51;0.57;2
-1.21;-9.5;-10.55;-0.73;-21.45;1.31;2
-1;-9.71;-10.22;-1.25;-19.31;2.65;2
-0.7;-9.78;-10.17;0.27;-18.07;2.86;2
-0.61;-9.64;-10.27;2.35;-16.99;1.08;2
-0.69;-9.57;-10.28;2.79;-14.75;0.47;2
-0.8;-9.71;-10.35;3.1;-12.06;0.72;2
-0.8;-9.66;-10.59;3.37;-8.96;0.58;2
-0.85;-9.5;-10.63;2.55;-7.39;0.21;2
-0.92;-9.48;-10.55;1.79;-6.68;-0.6;2
-0.93;-9.53;-10.51;1.98;-5.13;-1.23;2
-0.84;-9.51;-10.55;1.91;-4.23;-1.52;2
-0.81;-9.56;-10.58;1.85;-4.08;-2.4;2
-0.79;-9.61;-10.65;1.79;-2.23;-2.85;2
-0.62;-9.63;-10.5;1.05;-0.52;-3.68;2
-0.34;-9.73;-10.12;1.76;0.63;-4.93;2
-0.3;-9.86;-10.12;3.92;2.57;-7.43;2
-0.43;-9.69;-10.27;5.14;4.84;-9.91;2
-0.55;-9.66;-10.27;5.09;5.41;-11.72;2
-0.71;-9.55;-10.07;5.24;6.24;-13.11;2
-0.86;-9.52;-10.1;6.21;7.47;-13.35;2
-0.98;-9.61;-10.28;6.86;7.71;-13.31;2
-1.04;-9.59;-10.52;6.51;6.9;-13.37;2
-1.06;-9.65;-10.65;6.33;6.53;-13.63;2
-1.18;-9.56;-10.69;5.44;6.11;-13.45;2
-1.18;-9.67;-10.77;4.74;4.8;-13.37;2
-1.13;-9.85;-10.54;4.13;3.5;-13.93;2
-0.81;-9.91;-10.04;4.52;2.45;-14.62;2
-0.59;-9.99;-9.8;6.7;4.8;-16.12;2
-0.87;-9.9;-9.77;9.13;9.35;-16.69;2
-0.9;-9.55;-10.12;10.14;11.48;-15.11;2
-1.31;-9.4;-10.96;8.82;12.77;-13.4;2
-1.77;-9.16;-11.45;6.79;8.38;-10.76;2
-2.26;-8.93;-11.49;6.07;-4.61;-6.92;2
-2.72;-9.52;-11.34;4.85;-16.66;-1.72;2
-2.91;-9.55;-11;1.5;-19.36;4.41;2
-2.52;-9.43;-10.52;-1.3;-16.2;10.76;2
-2.15;-9.8;-9.97;-1.2;-10.98;15.12;2
-2.77;-9.79;-9.39;2.68;-9.77;21.7;2
-3.64;-9.24;-9.73;7.61;-9.8;31.19;2
-4.33;-8.88;-10.69;7.76;-10.42;41.43;2
-4.82;-8.88;-10.95;5.4;-15.62;51.47;2
-5.35;-9.17;-10.65;6.37;-19.1;61.61;2
-5.41;-9.39;-10.09;10.92;-15.61;73.15;2
-5.33;-9.61;-9.43;15.95;-5.62;84.14;2
-5.25;-10.06;-8.57;21.24;4.25;95.98;2
-5.04;-10.01;-8.61;24.57;4.41;107.34;2
-3.37;-9.65;-9.37;24.19;-2.33;115.49;2
-4.13;-9.54;-10.74;14.51;-13.97;123.77;2
-3.05;-9.74;-10.86;5.03;-10.97;130.39;2
-0.89;-10.48;-10.44;2.24;-1.92;131.67;2
1.53;-11.65;-9.95;4.95;12.74;123.99;2
3.16;-12.37;-10.3;13.47;11.51;103.22;2
2.64;-11.88;-12.18;16.05;-13.1;78.86;2
1.34;-10.95;-13.6;1.82;-29.95;60.81;2
-0.05;-9.81;-13.08;-16.83;-19.65;48.28;2
-0.97;-9.39;-11.66;-28.31;-5.52;39.37;2
-1.01;-9.37;-10.76;-31.13;-2.41;32;2
-0.88;-9.34;-10.46;-29.5;-5.65;22.68;2
-0.88;-8.88;-10.18;-26.99;-10.45;12.37;2
-1.18;-8.33;-10.39;-26.38;-15.87;2.38;2
-1.77;-7.95;-10.21;-27.69;-20.1;-5.08;2
-2.02;-7.96;-9.58;-27.88;-22.01;-11.02;2
-1.83;-8.29;-9.17;-25.92;-22.65;-14.72;2
-1.75;-8.49;-8.91;-21.71;-20.92;-18.35;2
-1.63;-8.27;-9.13;-16.84;-13.57;-21.49;2
-1.3;-8.18;-9.39;-13.03;-2.87;-25.75;2
-1.08;-8.53;-9.23;-9.65;7.06;-30.72;2
-1.27;-9.29;-8.68;-3.05;15.96;-34.88;2
-1.82;-9.58;-8.53;7.74;24.2;-37.01;2
-2.34;-9.26;-9.08;18.63;31.06;-37.75;2
-3.12;-8.71;-9.98;23.12;35.14;-37.41;2
-3.75;-8.14;-10.94;20.12;40.35;-36.62;2
-4.52;-8.12;-11.54;12.88;48.79;-34.22;2
-5.04;-8.4;-11.43;5.83;53.9;-29.83;2
-5.71;-8.67;-10.96;2.11;54.18;-25.79;2
-6.17;-9.07;-10.21;3.95;49.3;-22.73;2
-6.51;-9.1;-10.18;8.3;41.67;-21.28;2
-6.74;-8.92;-10.49;9.09;27.36;-19.19;2
-6.7;-8.6;-11.18;6.99;6.65;-17.34;2
-6.15;-8.23;-11.91;1.72;-16.52;-16.64;2
-5;-7.93;-12.28;-6.41;-34.36;-16.92;2
-3.56;-7.85;-12.04;-14.42;-46.11;-18.96;2
-2.18;-8.05;-11.29;-19.35;-52.22;-24.11;2
-1.28;-8.43;-10.34;-19.81;-51.02;-31.82;2
-0.8;-8.83;-9.5;-15.96;-47.33;-39.46;2
-0.51;-10.44;-8.78;-11.76;-45.51;-47.04;2
0.38;-11.53;-8.32;-3.21;-46.43;-54.34;2
1.61;-9.83;-9.22;7.07;-41.78;-62.44;2
1.64;-8.32;-10.46;5.3;-26.64;-71.77;2
-0.3;-9.03;-9.96;-3.44;-2.3;-76.54;2
-4.9;-11.05;-7.51;-0.05;25.87;-69.79;2
-9.49;-11.48;-7.81;13.98;41.69;-45.51;2
-8.48;-10.51;-11.61;12.22;39.99;-17.84;2
-4.31;-9.62;-13.88;-6.04;27.03;-1.21;2
-1.19;-10.04;-12.78;-25.09;10.47;-2.85;2
-1.75;-10.89;-9.43;-27.53;0.65;-10.63;2
-4.16;-10.85;-6.36;-12.76;3.01;-9.72;2
-4.95;-10.26;-5.9;7.29;15.88;-1.95;2
-3.06;-9.17;-8.03;18.11;31.83;3.07;2
-0.83;-8.54;-10.77;13.81;41.25;0.76;2
0.02;-8.65;-12.16;2.73;38.12;-6.08;2
-0.37;-9.33;-12.25;-4.58;23.06;-11.9;2
-0.63;-9.22;-11.81;-6.79;5.26;-16.57;2
-0.74;-8.76;-11.6;-9.07;-6.87;-21.11;2
-0.78;-8.65;-11.26;-12.71;-12.09;-26.14;2
-1.07;-9.07;-10.24;-14.27;-13.69;-29.69;2
-0.96;-9.34;-9.34;-12.47;-13.1;-31.56;2
-1.06;-9.39;-9.15;-8.49;-11.53;-31.93;2
-1.21;-9.18;-9.45;-5.13;-9.77;-30.28;2
-1.51;-8.89;-9.96;-4.95;-14.08;-28.59;2
-1.64;-8.72;-10.28;-5.67;-21.03;-26.53;2
-1.33;-9.03;-10.35;-5.04;-26.57;-22.34;2
-0.66;-9.11;-10.57;-2.2;-28.03;-19.14;2
-0.19;-9.45;-11.11;0.76;-24.62;-18.08;2
-0.03;-9.54;-11.6;1.37;-16.08;-17.77;2
-0.3;-9.82;-12.51;-0.77;-8.81;-16.44;2
-0.54;-9.89;-13.32;-5.95;-6.49;-14.85;2
-0.76;-9.85;-13.61;-12.58;-8.66;-13.5;2
-1.05;-10.05;-13.02;-17.58;-11.71;-12.93;2
-1.44;-10.54;-12.04;-18.14;-11.83;-14.02;2
-1.76;-10.61;-11.46;-14.73;-7.71;-14.36;2
-1.88;-10.14;-11.37;-11.18;-2.01;-13.51;2
-1.74;-9.9;-11.32;-10.58;1.9;-11.64;2
-1.5;-9.75;-11.13;-9.59;2.65;-9.47;2
-0.9;-9.78;-11.2;-8.13;1.77;-8.42;2
-0.45;-9.44;-11.51;-7.6;-1.61;-9.92;2
-0.31;-9.03;-11.46;-8.03;-6.59;-11.3;2
-0.29;-8.95;-11.45;-8.79;-9.26;-12.15;2
-0.09;-8.98;-11.18;-8.82;-9.09;-12.55;2
0.18;-9.09;-11.11;-8.45;-7.66;-13.16;2
0.52;-9.16;-11.07;-8.31;-5.74;-14.98;2
0.57;-9.42;-10.82;-7.02;-2.55;-16.53;2
0.57;-9.49;-10.79;-5.73;0.69;-18.28;2
0.48;-9.6;-10.65;-4.81;1.92;-20.21;2
0.02;-9.85;-10.57;-3.53;1.99;-21.65;2
-0.47;-9.99;-10.59;-1.9;2.54;-21.18;2
-0.78;-10.11;-10.81;-2.01;1.48;-19.79;2
-1.11;-10.01;-10.85;-2.45;-3.89;-17.5;2
-1.45;-9.77;-11.17;-2.78;-8.07;-14.95;2
-1.36;-9.48;-11.35;-4.45;-8.24;-12.9;2
-1.16;-9.29;-11.56;-5.94;-5.91;-11.36;2
-0.92;-9.47;-11.5;-6.23;-1.99;-10.16;2
-0.71;-9.62;-11.57;-5.72;4.26;-10.01;2
-0.7;-9.72;-11.51;-4.76;11.28;-10.53;2
-1.12;-9.78;-11.64;-4.23;15.84;-10.72;2
-1.44;-9.81;-11.75;-4.01;14.04;-10.01;2
-1.23;-9.61;-11.78;-3.5;10.9;-9.37;2
-1.06;-9.43;-11.76;-3.07;9;-9.42;2
-0.96;-9.49;-11.81;-2.63;7.32;-9.41;2
-0.82;-9.6;-11.81;-2.57;5.21;-9.55;2
-0.68;-9.84;-11.63;-2.11;2.9;-10.6;2
-0.61;-9.94;-11.54;-1.02;1.71;-12.22;2
-0.39;-9.91;-11.54;-0.4;1.37;-14.15;2
-0.21;-9.88;-11.42;0.08;1.63;-15.85;2
-0.11;-9.92;-11.24;1.23;1.64;-17.39;2
0.03;-10.04;-11.14;2.59;2.19;-18.27;2
-0.01;-9.95;-11.13;4.05;2.96;-19.43;2
0.01;-9.52;-11.33;5.4;1.88;-21.34;2
-0.25;-9.71;-11.55;6.02;-0.26;-22.32;2
-0.34;-10.04;-11.68;5.56;-2.81;-22.4;2
-0.36;-10.3;-11.79;4.83;-4.69;-20.99;2
-0.33;-10.32;-11.67;3.84;-7.13;-20.21;2
-0.39;-10.27;-11.43;3.08;-10.84;-17.98;2
-0.42;-10.3;-11.24;3.05;-12.41;-15.51;2
-0.41;-10.29;-10.87;4.45;-11.25;-12.73;2
-0.61;-10.18;-10.8;6.24;-8.76;-9.23;2
-0.67;-9.67;-10.87;7.48;-7.84;-6.21;2
-1.06;-9.39;-10.65;7.82;-9.71;-1.98;2
-1.58;-9.45;-10.52;8.39;-13.07;3.51;2
-1.73;-9.5;-10.53;9.87;-16.01;9.21;2
-1.56;-9.31;-10.67;10.58;-19.8;13.49;2
-1.44;-9.1;-10.86;10.74;-26.03;15.44;2
-1.47;-8.88;-10.9;11.39;-31.28;16.59;2
-1.24;-8.81;-10.98;13.41;-31.53;20.73;2
-0.6;-8.88;-10.86;15.84;-22.27;26.08;2
-0.44;-9;-10.64;16.82;-5.84;27.9;2
-0.86;-9.01;-10.03;18.37;13.7;28.53;2
-1.73;-9.22;-9;26.36;32.22;31.69;2
-2.92;-9.17;-9.32;36.02;39.2;38.21;2
-3.89;-8.33;-10.09;39.58;36.14;45.87;2
-4.39;-8.08;-9.4;41.19;35.01;56.71;2
-4.67;-8.47;-8.53;47.23;40.59;68.87;2
-4.82;-8.37;-8.87;53.65;45.7;80.64;2
-4.89;-8.2;-9.31;51.1;45.78;95.94;2
-4.13;-8.25;-9.62;46.03;41.49;112.15;2
-2.99;-8.82;-10.11;39.34;37.96;125.91;2
-1.04;-10.01;-10.71;31.72;38.3;136.86;2
-0.77;-11.04;-11.35;25.17;27.61;138.29;2
-0.48;-12.04;-11.9;18.91;23.19;133.79;2
-0.6;-12.24;-12.64;11.43;23.92;127.02;2
-0.99;-12.06;-13.17;3.8;26.62;118.75;2
-1.4;-11.42;-13.87;-6.15;29.45;111.18;2
-2.11;-10.67;-13.96;-19.57;30.41;103.65;2
-2.49;-10.11;-13.33;-32.89;29.4;96.14;2
-2.5;-9.9;-12.4;-43.03;23.19;87.05;2
-2.57;-10.1;-10.89;-46.92;10.93;80.04;2
-2.74;-10.18;-9.63;-42.94;-4.46;73.94;2
-2.68;-10.44;-8.84;-35.59;-23.58;68.47;2
-2.55;-10.45;-8.53;-30.57;-44.52;61.39;2
-2.63;-10.3;-8.57;-27.11;-59.84;54.18;2
-2.5;-9.87;-8.78;-24.49;-68.88;48.79;2
-2.11;-9.27;-8.95;-24.27;-72.96;43.7;2
-1.81;-9.02;-9.36;-25.96;-71.76;39.46;2
-1.74;-8.85;-9.06;-27.37;-66.21;35.36;2
-1.56;-8.69;-8.89;-25.57;-58.23;30.78;2
-1.28;-8.68;-9.11;-21.13;-51.03;24.47;2
-1.25;-8.64;-9.15;-15.53;-41.68;17.31;2
-1.29;-8.54;-9.29;-9.83;-29.24;11.02;2
-1.22;-8.54;-9.64;-6.31;-12.26;5.79;2
-0.72;-8.54;-9.49;-4.42;6.96;0.73;2
-0.04;-9.07;-8.95;-0.95;22.12;-7.28;2
-0.47;-8.92;-8.69;2.91;31.56;-15.76;2
-1.12;-8.44;-8.83;7.24;34.84;-21.55;2
-1.06;-8.63;-10.22;4.52;55.54;-31.49;2
-1.78;-8.73;-9.85;-2.98;70.26;-44.75;2
-3.39;-8.41;-9.7;-2.48;70.22;-53.62;2
-5.28;-8.05;-10.35;2.44;69.8;-60.79;2
-6.56;-7.46;-10.46;6.51;63.6;-64.53;2
-6.87;-6.99;-10.21;6.25;46.2;-63.07;2
-6.59;-6.89;-9.83;1.98;27.25;-55.4;2
-5.38;-7.84;-10.29;-2.76;21.45;-47.53;2
-3.73;-8.72;-11.59;-2.18;22.93;-45.3;2
-1.99;-8.45;-12.75;-2.57;17.19;-46.42;2
-0.69;-7.6;-12.68;-11.44;-5.39;-53.77;2
-0.89;-7.55;-10.03;-24.92;-27.1;-61.6;2
-1.61;-10.42;-6.99;-22.02;-13.84;-69.5;2
-2.67;-13.14;-6.89;-1.53;12.75;-77.89;2
-4.17;-12.22;-10.99;9.1;18.96;-76.97;2
-6.36;-9.45;-14.26;-5.88;22.42;-64.21;2
-7.84;-7.81;-14.62;-29.78;0.32;-43.14;2
-7.11;-7.69;-11.86;-48.02;-42.2;-24.2;2
-3.87;-8.37;-6.63;-35.55;-63.83;-15.72;2
-1.79;-7.57;-6.69;-7.97;-67.55;-17.19;2
-0.46;-6.5;-9.35;1.63;-49.91;-21.32;2
-0.55;-6.97;-10.64;4.69;-23.28;-23.46;2
-1.73;-8.65;-11.71;8.96;-3.38;-22.4;2
-3.02;-10.22;-12.92;8.54;-4.59;-17.31;2
-3.32;-10.72;-13;4.28;-14.97;-11.24;2
-2.92;-10.03;-12.6;1.07;-14.62;-10.72;2
-3.19;-9.38;-12.31;-3.58;-6.65;-12.66;2
-3.06;-9.19;-11.97;-5.79;-2.07;-12.7;2
-2.5;-9.73;-12.49;-7.15;-1.62;-15.53;2
-1.76;-10.24;-12.28;-7.01;-4.55;-20.77;2
-1.38;-10.71;-11.49;-6.99;-11.64;-25.58;2
-1.64;-11.47;-11.08;-6.97;-22.49;-30.85;2
-1.58;-11.46;-11.18;-5.99;-35.08;-35.79;2
-1.16;-11.02;-11;-6;-42.22;-40.66;2
-0.9;-10.93;-10.95;-5.72;-44.81;-44.01;2
-0.73;-11.32;-10.82;-5.43;-40.12;-46.67;2
-0.8;-11.64;-10.64;-3.76;-33.39;-47.45;2
-0.7;-11.5;-10.82;-2.07;-27.23;-49.17;2
-0.87;-11.13;-11.19;-1.16;-20.53;-50.08;2
-1.6;-10.69;-11.46;-0.78;-16.08;-50.01;2
-2.43;-10.39;-11.28;-0.32;-14.58;-47.64;2
-3.01;-10.41;-11.3;0.04;-16.23;-44.05;2
-3.3;-10.13;-11.31;-0.04;-19.81;-40.45;2
-3.17;-9.72;-11.24;-0.02;-20.49;-37.17;2
-2.94;-9.21;-11.3;0.37;-18.55;-34.5;2
-2.64;-9.19;-11.49;1.86;-14.88;-33.5;2
-2.69;-9.03;-11.47;2.39;-12.26;-31.85;2
-3;-9.09;-11.2;1.43;-12.52;-29.14;2
-3.14;-9.13;-10.8;3.31;-8.59;-23.72;2
-3.13;-8.82;-10.45;7.61;-4.81;-18.3;2
-3.16;-8.37;-10.4;11.8;-4.28;-13.82;2
-2.97;-8.01;-10.4;16.31;-3.95;-8.9;2
-2.84;-7.44;-10.53;20.91;-0.81;-4.31;2
-2.75;-7.44;-9.93;24.25;6.47;3.75;2
-2.61;-7.9;-9.34;27.26;24.16;15.99;2
-3.26;-8.87;-9.39;28.27;33.12;30.75;2
-3.85;-9.74;-10.87;30.66;29.46;43.92;2
-3.55;-9.41;-11.02;33.25;25.33;54.36;2
-2.06;-9.32;-10.52;35.43;19;62.86;2
-0.89;-9.35;-10.45;35.1;17.44;68.47;2
-0.48;-9.23;-10.29;32.14;22.74;71.72;2
-0.68;-9.59;-10.59;27.79;28.5;73.18;2
-1.19;-10.29;-11.21;22.31;35.47;72.46;2
-1.94;-10.86;-11.63;17.05;43.26;71.88;2
-2.01;-11.14;-11.83;10.71;50.41;72.21;2
-1.63;-11.05;-11.93;2.5;55.5;70.91;2
-1.31;-10.92;-11.4;-4.6;52.1;69.36;2
-1.38;-10.73;-10.43;-6.83;40.06;67.55;2
-2.01;-10.75;-9.85;-4.38;25.41;65.84;2
-2.63;-10.23;-9.58;-0.85;11.96;63.5;2
-2.92;-9.92;-9.77;0.95;2.18;61.83;2
-2.75;-9.71;-10.01;0.38;-4.21;59.86;2
-2.31;-9.91;-10.09;-1.86;-7.61;56.69;2
-1.94;-10.27;-10.15;-4.06;-6.63;52.86;2
-1.8;-10.43;-10.13;-5.76;-2.78;49.57;2
-1.73;-10.15;-10.16;-6.41;-3.01;47.68;2
-1.71;-9.73;-10.37;-7.36;-7.76;45.95;2
-1.67;-9.27;-10.5;-9.82;-12.94;43.05;2
-1.59;-8.96;-10.14;-10.98;-18.07;39.82;2
-1.41;-8.79;-9.9;-9.86;-22.84;35.64;2
-1.16;-8.82;-9.9;-7.97;-26.82;30.59;2
-0.95;-8.77;-9.74;-6.11;-28.62;25.28;2
-0.87;-8.99;-9.67;-4.73;-26.85;18.97;2
-0.72;-9.18;-9.65;-4.14;-20.36;12.89;2
-0.49;-9.14;-9.59;-2.13;-12.1;6.27;2
-0.11;-8.94;-9.56;1.68;-2.28;-0.71;2
-0.05;-8.65;-9.75;4.34;7.98;-9.09;2
-0.12;-8.17;-9.94;5.03;18.56;-18.62;2
-0.26;-8.19;-9.78;4.88;28.5;-28.49;2
-0.74;-8.38;-9.73;4.36;36.12;-38.47;2
-1.31;-8.83;-9.69;5.21;39.03;-46.79;2
-1.89;-9.35;-9.38;9.9;39.44;-52.21;2
-2.2;-9.47;-9.53;15.59;40.36;-55.15;2
-2.44;-9.4;-9.77;19.73;38.71;-56.6;2
-2.81;-9.16;-10.3;22.16;36.78;-57.79;2
-2.94;-8.81;-10.83;22.6;40.53;-59.32;2
-2.88;-8.21;-11.54;18.95;48.99;-61.61;2
-2.74;-8.12;-11.81;10.25;54.46;-65.59;2
-2.37;-8.8;-11.41;-1.61;50.4;-71.99;2
-2.75;-9.61;-9.76;-8.46;34.32;-77.9;2
-3.84;-10.43;-8.34;-2.18;17.23;-82.17;2
-5.56;-10.11;-8.09;11.73;11.86;-83.04;2
-7.42;-9.39;-9.39;20.71;12.84;-76.72;2
-9.02;-8.36;-11;19.81;-0.89;-61.92;2
-9;-7.61;-12.49;6.64;-30.66;-47.49;2
-6.94;-7.35;-12.97;-14.57;-58.96;-36.25;2
-4.07;-7.63;-12.55;-32.13;-69.8;-30.71;2
-1.19;-7.72;-11.85;-41.36;-65.25;-32.19;2
0.89;-7.95;-10.29;-41.63;-54.32;-40.66;2
1.38;-9.38;-8.95;-32.18;-38.6;-48.99;2
1.45;-10.54;-7.87;-14.5;-23.2;-55.54;2
1.53;-10.16;-8.34;0.36;-8.86;-60.87;2
1;-9.36;-9.36;3.46;10.16;-63.48;2
-0.51;-9.18;-9.52;-2.34;31.01;-62.4;2
-3.46;-9.42;-9.01;-4.95;43.79;-53.07;2
-6.05;-9.18;-9.63;-3.82;44.85;-35.2;2
-5.87;-8.48;-11.89;-10.02;33.02;-14.66;2
-3.62;-8.34;-13.1;-22.35;7.83;-2.05;2
-1.81;-8.34;-12.65;-29.44;-22.55;2.54;2
-1.32;-8.32;-11.14;-30.38;-49.41;4.57;2
-0.8;-9.05;-9.95;-25.3;-50.83;8.09;2
-0.45;-9.84;-10.01;-14;-29.47;12.98;2
-0.09;-8.98;-11.77;-4.74;-11.84;14.98;2
-0.1;-7.51;-13.81;-7.44;-11.75;16.72;2
