label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg
0;-125.21;-19.99;3.84;54.87;12.57;-14.82;-6.96;-216.21;-53.24;12.1;3.28;26.12;-13.13;3.21;-3.12;81.52;3.47;9.06;-256.33;-20.62;131.47;-6.06;-0.2;0.56
0;-28.33;-18.94;3.98;168.67;33.95;-13.77;-6.19;-193.52;-69.35;13.97;424.81;23.56;-11.55;54.17;-3.76;85.17;4.1;8.08;-265.44;-20.2;134.74;-2.88;3.91;0.16
0;-121.51;-29.43;4.3;57.71;18.67;-12.48;-6.45;-210.22;-75.34;14.81;48.75;28.32;-13.17;24.68;-8.82;104;3.8;8.88;-303.02;-23.08;128.78;-5.58;0.32;0.85
0;-124.42;-21.79;3.87;54.34;14.05;-16.33;-4.93;-227.97;-59.45;14.5;19.51;25;-13.13;11.32;-11.82;82.6;3.52;9.19;-219.54;-22.19;119.4;-6.08;0.78;0.9
0;-129.62;-28.96;4.33;53.06;16.27;-16.65;-7.95;-236.83;-70.55;15.17;-42.2;26.18;-13.09;4.73;-10.38;70.93;4.09;9.58;-197.12;-21.99;118.78;-5.02;1.6;0.67
0;-128.89;-20.05;4.09;52.75;10.15;-14.7;-6.55;-233.18;-43.39;9.77;-10.42;23.47;-12.98;4.64;-12.63;69.17;3.11;8.12;-172.93;-22.72;77.05;-7.2;1.22;0.56
0;-122.13;-24.63;6.52;68.76;22.94;-13.68;-13.74;-247.9;-86.75;12.93;-12.47;25.32;-12.83;26.11;-16.19;93.55;4.82;9.45;-246.73;-28.44;104.07;5.69;2.15;0.07
0;-125.15;-27.32;4.53;54.3;18.62;-15.1;-4.38;-244.11;-70.43;13.7;-31.18;28.61;-13.05;28.06;-4.77;76.8;3.31;8.85;-252.49;-23.72;104.69;-3.71;0.46;0.89
0;-30.01;-9.26;4.96;172.76;41.3;-13.03;-6.21;-205.15;-70.23;11.67;423.44;27.52;-11.25;127.17;5.67;66.17;3.47;8.8;-230.3;-24.75;73.07;-3.1;4.43;0.41
0;-127.44;-18.28;5.15;54.31;18.77;-12.48;-7.52;-232.5;-70.01;8.15;-20.72;29.25;-13.46;31.43;-5.18;84.83;3.04;8.81;-241.26;-26.01;80.87;-3.17;0.2;0.61
0;-123.3;-16.88;4.11;55.11;16.25;-15.23;-5.96;-236.51;-52.25;13.64;0.11;27.53;-12.89;28.54;-2.64;72.78;3.44;9.2;-226.76;-21.41;97.16;-5.4;0.16;0.97
0;-127.7;-31.69;3.92;60.41;18.61;-11.08;-9.17;-249.39;-68.58;12.86;-5.9;16.45;-12.96;8.03;-9.96;78.08;4.01;7.75;-201.91;-20.91;73.24;-5.02;0.71;0.59
0;-126.51;-31.85;4.06;59.72;22.66;-18.6;-7.13;-238.99;-88.68;15.71;13.14;30.67;-13.11;38.36;-5.58;100.52;4.16;10.08;-352.51;-19.05;145.87;-3.8;0.18;1.02
0;-123.59;-29.34;3.71;58.04;17.79;-10.48;-6.96;-228.57;-73.15;15.08;2.78;27.02;-12.7;11.77;-2.34;84.61;4.18;8.56;-282.12;-20.65;131.25;-3.64;0.67;0.65
0;-128.78;-27.12;3.6;58.32;17.99;-11.74;-6.35;-239.82;-65.95;13.23;-6.24;26.54;-12.9;16.22;-13.49;83.11;3.87;8.93;-275.86;-19.67;126.68;-4;0.69;0.46
0;-126.47;-27.51;4.1;51.16;22.85;-20.05;-9.27;-219.15;-86.36;15.68;10.22;29.24;-13.06;43.81;-10.13;115.38;4.9;9.7;-389.77;-21.24;136.35;-4.12;0.02;0.53
0;-126.47;-34.04;3.69;63.94;15.34;-22.23;-8.62;-239.84;-70.19;17.55;25.85;30.49;-13.18;-2.54;-5.65;99.18;4.77;10.72;-305.42;-19.58;143.1;-5.36;0.73;0.66
0;-124.18;-30.54;3.64;57.96;20.93;-18.24;-10.44;-243.03;-84.28;16.26;-10.12;30.55;-12.85;32.42;-13.31;105.3;5.05;10.44;-312.85;-20.21;160.67;-5.72;0.37;0.37
0;-126.49;-32.26;3.39;58.84;16.91;-14.2;-7.31;-234.43;-77.53;14.23;29.4;19.43;-13.01;5.91;-9.21;94.39;4.31;8.44;-260.56;-21.36;151.68;-7.2;0.65;0.73
0;-124.82;-25.53;5.94;66.92;25.2;-10.64;-11.06;-265.83;-66.92;11.56;68.53;20.76;-12.82;41.39;-18.65;88.64;4.14;8.67;-255.75;-28.41;100.53;-0.87;1.22;0.32
0;-127.92;-30.24;4.04;58.48;19.1;-14.67;-6.59;-251.17;-85.98;18.65;35.04;22.39;-13.34;9.95;-9.65;97.79;4.72;8.33;-295.04;-22.88;157.92;-6.84;-0.19;0.97
0;-130.76;-28.5;4.01;60.46;20.73;-20.7;-8.95;-245.06;-83.28;19.76;8.35;30.59;-13.22;34.07;-14.86;107.39;5.25;10.57;-318.78;-21.97;179.94;-5.64;0.78;0.78
0;-130.74;-27.95;4.67;62.27;19.86;-12.89;-8.21;-253.1;-75.75;13.26;-1.32;30.29;-13.43;26.06;-16.93;99.86;4.32;9.74;-292.16;-22.98;86.72;-3.84;0.69;0.53
0;-128.3;-28.75;5.05;59.29;19.36;-13.34;-7.73;-247.45;-88.57;15.77;-14.81;31.85;-12.89;21.93;-19.23;103.86;4.6;9.76;-308.28;-23.81;92.2;-2.46;0.67;0.41
0;-132.58;-27.19;5.37;58.16;22.15;-14.52;-9.06;-248.97;-81.09;15.62;-38.11;30.39;-13.16;20.32;-10.73;73.39;4.65;9.55;-244.4;-25.34;96.35;-3.05;1.31;0.5
0;-133.13;-21.26;5.03;54.05;22.38;-14.23;-9.2;-240.56;-82.66;19.25;-4.67;25.69;-13.16;43.55;-18.97;98.97;5.43;9.05;-319.4;-22.66;146.2;-3.45;0.68;0.04
0;-129.74;-21.19;4.69;56.87;21.24;-15;-10.45;-244.19;-85.93;9.84;6.65;26.54;-13.54;33.62;-10.62;107.13;3.69;9.48;-284.33;-24.06;131.23;-5.55;-0.09;0.64
0;-129.76;-24.38;4.92;53.58;18.76;-13.03;-8;-242.06;-84.71;9.85;-35.95;33.72;-13.42;17.87;-10.05;86.99;3.59;9.7;-258.18;-25.13;73.29;-5.25;0.64;0.54
0;-129.23;-25.42;5.13;59.67;20.71;-13.19;-8.22;-238.49;-78.23;14.15;-7.35;33.3;-13.25;20.14;-5.21;88.25;4.2;10.25;-282.05;-25.32;89.46;-1.64;1.08;0.12
0;-127.32;-27.1;4.07;62.08;21.92;-18.81;-9.1;-233.76;-77.23;17.3;18.86;36.74;-13.08;37.92;-9.36;103.16;4.9;11.32;-340.84;-20.09;120.87;-3.01;0.35;0.51
0;-132.7;-28.93;4.36;57.9;16.63;-11.44;-6.71;-253.29;-64.89;11.56;-13.66;21.55;-13.11;9.64;-12.24;78.93;3.57;7.92;-217.85;-22.69;67.39;-5.1;0.67;0.29
0;-128.3;-32.62;3.68;61.49;28.56;-12.46;-8.1;-249.37;-88.91;14.14;1.44;26.09;-13.06;47.8;-7.58;110.89;4.36;8.79;-376.98;-20.67;93.81;-5.74;0.81;0.37
0;-128.1;-29.75;4.27;60.81;21.78;-17.39;-6.47;-250.22;-88.07;15.09;23.12;32.56;-13.12;29.19;-8.58;105.19;4.28;9.88;-361.21;-21.32;116.33;-3.92;0.1;0.6
0;-128.55;-21.1;4.19;55.77;18.18;-13.43;-10.01;-235.51;-61.02;14.63;-10.97;29.01;-13;38.82;-18.61;98.17;4.4;9.98;-278.77;-22.65;81.58;-2.59;0.5;0.08
0;-128.01;-26.47;3.71;57.67;20.23;-16.13;-7.73;-236.09;-80.81;13.09;3.95;24.67;-13.14;22.99;-4.79;96.54;4.02;9.19;-266.19;-19.89;155.46;-5.93;0.69;0.62
0;-127.84;-24.75;4.42;59.76;18.29;-15.89;-10.69;-240.08;-70.58;12.99;2.44;25.24;-13;21.83;-16.46;97.85;4.33;9.22;-251.64;-22.43;96.44;-3.39;0.03;0.57
0;-132.69;-24.85;5.36;69.38;36.06;-18.39;-8.71;-265.45;-78.35;14.15;19.14;31.58;-13.18;102.08;-15.66;112.29;4.7;10.84;-327.62;-27.85;125.52;-2.27;0.77;0.25
0;-30.31;-20.83;5.63;176.94;37.58;-16.2;-9.83;-267.65;-81.68;14.07;418.89;25.24;-11.36;68.83;4.58;104.35;4.54;9.67;-337.61;-25.15;158.06;1.62;3.65;0.15
0;-126.59;-30.41;5.49;62.22;20.03;-17.81;-6.01;-241.65;-74.37;15.39;32.9;25.29;-12.56;36.55;-8.69;79.35;4.07;8.94;-266.45;-24.94;82.1;-1.32;1.25;0.62
0;-124.58;-21;4.73;53.69;19.09;-11.73;-5.51;-222.48;-64.78;15.25;2.98;27.2;-13.19;44.71;-12.21;74.61;3.92;8.55;-259.04;-23.38;75.1;-4.04;1.24;0.99
0;-131.94;-18.46;5.02;54.74;20.01;-12.36;-9.1;-255.64;-63.9;13.97;-7.27;21.7;-13.45;42.56;-19.61;89.83;3.92;7.99;-250.78;-23.95;70.78;-4.59;0.74;0.75
