label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg
2;118.67;-34.33;7.65;269.65;47.91;-5.19;-12.33;-390.79;-133.51;7.42;476.61;27.62;-10.37;24.2;-34.39;101.66;4.98;8.33;-209.71;-32.05;131.12;-0.76;7.51;-0.06
2;-134.9;-2.47;9.88;83.03;28.01;-22.43;-7.86;-266.37;-50.56;6.67;-46.08;39.02;-12.32;47.15;21;93.06;3.5;15.45;-222.55;-29.82;143.87;19.2;1.1;-1.13
2;112.2;-28.27;7.33;272.67;48.54;-4.64;-17.92;-348.62;-120.4;7.87;487.82;22.48;-9.72;36.58;-32.02;79.97;5.89;7.88;-177.63;-30.39;127.81;-0.32;7.94;-0.42
2;-133.42;-14.7;8.6;80.84;21.09;-21.91;-6.44;-256.83;-50.68;5.25;-38.51;34.87;-12.97;23.53;64.27;109.4;3.6;14.98;-256.47;-30.31;181.55;10.47;0.6;-1.65
2;135.45;-10.38;7.46;264.44;34.4;-16.48;-7.94;-365.99;-61.86;6.6;478.74;23.54;-9.83;43.15;-32.63;97.97;4.15;8.67;-143.83;-32.4;260.45;-1.38;7.69;0.05
2;-143.57;6.34;9.59;89.99;23.82;-22.7;-9.77;-276.78;-43.9;5.93;-45.01;40.8;-12.49;44.36;13.81;107.96;3.12;15.9;-284.83;-29.18;197.97;18.06;1.11;-1.12
2;119.96;-45.2;6.89;257.9;54.84;-4.7;-10.48;-324.65;-159.15;7.76;459.69;19.46;-8.93;39.6;-21.12;114.84;4.18;6.98;-205.08;-24.36;216.47;1.56;7.26;0.23
2;-143.19;11.61;8.97;85.21;26.49;-25.42;-5.36;-278.68;-21.95;4.75;-35.95;38.13;-13.45;61.58;15.35;93.95;2.73;16.25;-206.13;-29.1;152.12;8.45;0.53;-1.4
2;122.95;-30.48;7.35;276.35;45.36;-2.04;-11.72;-354.21;-113.75;6.08;498.75;18.65;-9.31;34.66;-26.68;75.95;3.9;5.29;-195.74;-27.99;71.1;0.76;8.26;-0.08
2;-140.31;-4.87;9.26;82.23;25.61;-27.86;-6.36;-257.49;-41.7;4.22;-33.4;37.46;-12.61;53.32;38.48;116.56;2.87;16.57;-192.08;-30.78;244.08;10.73;0.81;-1.61
2;125.71;-17.5;6.62;261.16;34.58;-7.08;-11.14;-395.76;-99.28;4.88;476.88;23.26;-9.98;38.57;-20.74;92.89;3.29;7.54;-179.56;-31.92;256.45;0.66;8.08;-0.55
2;-140.49;5.79;8.91;86.31;23.41;-21.09;-8.4;-291.07;-41.03;4.98;-47.82;35.85;-12.83;48.95;9.71;86.68;2.98;15.41;-241.56;-28.97;125.51;14.48;0.58;-0.99
2;121.53;-47.11;7.79;277.13;55.72;-3.41;-10.51;-312.29;-162.9;6.01;502.08;21.65;-8.79;28.04;-10.75;90;4.22;7.58;-193.66;-28.46;135.9;3.42;7.78;-0.09
2;-137.35;4.57;8.98;81.9;25.1;-23.07;-8.14;-284.23;-31.49;4.65;-30.67;33.93;-13.43;56.31;22.71;103.25;2.82;15.16;-213.4;-31.02;193.53;7.16;0.74;-1.34
2;126.65;-37.03;5.58;251.16;51.07;-9.17;-7.7;-350.99;-143.83;5.94;451.75;22.35;-8.91;44.56;-8.83;81.26;3.92;8.29;-159.08;-23.42;192.43;0.7;8.33;0.34
2;-132.09;15.5;8.03;82.93;29.56;-18.99;-5.88;-269.45;-31.84;4.46;-44.13;38.69;-13.04;73.84;13.98;91.51;2.63;15.18;-205.71;-30.94;171.09;4.67;0.17;-1.29
2;115.89;-39.73;7.56;271.93;44.34;-6.79;-10;-372.68;-129.63;7.7;479.26;17.34;-10.38;33.58;-16.78;97.48;4.06;6.75;-197.35;-31.22;196.34;0.49;6.95;0.27
2;-138.81;6.77;9.97;81.49;28.71;-24.08;-8.5;-279.33;-31.81;4.2;-45.79;39.77;-12.12;63.57;20.85;102.66;3.13;15.85;-198.43;-30.45;197.7;18.13;1.32;-1.86
2;120.06;-50.19;7.99;257.35;58.03;-12.36;-12.01;-370.34;-146.88;8.37;441.03;29.62;-9.61;22.22;-20.33;141.76;4.81;8.2;-227.51;-29.71;245.16;3.12;7.33;0.67
2;-134.62;4.79;8.64;77.07;26.98;-24.54;-6.17;-255.21;-37.43;5.93;-51.27;41.23;-12.56;52.02;13.41;114.23;3.42;16.68;-308.66;-28.27;224.82;10.99;0.47;-1.14
2;125.34;-30.95;7.16;255.3;29.15;-6.83;-7.83;-369.59;-96.92;6.26;458.99;19.06;-9.97;24.16;-15.3;113.09;3.8;7.27;-210.1;-31.93;238.16;0.97;7.85;-0.28
2;-133.26;5.75;9.92;83.45;30.19;-22.77;-10.67;-285.96;-55.93;7.08;-43.62;40.03;-12.51;55.69;11.59;88.71;3.65;15.79;-228.75;-29.95;160.44;16.66;0.43;-1.58
2;124.34;-32.98;7.56;260.08;52.7;-7;-13.18;-365.44;-146.04;6.9;462.16;18.05;-10.22;56.4;-14.33;96.37;4.74;7.59;-149.97;-33.46;224.83;0.91;7.76;-0.2
2;-140.61;0.07;9.83;97.9;29.68;-31.37;-7.45;-282.98;-56.25;5.07;-15.86;37.42;-13.25;51.66;17.6;105.04;3.39;17.38;-246.23;-29.39;173.45;15.8;-0.08;-1.2
2;131.17;-30.65;9.08;281.59;47.98;-10.04;-8.04;-348.11;-141.07;9.39;499.55;19.2;-8.94;35.6;-7.27;80.45;4.31;7.84;-120.22;-32.37;154.32;5.19;7.77;-0.19
2;-137.14;6.07;9.42;86.02;28.16;-25.42;-11.48;-269.01;-64.04;5.18;-31.27;38.74;-12.62;48.77;17.68;91.93;3.26;15.9;-259.21;-27.53;119.4;15.76;0.22;-1.5
2;125.83;-41.79;8.89;273.51;57.7;-11.55;-11.62;-352.37;-159.93;10.51;482.76;21.47;-9.3;47.27;-23.4;81.63;4.92;8.59;-176.15;-34.88;130.25;2.33;7.68;-0.03
2;-146.82;4.11;10.75;88.22;34.23;-31.15;-10.49;-273.21;-67.35;7.77;-39.33;39.63;-13.01;56.1;23.66;106.51;4.06;17.15;-237.88;-30.05;196.48;21.19;0.13;-1.52
2;101.33;-37.99;9.1;291.27;43.03;-16.06;-10.66;-336;-123.07;9.83;501.58;19.3;-9.05;56.21;-21.64;100.08;3.81;8.62;-232.41;-34.91;154.5;15.3;7.36;0.17
2;-141.34;13.36;9.43;73.82;28.26;-23.13;-10.25;-273.32;-37.44;1.96;-35.12;43.48;-13.61;61.46;28.76;73.59;2.9;16.92;-181.32;-30.59;127.82;19.11;-0.09;-2.38
2;155.92;-14.84;8.93;278.13;41.83;-11.16;-10.17;-402.71;-90.66;5.56;479.99;25.13;-9.23;45.22;-22.48;117.84;4.07;8.08;-244.94;-34.57;153.71;3.21;9.1;-0.23
2;-136.11;-6.85;11.69;90.37;27.39;-29.7;-16.64;-276.72;-70.92;8.88;-31.76;43.71;-12.94;37.54;36.9;107.38;4.86;17.96;-277.54;-30.92;185.93;23.21;0.12;-1.69
2;118.93;-38.51;7.17;276.98;44.16;-6.77;-8.37;-374.34;-127.33;5.08;480.21;20.47;-8.98;30.09;-31.65;88.09;3.71;7.81;-175.26;-24.83;197.84;2.17;7.29;-0.04
2;-149.91;0.86;9.76;94.54;24.35;-29.28;-9.49;-305.24;-56.62;10.53;-33.73;39.37;-13.53;48.37;26.12;100.24;4.6;16.98;-208.08;-30.82;177.31;13.85;-0.22;-1.39
2;112.59;-41.94;8.39;286.34;54.52;-4.61;-13.31;-320.35;-157.39;5.62;504.44;18.93;-9.32;43.51;-27.88;100.27;4.19;7.14;-198.51;-32.91;156.99;0.99;7.37;0.16
2;-144.75;1.32;10.39;85.9;26.83;-27.13;-6.78;-302.11;-36.76;4.13;-40.28;36.26;-12.81;51.71;36.38;103.14;2.77;17.17;-173;-33.08;244.2;12.64;1.02;-1.37
2;132.7;-36.04;7.39;269.64;53.86;-9.85;-9.59;-369.93;-148.09;6.63;476.81;19.49;-9.4;61.87;-32.42;89.05;4.29;8.01;-173.05;-33.39;229.23;2.13;8.22;0.08
2;-135.31;-6.88;12.17;86.69;29.81;-28.77;-9.48;-299.71;-72.69;4.74;-21.52;38.94;-12.62;44.16;29.34;115.91;3.28;18.25;-239.33;-34.71;225.17;19.69;0.32;-1.51
2;108.99;-20.57;7.39;272.63;33.18;-9.37;-9.41;-359.24;-92.94;5.32;483.56;19.84;-10.36;31.3;-13.71;123.27;3.67;6.99;-197.31;-30.03;317.69;-0.43;6.62;-0.33
2;-157.82;7.62;10.27;93.57;20.75;-25.83;-6.84;-306.46;-32.94;4.43;-39.89;37.68;-12.81;43.96;31.01;80.92;2.73;16.67;-178.63;-32.36;168.55;13.96;0.59;-1.25
2;150.09;-49.81;7.36;273.93;48.23;-5.3;-12.88;-359.35;-150.65;6.2;502.6;23.33;-9.02;9.86;-40.03;104.47;4.34;8.76;-233.25;-28.56;142.75;4.73;8.69;-0.14
2;-139.14;2.66;9.23;94.96;32.49;-24.39;-6.85;-283.33;-41.28;7.53;-21.85;37.99;-13.17;66.1;28.27;91.04;3.54;16.28;-204.37;-31.2;168.57;9.23;0.49;-1.43
2;115.13;-37.01;7.11;280.4;48.15;-10.26;-14.25;-353.32;-136.67;6.11;492.21;20.46;-10.56;33.37;-22.31;76.55;4.26;8.03;-169.67;-32.49;129.32;-2.26;7.22;0.04
2;-155.05;8.45;10.31;92.29;28.11;-25.25;-6.91;-309.06;-46.55;5.64;-48.45;37.21;-12.46;61.88;20.19;89.19;2.96;16.27;-209.83;-29.17;160.3;19.46;0.54;-1.36
2;123.34;-43.7;7.41;270.2;63.71;-3.75;-13.05;-361.53;-180.69;6.51;472.3;32.88;-9.2;21.59;-31.22;114.44;4.89;9.4;-294.17;-23.3;137.85;3.37;8.82;-0.29
2;-147.25;-0.85;8.01;90;24.7;-27.54;-6.28;-284.05;-41.34;6.48;-30.78;27.81;-13.77;53.05;45.72;102.21;3.34;15.57;-115.33;-30.48;253.73;-2.22;0.57;-1.38
2;137.44;-23.5;7.73;280.58;37.46;-10.84;-14.13;-377.93;-91.82;6.95;502.97;19.79;-9.52;37.2;-38.45;64.24;4.98;7.56;-123.96;-34.34;173.17;-0.62;8.48;0.2
2;-147.13;-1.11;10.77;92.51;25.51;-28.21;-8.29;-286.05;-47.62;6.3;-30.57;41.84;-12.71;45.98;34.73;96.54;3.6;17.31;-241.15;-33.43;163.68;20.35;-0.01;-1.95
2;135.35;-34.86;8.53;283.03;50.25;-7;-10.63;-365.31;-142.64;7.71;502.03;20.01;-9.23;42.13;-18.33;63.12;4.15;7.7;-119.25;-32.77;89.06;3.2;8.47;0.63
2;-143.44;10.73;11.88;92.51;24.83;-34.67;-5.76;-317.67;-35.32;7.14;-20.08;39.57;-12.86;62.64;10.96;121.43;3.19;18.33;-262.45;-31.26;236.4;19.3;0.44;-1.58
2;110.08;-27.91;8.13;273.43;29.64;-7.33;-10.94;-351.6;-78.33;5.19;483.52;18.71;-10.05;27.89;-18.34;116.83;3.53;7.21;-195.23;-34.71;276.8;-1.15;7.31;-0.25
2;-146.56;8.93;10.79;95.73;27.72;-25.93;-5.79;-304.49;-33.55;4.17;-18.39;40.09;-12.49;60.38;30.43;97.6;2.79;16.41;-225.05;-31.3;172.21;18.2;1.37;-1.43
2;134.89;-39.56;7.63;275.12;41;-3.83;-11.26;-431.73;-128.15;6.19;489.78;27.14;-9.12;6.38;-22.83;87.64;4.31;7.67;-204.58;-29.06;156.65;3.29;9.08;-0.4
2;-135.48;13.73;10.12;102.12;33.05;-27.93;-7.04;-287.34;-30.69;7.69;-20.96;39.95;-12.84;65.25;14.68;94.49;3.72;17.27;-209.82;-30.23;155.98;14.36;0.43;-1.15
2;124.11;-40.12;9.14;290.33;46.16;-10.18;-12;-327.04;-128.56;6.09;502.68;19.89;-9.94;36.65;-25.1;120.08;4.48;8.69;-205.88;-30.79;213.67;3.61;7.24;0
2;-148.26;-1.98;10.87;92.58;21.35;-31.07;-7.7;-311.76;-45.44;6.53;-33.2;40.26;-12.82;28.35;33.8;116.14;3.44;18.32;-241.22;-30;229;19.13;0.61;-1.73
2;151.28;-33.97;7.74;272.93;57.31;-13.63;-13.21;-257.92;-160.74;5.59;502.37;23.25;-7.7;50.84;-21.35;80.28;4.15;9.16;-153.38;-17.5;199.33;4.29;7.98;0.6
2;-151.7;-1.74;11.86;112.28;33.14;-37.4;-15.33;-330.34;-81.49;3.97;13.93;32.59;-13.63;53.16;17.28;120.66;4.29;19.01;-181.29;-32.86;273.27;17.32;0.37;-2.09
2;102.89;-35.9;7.92;282.08;42.05;-7.31;-14.28;-350.12;-116.46;8.54;487.89;21.26;-9.78;50.05;-12.47;99.26;3.89;8.73;-192.09;-32.29;169.19;1.07;7.23;-0.3
2;-136.87;14.42;10.16;82.74;23.51;-29.2;-5.74;-286.1;-35.8;4.57;-36.61;41.13;-12.43;55.63;36.73;96.9;2.44;17.44;-224.6;-29.53;177.09;16.64;0.19;-1.49
2;99.14;-29.93;8.88;282.22;40.78;-14.71;-10.61;-294;-111.22;4.45;501.4;35.32;-9.13;38.37;-49.94;100.87;3.52;9.63;-241.56;-30.53;189.33;6.62;8.68;-0.61
2;-152.83;0.28;9.09;91.72;25.22;-40.94;-7.36;-292.82;-47.81;5.69;-13.25;37.94;-15.23;46.46;73.16;83.16;3.4;18.86;-61.56;-31.47;257.28;9.48;-2.67;-2.21
2;152.26;-29.14;9.11;291.04;46.06;-12.95;-9.3;-346.94;-120.23;5.17;503.24;19.21;-8.94;56.7;-34.75;51.28;4.16;7.46;-163.34;-34.41;37.16;5.65;7.92;0.64
2;-150.51;6.11;12.29;99.34;32.91;-32.94;-9.18;-296.3;-59.64;5.9;-30.36;41.5;-12.83;59.19;14.29;115.07;3.98;19.05;-280.04;-29.98;159.95;27.65;0.42;-1.57
2;115.83;-54.69;7.83;273.63;58.06;-10.15;-5.95;-322.59;-176.2;6.59;485.26;24.03;-9.24;25.32;-4.34;104.05;3.01;9.29;-168.7;-30.28;142.88;3.73;6.8;0.45
2;-152.62;13.04;10.28;86.83;21.85;-30.12;-6.97;-309.28;-26.02;3.35;-44.34;40.65;-13.42;51.42;26.37;95.39;2.87;18.01;-241.75;-30.5;143.54;16.47;0.02;-1.74
2;112.87;-26.71;8.32;284.03;45.49;-10.71;-8.75;-346.3;-109.84;5.54;499.97;16.44;-9.03;58.19;-32;79.95;3.52;7.74;-216.28;-35.34;143.37;2.67;7.18;-0.01
