label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg
0;-113.58;-48.84;3.56;56.92;22.72;-8.25;-7.72;-225.4;-83.35;6.23;-50.25;13.73;-13.06;-17.19;15.3;42.86;3.64;6.01;-101.27;-20.88;70.27;-6.7;-0.89;0.33
0;111.62;63.96;4.51;197.23;73.51;-8.95;-14.34;-210.58;-97.23;-0.5;364.03;13.56;-8.71;134.88;-3.45;104.75;3.4;5.97;-281.65;-20.31;125.99;-1.86;5.73;-3.92
0;-114.94;-48.82;3.54;59.52;24.5;-9.78;-6.21;-232.81;-87.93;5.9;-46.09;16.8;-12.98;-14.72;12.95;51.19;3.35;6.66;-155.26;-22.73;81.45;-8.06;-1.17;0.37
0;116.53;67.93;4.78;193.19;82.5;-11.71;-14.17;-195.19;-94.39;1.16;353.42;15.3;-8.89;160.33;-0.89;107.5;3.57;6.4;-286.33;-23.35;175.11;-1.9;6.18;-3.85
0;-115.02;-47.08;3.43;58.82;22.44;-10.57;-6.26;-231.33;-81.82;7.05;-46.61;14.73;-12.99;-18.14;14.87;51.54;3.65;6.58;-150.65;-21.28;78.54;-7.88;-1.2;0.36
0;113.48;56.54;4.5;194.4;71.87;-9.66;-13.03;-205.57;-90.31;0.13;353;14.47;-8.59;128.69;-5.79;106.18;3.19;5.89;-287.82;-21.88;155.71;-2.59;6.01;-3.71
0;-110.2;-45.26;3.67;54.51;19.18;-9.52;-7.91;-216.18;-75.79;6.11;-41.69;21.24;-12.84;-19.15;14.28;49.53;3.72;7.23;-120.68;-20.87;83.33;-4.61;-0.75;0.24
0;105.85;58.22;4.92;193.18;73.83;-9.45;-12.87;-201.73;-88.75;1.83;345.91;16.56;-8.97;149.82;4.26;113.06;2.86;6.33;-271.89;-21.96;143.37;-2.22;5.83;-3.62
0;-109.76;-44.97;3.17;54.65;20.34;-9.88;-5.58;-223.11;-76.45;7.07;-45.17;18.03;-12.55;-17.51;10.89;52.14;3.54;6.64;-154.46;-19.45;71;-7.26;-0.85;0.54
0;105.42;53.88;4.62;193.64;74.58;-9.85;-13.9;-209.24;-95.57;1.02;347.03;13.42;-9.4;133.33;-6.67;109.04;3.44;6.17;-269.6;-19.16;155.28;-3.06;5.58;-3.41
0;-109.66;-46.78;3.59;56.69;25.99;-7.84;-7.09;-224.53;-89.55;6.84;-42.11;20.68;-12.52;-13.44;11.81;50.4;3.59;6.71;-161.91;-20.14;76.22;-6.77;-0.49;0.29
0;107.19;50.29;5.19;189.86;74.46;-8.98;-14.93;-203.89;-97.91;7.59;334.85;13.86;-9.18;127.23;-1.56;106.07;3.73;5.72;-269.62;-21.71;158.14;-1.65;5.24;-3.07
0;-107.01;-44.53;3.74;57.88;23.51;-10.62;-7.59;-218.15;-87.34;7.4;-41.98;22.46;-12.44;-16.38;13.75;55.38;3.66;6.98;-184.03;-22.57;64.33;-4.47;-0.37;-0.06
0;108.6;52.06;5.38;200.61;75.29;-12.58;-12.58;-197.71;-115.43;6.81;360.93;16.7;-9.43;126.45;-3.94;117.5;3.5;6.23;-292.01;-24.37;159.93;-1.66;5.56;-3.1
0;-109.06;-46.32;3.79;59.24;27.26;-10.44;-9.35;-222.87;-103.99;7;-39.76;26.27;-12.27;-13.45;13.69;66.23;4.12;8.21;-222.2;-20.5;77.28;-1.65;-0.11;-0.26
0;108.43;54.77;5.09;197.16;73.14;-13.17;-13.81;-208.88;-99.37;-0.09;357.85;12.66;-9.37;135.77;-9.36;110.21;3.31;6.56;-300.71;-22.54;170.32;-2.09;5.77;-3.61
0;-115.58;-50.29;3.44;53.41;22.97;-10.59;-8.42;-213.74;-96.59;7.01;-48.81;21.1;-12.77;-20.65;20.64;53.65;3.76;7.28;-159.19;-20.03;83.21;-5.27;-0.43;0.08
0;105.4;59.14;4.45;192.25;72.02;-14.71;-13.01;-187.42;-101.63;2.09;351.34;13.22;-9.23;125.92;-8.52;126.49;3.3;6.63;-342.78;-21.74;166.57;-3.83;5.83;-3.79
0;-113.72;-53.32;3.34;52.11;21.48;-11.22;-9.56;-207.09;-94.12;7.46;-44.87;22.18;-12.85;-29.19;23.83;52.21;4.31;7.98;-126.59;-19.76;101.58;-4.72;-0.29;0.14
0;103.72;55.57;4.53;191.14;70.83;-12.07;-16.07;-196.46;-95.4;1.31;348.37;15.21;-9.33;126.19;-5.24;94.42;3.69;6.63;-270.2;-18.1;116.17;-3.02;5.54;-3.72
0;-115.19;-50.13;3.43;54.37;22.14;-8.99;-9.02;-224.06;-87.49;6.78;-48.28;20.12;-12.99;-23.44;20.24;48.43;4.09;7.61;-124.82;-21.49;73.92;-4.73;-0.8;0.36
0;100.9;54.31;4.98;193.41;73.66;-12.68;-15.73;-206.27;-107.68;2.42;344.9;13.58;-9.19;123.88;-7.73;121.09;3.8;6.82;-319.01;-20.22;211.39;-2.74;5.53;-3.63
0;-112.14;-47.7;3.59;57.06;25.86;-9.7;-9.3;-218.72;-98.82;6.27;-38.6;22.06;-12.8;-17.64;22.72;50.38;4.22;7.91;-125.46;-22.48;85.46;-5.66;-0.68;-0.09
0;99.3;59.01;4.45;195.69;79.82;-11.62;-13.54;-208.94;-106.95;2.97;357.49;17.86;-9.49;143.37;-6.43;111.32;3.54;6.58;-299.84;-20.1;138.46;-3.83;5.85;-3.81
0;-117.79;-51.17;3.49;54.78;23.28;-10.65;-9.22;-217.33;-92.68;7.28;-45.9;21.73;-12.95;-18.76;17.82;55.05;4.53;8.36;-154.13;-20.64;82.89;-5.27;-0.9;0.21
0;108.64;55.78;4.32;197.31;75.15;-11.5;-13.58;-195.55;-106.47;1.63;364.78;15.01;-9.2;132.99;-2.19;111.21;3.63;6.17;-300.92;-18.24;161.14;-2.87;5.91;-3.69
0;-112.35;-48.45;3.51;55.95;24.76;-9.88;-8.61;-222.71;-93.26;6.14;-42.8;23.84;-12.82;-19.24;17.72;50.71;3.82;7.92;-143.88;-21.31;80.97;-6.03;-0.56;-0.21
0;104.8;51.72;5.18;200.58;72.14;-11;-14.56;-205.7;-104.25;2.25;368.69;13.41;-9.1;115.41;-5.43;128.3;3.82;5.75;-314.65;-21.6;195.7;-2.2;5.53;-3.52
0;-115.07;-49.03;4.09;57.29;26.29;-10.9;-11.78;-215.79;-101.8;6.64;-35.73;26.66;-12.86;-18.65;18.99;53.26;4.48;8.46;-157.16;-23.77;98.61;-5.14;-0.45;-0.15
0;108.66;58.45;5.58;201.75;78.28;-13.41;-12.75;-190.34;-109.73;5.99;371.02;16.96;-9.45;138.47;-3.95;126.62;3.73;6.81;-322.72;-21.47;179.7;-2.41;5.59;-3.57
0;-111.4;-46.97;3.82;54.63;26.52;-8.93;-8.56;-217.92;-101.38;6.34;-44.31;28;-12.58;-17.08;19.02;60.23;3.85;8.2;-184.85;-22.46;105.77;-3.94;-0.14;-0.38
0;101.67;60.74;5.38;202.55;71.69;-11.49;-12.76;-206.76;-118.12;2.99;367.04;14.17;-9.63;129.89;-7.05;130.84;3.58;7.29;-339.01;-20.96;204.34;-3.28;6.2;-3.92
0;-113.68;-50.98;2.63;51.5;21.67;-10.41;-5.35;-214.89;-85.89;7.67;-49.89;21.24;-12.42;-24.89;20.37;46.25;3.65;7.2;-144.62;-18.43;61.12;-5.35;-0.62;0.06
0;107.38;53.71;4.63;201.33;69.88;-15;-10.83;-196.66;-99.04;0.62;373.41;13.93;-9.22;109.84;-4.44;119.34;3.09;6.53;-302.24;-21.17;176.79;-3.61;5.87;-3.61
0;-112.69;-45.83;3.86;51.53;24.42;-10.25;-10.73;-221.52;-93.65;7.11;-47.79;24.28;-12.85;-17.85;26.22;50.45;4.16;8.03;-131.33;-24.47;90;-4.93;-0.37;-0.13
0;102.68;57.54;5.88;204.27;70.81;-12.25;-13.58;-211.51;-112.08;1.85;362.61;17.81;-9.24;131.83;-9.76;133.69;3.52;7.37;-331.9;-21.7;203.91;-2.1;5.63;-3.92
0;-115.28;-50.61;3.73;56.23;24.02;-11.48;-8.36;-222.77;-97.56;7.8;-47.33;24.69;-12.88;-21.91;24.18;63.7;4.01;8.1;-196.49;-21.77;101.98;-6.02;-0.75;-0.02
0;116.13;61.08;5.35;210.05;69.82;-14.16;-12.7;-192.96;-98.21;-0.6;382.15;15.14;-8.74;116.43;-10.5;128.13;3.23;6.9;-316.34;-23.09;189.87;-2.35;5.84;-4.04
0;-116.65;-47.4;4.39;59.89;28.08;-13.3;-10.84;-225.33;-98.36;5.82;-45.2;24.24;-13.05;-14.94;22.12;52.57;4.22;8;-134.99;-23.78;108.61;-5.39;-0.42;-0.18
0;112.8;57.24;5.04;199.33;73.46;-14.84;-15.02;-185.29;-111.27;4.44;365.31;19.62;-8.88;129.86;-6.28;126.1;3.92;7.36;-336.81;-21.48;178.92;-1.98;6.17;-3.84
0;-119.81;-50.92;3.88;57.64;26.68;-10.63;-9.26;-231.1;-95.32;8.4;-52.76;25.05;-13.49;-19.6;24.01;68.11;4.55;9.09;-196.41;-22.68;125.87;-6.15;-1.19;0.15
0;113.96;60.89;6.21;216.62;76.56;-11.89;-14.88;-206.66;-119.63;0.7;393.25;18.62;-8.42;125.38;-5.81;125.53;3.65;6.66;-315.02;-22.44;165.12;-0.23;5.69;-3.99
0;-118.21;-52.99;3.44;56.06;23.7;-11.2;-8.76;-222.55;-94.95;7.94;-48.16;27.25;-12.93;-26.71;20.72;71.58;4.27;9.14;-217.71;-21.44;123.01;-5.88;-0.21;-0.03
0;107.26;60.09;5.45;197.31;78.8;-16.93;-16.6;-196.94;-105.34;5.78;358.78;13.43;-9.57;145.38;-7.16;128.98;4.16;6.87;-338.07;-20.89;187.32;-0.84;5.89;-3.99
0;-115.79;-50.92;2.82;55.6;21.04;-10.39;-6.77;-226.21;-84.96;7.32;-45.56;21.28;-12.69;-25.7;22.63;50.42;3.87;7.15;-148.88;-19.21;76.22;-6.41;-1;0.15
0;104.8;57.15;5.91;210.41;76.72;-14.78;-15.16;-201.27;-113.72;4.41;377.85;15.8;-8.94;133.59;0.83;125.4;3.85;7.17;-340.02;-20.95;202.71;-0.23;5.72;-3.9
0;-117.63;-54.03;3.66;57.67;25.97;-11.95;-8.47;-233.66;-93.17;8.41;-49.43;26.04;-13.19;-23.38;18.87;70.09;4.36;8.98;-216.04;-21.6;113.83;-6.18;-0.72;0
0;120.43;59.14;5.88;210.51;72.04;-14.42;-15.72;-196.5;-111.4;1.22;397.13;12.59;-8.61;135.51;-1.37;135.18;3.85;6.62;-331.95;-22.07;210.02;-0.21;5.63;-4.12
0;-117.6;-51.95;3.78;60.82;26.83;-10.71;-8.06;-233.66;-95.54;7.28;-51.47;27.03;-13.38;-16.45;20.8;75.32;4.21;9.05;-218.3;-22.01;134.94;-7.12;-0.89;-0.04
0;120.14;66;5.43;205.95;78.11;-15.21;-15.16;-200.24;-113.06;0.1;368.79;18.65;-8.52;140.16;-3.22;124.34;3.77;7.68;-320.62;-22.63;186.22;-1.47;5.99;-4.17
0;-116.99;-53.26;3.93;55.22;24.27;-12.27;-7.92;-218.92;-100.54;8.05;-54.14;24.37;-13.14;-24.35;22.52;70.22;4.15;8.28;-213.78;-23.34;107.13;-5.86;-0.41;-0.02
0;107.44;63.19;4.63;195.67;78.1;-14.47;-14.62;-192.69;-121.94;4.62;356.84;15.24;-9.04;146.2;-6.71;95.25;3.45;6.71;-285.08;-18.34;97.26;-3.37;5.58;-3.75
0;-115.06;-52.79;3.55;55.84;27.78;-11.64;-9.12;-224.64;-100.87;9.29;-54.72;29.36;-12.99;-21.66;20.62;63.25;4.77;9.02;-200.12;-20.04;107.36;-4.45;-0.55;-0.2
0;109.17;63.84;4.88;200.39;78.54;-12.15;-14.31;-205.27;-105.82;0.18;365.34;17.76;-9.04;139.28;-5.27;110.08;3.82;6.84;-299.19;-20.1;156.5;-1.7;5.81;-3.98
0;-116.18;-49.03;3.03;55.02;25.47;-9.31;-6.75;-227.96;-93.84;6.47;-44.45;22.64;-12.76;-19.72;19.28;53.79;3.66;7.88;-160.56;-19.89;91.08;-6.57;-0.91;0.02
0;110.01;60.18;5.05;206.92;77.35;-10.48;-10.93;-208.08;-103.42;0.12;378.42;15.58;-9.11;137.55;2.55;112.84;3.02;6.13;-289.65;-21.89;161.78;-2.93;5.82;-3.64
0;-117.13;-48.66;4.19;56.79;21.28;-11.24;-9.62;-225.3;-83.14;6;-51.7;20.66;-13.2;-19.23;16.96;50.56;3.69;7.41;-148.21;-23.63;81.52;-5.98;-0.75;0.17
0;115.48;57.63;4.93;201.72;71.68;-13.43;-12.38;-190.58;-109.16;2.59;363.57;15.3;-9.26;119.73;-6.44;123.92;3.5;6.63;-298.72;-22.14;210.98;-2.33;5.59;-3.36
0;-117.33;-49.4;3.89;58.54;23.14;-14.12;-7.05;-228.98;-94.7;7.18;-49.97;23.54;-13.04;-21.47;19.4;58;3.82;8.35;-182.03;-22.85;98.91;-4.66;-0.66;-0.08
0;120.86;62.6;5.09;206.61;73.15;-15.66;-12.96;-189.82;-111.45;-0.59;380.49;15.75;-8.74;126.7;-5.5;111.72;3.22;6.74;-281.6;-22.29;140.27;-2.1;6.31;-3.89
0;-117.09;-50.81;3.72;57.99;24.23;-9.8;-8.55;-230.42;-91.14;6.54;-48.31;23.46;-13.03;-19.27;16.06;60.41;3.91;8.23;-182.4;-20.87;100.03;-6.78;-0.59;0
0;110.85;56.84;6.07;208.2;72.16;-12.38;-12.82;-207.69;-117.94;1.12;386.35;15.26;-8.77;131.66;-2.86;122.03;3.56;6.71;-308.3;-20.46;153.11;-0.96;5.8;-3.83
0;-115.58;-52.21;3.51;53.92;22.31;-12.94;-6.67;-223.94;-93.73;7.16;-54.42;30.58;-12.87;-25.17;20;87.8;3.76;9.75;-277.56;-19.78;165.84;-5.93;-0.51;-0.18
0;110.21;59.03;5.49;205.87;71.37;-12.79;-13.67;-211.82;-109.62;2.55;376.94;15.13;-9.25;129.38;-2.17;121.22;3.37;7.05;-307.93;-19.75;190.17;-1.92;5.85;-3.73
0;-115.29;-48.85;3.71;57.6;22.82;-11.07;-7.83;-219.51;-97.91;7.76;-43.74;25.45;-12.7;-21.33;19.97;59.59;3.88;8.16;-194.69;-20.73;101.48;-4.56;-0.52;-0.01
0;104.57;55.18;5.73;203.34;71.38;-14.26;-13.65;-196.32;-121.99;5.6;365.77;18.78;-9.09;126.16;-3;110.93;3.5;6.99;-275.81;-20.97;164.36;-2.48;5.9;-3.66
0;-111.19;-49.55;3.35;50.1;21.15;-14.77;-6.91;-201.84;-97.34;8.44;-45.24;29.51;-12.28;-26.78;19.34;72.94;3.94;8.84;-247.31;-19.48;119.87;-3.04;-0.17;-0.09
0;109.68;52.84;5.19;202.8;62.23;-12.12;-10.22;-184.99;-103.16;0.61;382.27;15.24;-9.03;107.61;1.91;114.38;2.21;7.04;-270.38;-18.2;145.9;-3.54;5.83;-3.76
0;-115.4;-46.38;4.5;55.44;21.36;-9.26;-12.26;-216.96;-92.81;9.82;-50.4;19.08;-13.14;-16.26;11.53;50.47;4.53;7.33;-143.03;-26.08;84.84;-5.15;-0.48;0.1
0;108.25;58.32;5.24;202.73;69.04;-11.16;-11.21;-198.84;-100.28;4.01;363.53;14.46;-9.11;121.57;-0.73;122.55;2.95;6.22;-306.78;-21.78;195.2;-2.62;5.9;-3.34
0;-114.67;-49.49;3.2;53.21;20.24;-10.75;-8.31;-217.84;-88.29;7.3;-50.04;19.31;-12.66;-24.07;19.24;50.91;3.78;7.19;-139.71;-20.44;90.63;-6.48;-0.39;0.05
0;113.98;62.61;5.63;209.54;69.51;-11.66;-11.48;-202.3;-95.79;-0.44;388.4;15.03;-8.97;132.51;-0.96;125.04;3.18;6.49;-292.44;-20.81;173.75;-2.53;5.73;-3.77
0;-117.88;-53.56;4.29;57.41;20.96;-11.36;-10.86;-230.19;-90.53;6.28;-49.89;21.44;-13.31;-26.6;16.92;61.36;4.08;8.08;-177.39;-24.28;96.88;-5.88;-0.62;0.11
0;109.2;59.33;5.16;205.62;75.87;-10.78;-13.61;-206.59;-111.78;3.19;376.81;15.16;-9.13;129.41;-7.35;106.37;3.58;6.2;-288.87;-19.84;152.69;-2.28;5.42;-3.52
0;-114.46;-49.8;3.42;56.39;25.28;-9.36;-8.52;-224.39;-95.08;6.12;-46.87;24.07;-12.68;-19.49;22.03;53.41;3.72;7.89;-163.4;-20.98;98.87;-5.68;-0.46;-0.22
0;108.76;66.83;4.79;193.14;72.16;-10.94;-13.21;-195.45;-103.6;0.43;353.21;14.27;-8.82;127.53;-1.35;110.98;3.21;6.19;-287.96;-19.88;133.54;-3.76;5.78;-3.94
0;-117.02;-52.91;3.66;48.21;24.19;-9.38;-9.42;-213.09;-98.81;6.09;-62.21;18.31;-13.04;-26.33;21.79;53.65;3.96;7.22;-142.93;-22.28;80.61;-6.23;-0.31;-0.15
0;105.56;58.61;5.17;199.3;68.08;-12.63;-13.33;-203.28;-108.4;1.45;360.23;14.3;-9.29;130.82;-5;115.84;3.1;6.43;-281.76;-18.85;178.68;-2.77;5.73;-3.65
0;-114.29;-48.64;2.8;46.26;21.55;-9.33;-6.32;-208.03;-96.7;6.73;-57.07;21.71;-12.42;-28.03;22.63;48.26;3.53;7.14;-146.71;-18.73;82.96;-5.74;-0.32;-0.07
0;101.15;58.68;4.91;194.34;67.31;-11;-13.04;-191.36;-113.14;0.03;364.62;15.5;-9.01;125.21;-6.76;99.87;2.99;5.72;-250.13;-18.35;106.83;-3.48;5.64;-3.85
0;-115.64;-52.36;3.71;53.02;23.23;-11.25;-9.98;-218.76;-97.41;7.54;-52.5;22.88;-12.89;-24.76;21.37;59.25;4.56;7.96;-166.69;-22.61;76.93;-6.36;-0.37;-0.07
0;107.14;54.91;4.66;201.31;71.59;-14.51;-13.64;-206.56;-106.31;2.57;365.73;14.84;-9.48;122.65;-2.81;110.49;3.4;6.72;-298.76;-20.73;167.25;-2.16;5.42;-3.6
0;-116.25;-41.44;3.48;56.55;27.1;-10.7;-10.02;-231.17;-95.92;5.57;-49.66;27.76;-12.73;-8.84;24.72;54.39;3.96;8.68;-154.62;-21.66;107.41;-5.19;-0.57;-0.27
0;102.19;64.78;5.06;199.52;76.46;-13.74;-16.01;-217.79;-117.54;2.26;362.22;16.84;-9.19;129.46;-11.34;121.68;3.73;6.84;-319.23;-19.33;128.99;-2.62;5.56;-3.94
0;-117.58;-50.8;3.03;54.72;25;-9.66;-6.83;-226.76;-99.49;6.93;-50.63;29.26;-12.75;-25.25;22.86;71.58;3.71;9.38;-228.81;-18.55;153.48;-5.55;-0.61;-0.16
0;107.89;71.53;5.01;201.69;79.55;-11.76;-13.11;-205.37;-103.35;0.74;370.84;15.75;-8.87;143.22;-1.24;114.4;3.53;6.5;-292.84;-19.13;147.08;-2.24;5.89;-4.17
0;-118.45;-51.52;3.38;56.93;26.34;-10.29;-10.71;-223.17;-93.58;7.15;-45.31;25.05;-13.06;-17.75;21.36;57.8;4.34;8.58;-156.46;-21.74;101.9;-5.45;-0.6;0.22
0;107.14;68.26;4.94;197.03;81.9;-12.78;-15.11;-207.04;-108.94;0.08;361.86;15.84;-8.85;153.49;-3.11;100.53;3.71;6.27;-291.67;-17.99;133.68;-1.96;5.59;-4.18
0;-117.58;-50.18;3.06;53.5;25.22;-11.42;-8.9;-222.65;-92.39;5.95;-53.39;25.81;-12.96;-20.8;21.33;73.41;3.97;8.86;-211.98;-20.77;159.92;-6.77;-0.77;0.02
0;106.67;58.06;4.74;195.2;73.54;-13.56;-14.1;-201.58;-109.76;3.48;349.96;18.13;-8.9;123.29;-4.09;104.12;3.36;6.43;-283.79;-19.29;120.86;-2.33;5.97;-3.79
0;-118.67;-49.61;3.59;52.54;21.42;-10.45;-8.33;-223.65;-93.98;7.4;-56.45;23.58;-12.99;-26.35;18.24;54.4;3.94;8.44;-162.63;-22;83.91;-6.16;-0.77;0.21
0;105.88;59.47;4.71;195.7;73.26;-11.67;-11.98;-198.33;-101.4;2.09;352.28;16.27;-8.78;127.41;-3.27;118.21;3.14;6.69;-289.37;-21.24;214.04;-2.07;6.04;-3.74
0;-112.16;-48.87;3.27;53.39;24.78;-9.88;-10.04;-225.24;-87.55;7.73;-45.19;21.64;-12.6;-17.85;16.01;49.11;4.1;7.53;-135.59;-22.77;81.59;-5.74;-0.47;0.25
0;102.2;56.13;5.18;202.48;76.37;-11.81;-14.82;-216.69;-108.65;1.19;362.17;18.49;-9.13;126.51;-0.59;130.85;4.13;6.92;-313.23;-21.05;195.79;-3.11;5.65;-3.81
0;-111.98;-52.39;3.61;52.47;22.75;-8.69;-9.51;-214.91;-96.75;6.57;-46.25;21.27;-12.76;-21.71;13.24;56.3;4.33;7.64;-172.73;-22.79;75.29;-5.29;-0.41;0.29
0;104.64;58.76;5.19;197.56;78.69;-9.94;-13.46;-202.91;-122.11;2.99;362.12;14.98;-9.36;129.16;2.55;86.93;3.29;5.76;-225.24;-16.91;114.08;-2.11;5.56;-3.49
0;-116.79;-54.71;2.96;50.04;22.24;-8.99;-7.47;-205.13;-100.87;8.36;-54.23;25.15;-12.46;-31.27;13.91;60.02;4;7.99;-197.44;-17.52;93.07;-3.66;-0.09;0.18
0;118.97;59.93;4.54;195.76;67.73;-11.26;-13.13;-187.14;-93.32;0.97;360.02;13.86;-9.16;119.39;2.12;105.92;3.36;5.96;-260.27;-18.45;149.05;-3.4;5.86;-3.43
0;-117.21;-53.58;3.86;55.53;23.91;-9.88;-10.27;-226.56;-92.74;5.56;-45.25;15.23;-13.11;-20.14;7.9;49.23;3.92;6.93;-133.28;-24.58;85.1;-6.97;-0.6;0.39
0;104.46;53.3;4.63;197.2;76.83;-11.92;-13.89;-211.26;-104.46;2.24;362.1;16.64;-9.13;122.97;0.25;101.93;3.54;5.97;-271.7;-19.52;125.19;-2.81;5.62;-3.35
0;-109.87;-44.58;3.05;48.55;24.03;-8.42;-9.39;-192.51;-93.51;5.41;-44.1;23.98;-12.5;-16.18;20.12;51.83;3.89;7.92;-135.61;-21.34;94.37;-6.75;-0.2;0
0;91.01;43.12;4.99;191.79;64.73;-7.83;-10.93;-184.87;-109.45;8.08;354.16;16.28;-9.37;105.43;0.45;93.33;3.14;5.2;-209.51;-19.42;157.65;-2.87;5.33;-2.78
