label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg
0;104.07;61.92;4.89;193.54;111.27;-8.68;-11.15;-180.95;-117.92;6.12;358.77;20.17;-10.06;223.39;-22.74;67.7;3.66;7.34;-141.07;-23.3;138.29;-3.75;6.73;-5.16
0;-109.94;-60.73;3.79;42.44;11.77;-12.59;-11.28;-203.17;-79.92;10.71;-54.31;15.31;-12.85;-27.53;20.74;85.55;4.84;7.12;-169.44;-24.53;167.41;-7.01;-1.14;0.08
0;135.93;72.7;3.9;209.53;109.56;-11.31;-12.7;-187.64;-133.48;0.03;407.57;22.92;-9.97;209.86;-17.8;94.12;3.7;7.34;-225.55;-20.63;83.6;-4.45;7.17;-5.34
0;-98.56;-61.12;3.82;32.65;16.8;-6.93;-10.96;-156.44;-122.71;7.39;-58.49;16.71;-12.87;-32.27;28.41;70.67;4.14;5.95;-132;-23.97;107.05;-7.91;0.88;-0.44
0;79.01;59.07;3.52;196.9;108.02;-14.65;-13.07;-200.4;-131.26;5.38;358.95;14.6;-10.88;213.71;-25.78;97.61;4.65;8.2;-242.95;-19.19;98.31;-5.54;4.47;-4.4
0;-103.6;-62.1;4.25;41.05;17.78;-15.6;-11.45;-196.99;-99.54;11.12;-44.98;18.83;-13.09;-31.05;31.07;76.37;4.42;7.37;-179.21;-26.2;152.05;-5.92;-0.47;0.23
0;115.35;70.01;2.95;178.48;108.32;-11.21;-12.31;-169.38;-122.61;-0.26;352.7;15.34;-10.4;209.8;-28.84;68.14;3.46;5.95;-189.16;-19.69;55.8;-5.47;6.67;-5.1
0;-109.43;-62.41;4.2;42.73;15.5;-16.62;-7.45;-193.44;-93.76;7.78;-48.13;15.95;-13.08;-26.13;25.18;54.38;3.44;7.18;-121.73;-24.01;109.41;-5.52;-0.68;0.2
0;125.68;71.75;4.63;216.58;123.02;-7.99;-13.39;-165.87;-127.41;0.4;438.48;23;-9.75;276.17;-17.43;83.27;4.43;7.27;-191.47;-17.41;137.21;-0.48;7.51;-5.38
0;-105.87;-55.78;3.63;40.02;13.99;-13.87;-9.18;-178.28;-100.28;8.71;-48.85;17.08;-12.98;-25.19;28.24;72.27;4.04;6.99;-168.94;-23.52;116.57;-7.51;-0.48;0.23
0;103.46;57.59;3.1;195.52;111.45;-9.69;-10.4;-174.23;-118.33;1.36;352.87;19.8;-10.25;219.48;-31.86;81.35;3.43;7.46;-184.2;-17.27;122.63;-6.49;6.43;-4.69
0;-104.75;-60.33;2.83;37.8;14.99;-10.72;-8.06;-176.94;-93.12;7.29;-55.53;13.55;-12.46;-30.34;23.66;47.2;3.74;5.86;-101.15;-21.39;97.38;-8.08;-0.02;0.13
0;113.48;69.52;3.27;193.76;115.85;-10.92;-11.54;-171.55;-127.44;2.26;368.05;20.32;-10.6;231.95;-14.25;63.01;3.73;7.22;-164.19;-18.33;102.33;-5.19;6.34;-4.71
0;-106.22;-62.78;2.91;38.73;17.77;-8.03;-10.41;-176.05;-118.99;7.77;-56.37;10.91;-12.61;-31.93;20.41;55.94;4.16;5.27;-110.06;-20.92;80.58;-8.25;0.32;0.26
0;108.65;67.3;3.24;188.75;111.52;-7.93;-14.12;-162.34;-117.21;0.44;354.02;14.92;-10.26;224.74;-21.39;59.01;3.32;5.8;-142.21;-16.33;75.54;-3.72;5.78;-4.75
0;-108.6;-59.86;3.9;37.11;17.44;-9.32;-11.75;-181.95;-114.01;6.16;-52.7;15.06;-13.15;-36.98;18.14;77.05;4.35;5.98;-181.15;-25.04;118.5;-6.93;-0.38;0.03
0;119.66;72.63;3.08;185.49;114.46;-7.45;-10.71;-171.83;-132.3;0.25;353.57;15.2;-10.36;233.19;-14.18;79.21;3.87;5.82;-186.27;-18.25;85.39;-5.27;6.42;-4.97
0;-110.28;-63.24;3.82;39.68;14;-13.88;-9.09;-185.15;-91.07;11.28;-55.23;17.86;-13.12;-33.32;16.31;79.44;4.38;6.83;-166.2;-24.79;139.96;-7.26;-0.42;0.05
0;113.69;70;3.49;161.79;96.47;-12.07;-11.61;-164.37;-112.27;6.05;318.68;15.95;-10.37;202.62;-24.31;72.56;3.88;6.16;-219.6;-22.5;49.16;-5.53;7.21;-4.66
0;-112;-61.73;3.28;42.32;15.15;-12.47;-8.9;-193.58;-89.43;6.01;-51.28;9.41;-12.68;-30;30.22;52.59;3.76;5.7;-102.77;-20.42;99.43;-6.96;-0.65;-0.08
0;125.7;76.83;3.21;184.99;122;-11.57;-11.12;-171.46;-128.25;-0.35;355.71;17.94;-10.4;244.57;-19.13;74.35;3.12;6.98;-164.74;-21.67;108.01;-5.92;6.77;-5.29
0;-96.82;-57.98;4.59;33.6;19.93;-6.28;-9.39;-159.66;-91.99;6.24;-49.43;21.71;-12.77;-28.86;30.72;73.6;3.97;6.5;-187.07;-27.44;124.72;-3.95;1.07;-0.73
0;73.1;53.97;3.45;203.01;114.7;-13.81;-12.48;-187.93;-123.06;6.48;383.26;22.63;-10.83;232.42;-18.67;68.8;4.77;9.04;-207.4;-18.57;73.73;-5.51;4.47;-3.88
0;-106.9;-62.77;3.2;40.58;16.34;-8.76;-7.17;-182.23;-95.53;7.41;-49.17;17.75;-12.56;-35.61;21.89;71.94;4.15;6.49;-189.28;-22.43;115.89;-6.34;-0.1;0.14
0;115.32;71.69;3.43;190.41;117.83;-8.65;-10.18;-177.22;-125.21;0.84;328.99;17.17;-10.34;227.73;-23.92;70.27;3.48;6.54;-176.58;-18.93;92.14;-3.99;6.35;-5.14
0;-111.92;-61.22;3.94;42.23;20.43;-10.12;-10.13;-187.73;-117;6.75;-51.16;13.9;-13.32;-30.62;23.59;53.32;4.15;5.82;-100.65;-25.58;95.39;-7.21;-0.28;0.13
0;121.84;77.46;3.24;193.09;118.94;-10.41;-11.13;-174;-127.39;-0.2;373.13;19.46;-10.06;237.79;-17.04;73.58;3.75;6.38;-196.4;-18.34;99.33;-3.98;6.56;-5.23
0;-102.4;-61.92;3.81;39.59;19.1;-7.41;-8.9;-171.67;-105.69;11.64;-56.45;18.38;-12.5;-38.46;25.32;73.49;4.52;6.44;-186.27;-24.74;148.89;-4.44;0.78;-0.18
0;95.97;59.23;3.32;193.57;114.64;-12.71;-11.61;-173.66;-125.67;1.51;363.74;15.82;-10.36;242.41;-25.35;61.35;3.44;6.65;-183.09;-19.05;69.43;-5.24;5.76;-4.91
0;-105.1;-65.9;3.31;41.21;18.38;-8.53;-10.43;-183.97;-112.37;10.47;-40.61;15.99;-12.95;-43.8;26.49;71.04;4.51;6.01;-156.92;-22.79;133.71;-6.87;-0.19;0.11
0;114.75;75.35;4.11;209.68;127.61;-9.22;-10.82;-184.18;-123.66;-0.61;395.8;18.13;-10.23;275.27;-14.34;68.33;3.57;6.84;-152.11;-18.84;123.58;-4.36;6.61;-4.89
0;-106.27;-62.06;3.28;42.18;18.55;-10.67;-9.64;-186.63;-115.2;6.54;-49.75;15.07;-12.84;-35.29;23.55;69.25;3.99;6.25;-145.38;-22.2;107.66;-7.7;0.09;0.1
0;97.4;55.89;3.64;194.82;114.54;-9.14;-10.46;-182.96;-123.21;1.1;365.32;15.89;-10.35;224.54;-28.7;63.37;2.95;6.08;-182.41;-19.2;72.94;-5.61;5.82;-4.61
0;-106.94;-60.12;3.14;47.2;23.58;-11.44;-7.3;-193.85;-102.17;7.48;-44.85;16.61;-12.58;-32.5;28.01;65.54;4.41;6.25;-141.36;-22.51;114.53;-5.02;-0.03;0.11
0;118.26;65.09;3.57;189.67;105.82;-12.92;-9.55;-171.96;-108.06;0.78;354.02;14.33;-10.81;210.33;-34.21;62.07;3.14;6.18;-167.49;-20.31;52.06;-6.1;6.41;-5.04
0;-106.97;-63.27;3.1;46.83;19.87;-11.68;-10.08;-190.76;-94.79;6.64;-50;14.96;-12.71;-36.4;29.75;50.16;3.88;6.05;-94.62;-20.41;100.22;-5.92;-0.29;-0.13
0;117.52;70.4;4.23;190.24;118.49;-9.43;-10.3;-174.92;-125.19;5.62;356.5;17.38;-10.06;247.24;-22.04;71.26;3.09;6.27;-126.77;-22.05;159.88;-4.54;6.82;-4.52
0;-101.48;-57.68;3.55;46.45;22.95;-9.2;-11.78;-182.42;-103.28;8.08;-44;19.9;-12.21;-23.74;27.42;64.25;4.55;6.77;-165.51;-22.21;130.35;-4.6;0.12;-0.44
0;102.38;58.39;4.25;204.74;113.29;-11.04;-9.36;-187.65;-137.91;3.09;379.91;18.9;-10.68;207.87;-23.25;73.47;3.22;7.04;-194.95;-22.53;84.95;-6.11;5.53;-4.33
0;-105.83;-55.55;3.97;48.72;22.49;-11.04;-10.71;-201.11;-103.52;8.6;-42.11;21.39;-12.86;-25.41;23.18;71.95;4.23;7.41;-176.86;-25.55;141.31;-4.89;-0.01;-0.36
0;122.04;65.1;3.92;193.64;108.09;-9.24;-9.91;-186.3;-126.68;-0.76;380.5;18.06;-9.54;226.2;-27.23;72.18;3.14;6.33;-177.64;-19.94;86.64;-4.24;7.09;-4.88
0;-109.43;-58.38;3.32;45.3;18.54;-9.42;-8.28;-199;-96.52;6.93;-51.86;13.02;-12.87;-32.2;23.06;64.87;3.54;5.88;-118.09;-22.79;129.37;-6.1;-0.6;-0.28
0;134.51;76.64;3.74;211.33;121.42;-8.32;-10.65;-194.29;-130.12;0.63;409.38;17.88;-10;258.58;-15.5;63.85;3.66;6.03;-156.59;-17.97;94.24;-5.1;7.1;-4.94
0;-108.09;-58.35;3.76;43.48;15.47;-13.05;-11.01;-193.67;-108.67;8.64;-32.49;19.02;-13.09;-29.58;16.09;88.12;4.26;7.18;-173.51;-24.05;145.34;-8.22;-0.51;-0.01
0;120.69;59.98;3.16;184.96;100.18;-6.41;-11.6;-173.43;-120.56;-0.91;367.29;15.79;-9.81;208.41;-28.8;76.96;3.07;4.81;-197.88;-19.29;60.17;-5.56;6.77;-4.57
0;-106.53;-59.05;3.48;46.54;18.54;-10.49;-7.96;-187;-98.25;6.49;-38.73;16.32;-12.76;-24.91;23.03;58.91;3.62;6.79;-125.27;-23.5;112.81;-5.84;-0.28;0.1
0;122.26;68.48;3.82;193.63;116.35;-4.4;-11.71;-165.05;-121.65;0.96;368.26;19.98;-9.98;240.88;-20.67;51.02;3.73;5.97;-148.83;-19.26;52.61;-5.37;6.92;-4.95
0;-109.16;-58.22;3.72;41.67;15.28;-9.04;-7.78;-189.82;-94.9;8.84;-51.67;17.22;-12.87;-33.09;19.86;70.28;3.76;6.45;-147.18;-25.05;124.78;-6.99;-0.3;-0.1
0;121.88;63.08;3.25;190.53;116.37;-5.09;-12.01;-183.15;-137.89;-0.22;369.79;20.25;-9.54;247.65;-25.45;61.4;3.54;5.96;-125.29;-16.86;114.47;-3.8;6.68;-4.86
0;-105.44;-62.11;3.91;44.65;16.12;-13.96;-10.6;-188.05;-108.54;9.1;-44.22;15.3;-13.07;-36.23;21.04;74.53;4;6.86;-165.98;-25.88;138.32;-6.39;-0.26;-0.1
0;98.94;66.94;4.04;171.07;117.13;-10.46;-10.56;-169.62;-131.63;0.34;310.13;13.51;-10.76;215.32;-36.92;60.2;3.65;5.62;-180.99;-23.01;71.58;-5.13;6.67;-5.03
0;-96.26;-64.3;3.68;48.04;22.04;-12.32;-9.47;-182.44;-112.77;5.08;-36.51;20.13;-12.3;-36.51;37.18;48.76;3.63;6.7;-91.83;-19.47;104.71;-4.21;-0.24;-0.38
0;112.19;64.87;4.49;183.35;116.93;-10.8;-13.17;-169.4;-120;4.05;357.49;21.45;-10.57;219.1;-13.05;60.55;3.83;7.64;-131.18;-26.42;117.44;-4.79;6.88;-4.75
0;-113.53;-53.78;4.32;46.14;16.92;-10.69;-9.07;-200.91;-88.79;9.61;-56.3;19.78;-12.67;-29.16;25.68;69.7;3.96;7.24;-172.03;-27.9;149.01;-3.28;-0.76;-0.14
0;121.95;79.51;3.63;195.16;122.66;-9.81;-9.97;-187.88;-123.58;-0.29;381.15;18.44;-9.89;246.68;-30.7;72.51;3.16;6.38;-185.49;-20.5;101.39;-5.34;6.98;-5.04
0;-106.74;-59.76;3.75;44.51;17.05;-9.83;-8.79;-188.04;-100.78;5.88;-48.89;18.07;-12.87;-34.72;18.87;66.2;3.24;6.74;-152.64;-23.51;110.94;-5.35;-0.07;-0.28
0;107.19;66.36;4.8;181.68;124.6;-8.21;-12.28;-178.49;-118.53;7.06;333.21;18.17;-10.81;247.5;-27;58.76;4.47;5.98;-173.42;-26.55;66.54;-4.89;6.73;-4.59
0;-104.94;-62.63;3.43;44.27;15.04;-13.09;-12.25;-191.08;-100.83;7.76;-43.11;20.24;-12.08;-35.2;31.41;76.07;4.49;7.83;-187.63;-23.46;138.32;-3.54;-0.6;-0.13
0;105.02;67.44;5.54;189.81;123.49;-9.74;-11.18;-175.06;-106.51;10.23;362.61;14.9;-11.17;260.01;-20.69;66.47;4.79;6.25;-179.63;-24.05;59.43;-4.25;6.63;-4.55
0;-109.79;-64.54;3.58;43.46;16.33;-10.72;-11.48;-191.3;-93.39;6.63;-47.59;20.88;-12.41;-32.59;25.45;81.09;4.2;7.35;-220.74;-21.61;164.17;-3.95;-0.27;-0.27
0;113.33;63.87;4.03;184.41;119.02;-9.75;-10.81;-181.87;-116.15;-0.24;363.35;16.28;-9.45;242.59;-24.34;55.46;3.03;6.44;-164.68;-19.35;49.41;-5.38;7;-5.04
0;-107.84;-54.18;3.86;49.22;16.85;-10.45;-8.91;-202.46;-90.1;9.06;-50.41;14.02;-13.11;-27.2;26.72;61.86;4.03;6.17;-128.57;-24.74;98.26;-7.14;-0.8;0
0;120.99;67.59;3.55;193.3;114.51;-6.38;-11.68;-188.81;-123.29;-1.74;380.92;22.94;-8.89;240.26;-32.16;70.64;3.35;6.66;-168.48;-19.53;93.18;-3.87;7.36;-5.3
0;-110.63;-55.96;4.02;46.15;16.85;-12.09;-7.78;-206.22;-96.37;5.9;-51.29;18.02;-13.31;-24.9;21.6;72.18;3.3;7.25;-143.07;-25.53;150.47;-7.14;-0.96;-0.2
0;125.01;81.8;4.12;195.26;129.31;-5.77;-13.15;-181.98;-140.63;-0.32;388.94;19.93;-9.34;264.55;-18.87;65.84;3.84;5.78;-169.9;-18.01;102.14;-3.49;7.26;-5.55
0;-108.08;-59.72;4.73;52.64;24.66;-12.15;-11.06;-211.87;-118.36;12.59;-51.17;22.05;-13.46;-31.73;19.02;91.87;4.96;8.31;-226.47;-28.73;149.7;-4.38;-0.62;-0.53
0;115.73;71.77;4.26;182.52;111.51;-7.82;-11.06;-195.54;-106.78;0.05;332.56;14.41;-9.86;210.18;-35.32;76.43;3.28;5.19;-201.98;-21.4;88.59;-4.92;7.58;-5.27
0;-107.62;-59.58;3.65;45.49;14.31;-14.68;-5.91;-203.02;-95.64;5.73;-52.74;11.21;-12.78;-33.42;38.17;51.66;2.91;6.33;-135.26;-22.83;111.34;-6.08;-1.08;-0.01
0;117.71;70.67;4.35;186.76;118.09;-7.12;-11.32;-187.25;-119.94;0.4;363.99;21.17;-9.57;245.74;-28.41;56.86;3.54;6.64;-156.6;-19.98;52.15;-4.03;7.15;-5.35
0;-93.26;-57.66;4.23;32.44;20.92;-8.39;-9.05;-150.59;-108.58;8.7;-50.17;23.17;-12.59;-39.66;31.11;76.79;3.65;7.03;-201.93;-26.46;129.65;-4.51;0.89;-1.13
0;77;55.88;4.18;195.85;120.85;-13.78;-12.62;-188.84;-123.53;4.47;349.17;21.71;-10.37;226.8;-20.09;62.6;4.14;8.19;-156.71;-20.83;82.56;-3.95;5.05;-4.28
0;-104.32;-58.98;4.44;41.25;18.08;-12.04;-9.71;-194.14;-101.38;10.4;-48.2;18.53;-12.83;-28.8;26.03;66.76;4.56;7.01;-157.14;-27.93;139.85;-4.38;-0.25;-0.13
0;98.72;64.24;4.77;198.76;128.09;-10.37;-10.19;-183.18;-121.33;0.53;371.77;17.01;-9.81;254.24;-26.74;58.51;2.87;5.94;-152.84;-20.69;71.3;-3.64;5.95;-4.52
0;-102.7;-57.03;3.82;39.96;21.47;-14.34;-7.2;-180.77;-107.04;3.67;-51.42;20.2;-12.22;-37.17;24.91;57.41;3.07;6.97;-119.82;-24.8;106.67;-3.43;0.93;-0.52
0;100.03;66.05;4.93;189.68;128.39;-13.52;-11.39;-166.93;-118.22;1.28;347.89;18.45;-10.29;272.38;-17.82;76.92;3.4;6.84;-187.28;-18.7;156.45;-2.64;6.24;-4.6
0;-94.66;-50.05;4.57;35.96;20.62;-4.12;-9.43;-144.73;-101.89;5.62;-38.68;18.99;-12.55;-20.7;20.59;50.96;3.74;6.09;-114.8;-26.76;103.17;-4.87;2.09;-0.69
0;115.3;82.61;4.21;171.86;112.56;-11.32;-10.41;-162.26;-104.01;-0.64;337.37;16.97;-9.88;236.12;-3.47;59.96;3.12;6.13;-119.75;-19.04;111.39;-4.52;7.57;-5.76
0;-104.73;-57.24;3.75;34.55;17.33;-6.07;-9.6;-164.76;-99;5.67;-54.86;12.36;-12.41;-31.81;18.63;58.26;3.21;5.29;-112.02;-24.35;104.23;-7.02;0.07;-0.01
0;88.92;54.86;4.53;174.47;113.93;-7.64;-12.97;-166.79;-121.67;1.95;317.49;16.92;-10.86;196.69;-23.52;81.47;3.5;6.57;-144.79;-25.05;175.66;-4.01;6.46;-4.64
0;-107.42;-59.93;3.91;36.64;21.33;-12.2;-7.32;-189.01;-112.32;2.99;-52.9;20.79;-12.06;-39.8;18.08;56.72;2.76;6.76;-122.79;-21.86;131.76;-4.88;-0.06;-0.54
0;112.13;61.45;4.24;177.9;114.79;-4.97;-9.7;-181.86;-110.14;0.7;347.92;19.04;-9.64;216.37;-14.57;56.13;2.53;5.54;-142.88;-20.94;112.18;-3.33;7.74;-4.81
0;-109.35;-54;3.64;37.59;17.02;-12.35;-7.97;-189.61;-86.91;5.41;-63.99;13.6;-12.61;-37.18;21.34;45.11;3.26;5.96;-80.89;-25.31;92.84;-6.5;-0.28;-0.02
0;106.7;61.19;4.68;180.13;105.93;-11.46;-11.4;-185.75;-108.31;0.82;352.3;22.13;-9.92;212.19;-19.9;66.4;3.17;6.26;-178.41;-19.53;79.62;-2.94;7.09;-4.85
0;-113.79;-63.46;3.9;40.71;24.26;-11.23;-8.44;-188.02;-108.81;6.64;-63.45;15.9;-12.91;-38.06;20.83;47.7;3.94;6.36;-100.97;-24.6;81.45;-6.17;-0.09;-0.24
0;125.63;76;4.21;183.79;106.3;-9.19;-10.63;-185.02;-94.94;0.67;348.09;20.93;-9.26;217.34;-13.09;55.52;2.68;6.06;-125.96;-19.71;105.36;-4.12;7.78;-5.1
0;-118.09;-58.46;3.79;45.4;22.6;-11.07;-7.36;-197.87;-111.14;6.1;-56.8;17.49;-13.04;-27.77;12.99;67.22;3.71;6;-142.48;-23.22;85.66;-8.46;-1.13;-0.04
0;138.17;78.95;3.01;185.65;112.67;0.27;-9.69;-176.28;-109.99;-1.14;365.4;16.89;-8.89;216.95;-19.33;54.07;2.92;4.18;-127.5;-16.51;98.05;-5.34;7.33;-4.68
0;-109.07;-55.73;3.9;45.77;20.16;-11.45;-8.67;-191.88;-90.07;8.98;-48.52;19.54;-12.91;-27.85;20.61;71.46;4.13;6.96;-158.6;-24.48;155.92;-5.37;-0.22;0.14
0;121.67;66.24;3.68;196.04;115.03;-9.02;-10.61;-178.85;-121.66;-0.41;367.71;18.5;-9.86;231.77;-20.09;59.57;3.1;5.61;-145.88;-18.71;71.68;-3.29;6.5;-4.7
0;-109.91;-63.03;3.71;45.64;16.86;-8.51;-8.58;-188.73;-100.17;8.55;-45.77;14.21;-13.38;-40.96;15.17;73.12;3.85;6.03;-145.7;-23.04;119.69;-7.97;-0.25;-0.1
0;130.32;71.62;4.04;192.71;110.73;-3.56;-13.31;-173.45;-125.99;2.34;383.24;21.87;-9.62;229.74;-15.01;49.68;3.71;5.63;-116.87;-20.71;41.03;-4.11;6.79;-4.72
0;-106.19;-63.37;3.85;47.01;20.63;-10.16;-12.16;-190.83;-104.83;12.01;-55.95;16.81;-12.49;-37.99;16.74;77.71;5.52;6.78;-183.61;-24.54;156.32;-2.54;0.34;0.12
0;103.81;54.59;4.71;187.91;109.88;-6.75;-10.19;-185.96;-111.54;5.98;340.23;17.62;-10.51;203.73;-18.1;54.22;3.15;6.28;-122;-21.25;86.65;-5.12;6.01;-4.2
0;-107.6;-57.97;3.42;44.43;21.21;-8.81;-10.36;-189.72;-98.82;9.24;-48.35;18.64;-12.32;-31.23;25.54;62.16;4.17;6.46;-141.44;-22.78;144.22;-5.48;0.06;-0.17
0;110.47;65.23;4.86;193.65;122.9;-8.83;-8.67;-181;-129.11;1.86;367.33;14.05;-10.34;239.19;-24.82;43.31;2.57;5.35;-114.36;-21.95;49.67;-4.66;6.01;-4.28
0;-108.3;-61.76;4.78;49.96;24.6;-9.22;-10.04;-195.8;-109.8;9.29;-49.55;18.37;-13.07;-34.11;15.94;69.62;4.58;6.97;-149.51;-27.47;104.18;-1.41;-0.27;-0.24
0;127.68;61.49;4.34;202.99;116.67;-0.92;-12.13;-189.83;-131.78;6.48;389.7;20.75;-9.45;225.97;-11.76;49.15;3.65;5.07;-154.18;-20.77;61.27;-3.02;6.66;-4.16
0;-109.47;-58.04;3.81;48.8;26.69;-9.73;-12.4;-198.92;-110.35;13.37;-53.34;20.34;-12.82;-26.43;18.52;86.21;5.1;7.2;-211.88;-24.64;146.77;-4.38;0.21;-0.36
0;120.9;67.93;3.08;167.68;107.3;-5.9;-8.75;-180.67;-99.37;0.9;304.15;12.97;-9.96;208.37;-35.43;49.34;2.72;4.65;-136.54;-19.03;46.21;-6.37;7.16;-4.57
0;-103.01;-64.48;3.28;42.19;14.78;-9.42;-7.86;-190.62;-105.52;5.9;-47.7;13.38;-12.34;-40;30.74;43.84;3.2;5.72;-71.8;-22.18;103.5;-5.9;-0.27;0.09
0;106.03;62.26;4.8;196.91;124.01;-8.98;-13.3;-189.11;-121.45;0.76;378.15;24.45;-10.04;231.28;-19.74;45.64;3.41;7.14;-124.17;-21.59;92.59;-4.42;6.39;-4.84
0;-108.28;-61.58;4.17;43.94;18.59;-10.62;-10.41;-200.01;-97.73;13.08;-62.74;14.06;-13.01;-42.31;19.46;70.52;4.82;6.64;-147.37;-24.08;120.76;-5.68;-0.15;-0.05
0;130.87;69.65;3.46;187.95;111.59;-7.07;-10.85;-183.72;-104.23;-0.57;355.47;19.62;-9.71;219.35;-24.56;63.34;3.27;5.45;-167.49;-19.66;88.58;-3.83;6.7;-4.6
0;-114.65;-62.45;4.48;52.72;21.49;-9.6;-7.9;-216.37;-101.92;7.08;-54.04;16.89;-13.5;-33.75;17.91;67.13;3.9;6.77;-136.76;-26.29;115.83;-6.78;-0.22;-0.11
0;135.3;69.82;4.36;197.4;109.9;-5.76;-13.94;-193.32;-121.42;-0.63;386.69;25.59;-8.51;224.69;-13.62;60.28;3.53;6.66;-142.85;-20.08;83.45;-3.51;7.62;-4.86
0;-109.23;-54.06;4.49;46.27;21.94;-11.82;-12.97;-202.91;-94.39;13.77;-40.31;21.21;-12.92;-12.52;19.24;79.06;5.38;7.74;-201.57;-26.5;187.85;-6.08;-0.4;0.05
0;112.53;57.49;4.88;185.27;106.29;-9.52;-11.26;-191.73;-123.13;5.64;357.52;22.33;-9.73;213.38;-27.1;57.77;3.26;6.27;-143.08;-25.01;64.33;-3.66;6.76;-4.41
0;-111.62;-56.31;4.08;46.44;21.94;-13.22;-8.11;-206.77;-102.66;8.99;-58.93;17.35;-12.57;-33.98;16.33;55.05;3.57;6.74;-126.22;-25.16;118.08;-4.89;-0.33;-0.44
