label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg
0;94.16;47.68;4.42;177.76;94.56;-8.93;-9.86;-199.44;-98.6;4.23;333.27;14.36;-9.01;216.84;-9.8;113.77;3.59;7.07;-246.47;-17.59;199.54;-0.66;4.55;-2.29
0;-88.53;-39.41;2.27;50.08;20.55;-22.09;-6.64;-190.82;-88.09;6.71;-12.04;27.22;-11.56;-17.76;-1.37;96.63;2.9;7.99;-311.47;-18.71;110.25;-6.16;0.63;0.73
0;94.11;47.14;4.41;192.59;99.18;-10.85;-8.11;-205.19;-105.58;6.23;373.67;14.69;-9.01;198.63;8.87;107.44;3.67;6.82;-235.08;-18.29;175.09;-1.1;4.71;-2.17
0;-85.81;-35.59;2.86;49.36;16.16;-16.26;-4.99;-189.35;-82.77;5.6;3.97;26.1;-11.51;-14.84;-2.27;84.66;2.15;6.66;-277.99;-19.41;116.09;-6.03;0.17;1.07
0;87.28;45.2;5.08;175.78;94.5;-10.65;-10.08;-188.28;-110.82;4.82;333.06;14.88;-8.75;196.18;-11.26;110.38;3.91;7.13;-265.02;-20.07;191.58;1.15;4.4;-2.46
0;-89.36;-39;3.99;47.3;19.44;-12.13;-7.35;-187.33;-102.81;7.45;26.9;26.38;-11.51;-23.05;7.56;80.46;3.08;6.79;-229.4;-28.23;100.48;-0.94;0.32;1.16
0;82.75;39.02;4.6;176.99;89.18;-11.1;-8.34;-204.79;-94.12;4.39;332.69;12.96;-9.27;174.88;6.06;102.34;3.4;6.62;-216.93;-19.74;207.37;0.5;4.39;-1.9
0;-90.45;-31.26;4.17;44.75;14.96;-20.07;-5.62;-173.35;-81.16;6.69;-17.32;30.1;-11.34;-14.21;4;72.18;2.56;8.11;-240.76;-28.31;82.97;0.52;0.27;0.76
0;89.8;49.18;4.13;182.33;98.11;-8.56;-7.39;-203.89;-81.23;4.07;329.78;12.59;-9.17;222.34;-6.88;92.89;3.3;6.22;-182.53;-18.5;142.04;-0.25;4.89;-2.26
0;-87.93;-40.55;2.5;50.82;17.8;-18.22;-4.01;-196.42;-95.08;5.26;12.25;25.64;-11.49;-22.56;6.53;94.47;2.1;7.1;-308.36;-18.59;171.46;-7.84;-0.03;1.03
0;88.77;54.22;4.32;191.36;114.49;-8.28;-8.44;-211.75;-96.08;5.77;322.18;13.24;-8.48;252.42;-0.55;117.79;3.95;6.83;-190.6;-18.56;239.46;-1.26;4.8;-2.23
0;-86.17;-38.53;2.34;48.6;17.83;-15.6;-4.84;-192.81;-91.03;3.94;-20.83;21.77;-11.46;-21.72;-3.7;87.73;2.28;5.94;-278.83;-19.39;122.84;-6.48;0.88;0.74
0;87.73;35.66;4.93;175.14;93.69;-8.18;-8.31;-182.68;-99.9;5.55;318.42;13.46;-8.95;183.77;-2.15;99.44;3.38;6.4;-217.83;-19.6;211.81;-0.24;4.59;-2.12
0;-85.87;-27.22;3.34;47.52;14.64;-7.54;-8.82;-184.16;-71.31;11.73;-29.29;16.43;-11.21;-15.67;6.91;65.1;3.79;5.65;-173.57;-23.01;97.98;-1.96;0.76;0.93
0;85.08;45.99;4.78;186.12;101.9;-11.46;-7.75;-200.33;-101.95;4.16;322.85;14.74;-9.06;220.97;-13.82;101.96;3.61;7.33;-233.84;-20.47;151.87;0.13;4.62;-2.77
0;-86.1;-32.36;3.46;50.2;16.68;-9.67;-6.05;-185.16;-84.1;4.79;6.39;20.37;-11.44;-14.61;13.85;76.62;2.63;5.58;-209.4;-25.48;128.98;-3.41;0.85;0.95
0;86.42;51.38;4.8;182.15;97.49;-12.64;-9.6;-185.69;-89.76;4.46;319.27;13.26;-8.71;211.08;6.49;114.37;3.67;6.9;-244.17;-19.42;182.4;-0.29;4.63;-2.56
0;-86.31;-27.31;1.96;47.95;16.42;-18.96;-5.94;-189.25;-61.26;3.72;-11.61;23.62;-11.42;-11.78;-1.1;94.65;2.44;7;-298.92;-17.08;81.01;-7.18;0.51;0.55
0;84.84;53.55;5.01;187.53;92.13;-9.02;-7.97;-188.81;-81.81;3.21;340.27;13.67;-9.23;204.61;-0.71;103.58;3.15;6.7;-247.03;-19.3;137.55;0.12;5.43;-2.39
0;-87.39;-35.89;2.58;46.88;11.53;-24.79;-2.8;-176;-66.93;6.57;52.94;28.24;-11.37;-23.95;4.34;86.86;2.23;7.79;-309.95;-19.53;161.64;-7.74;-0.09;1.36
0;88.25;47.3;4.57;177.41;93.69;-10.42;-8.53;-181.67;-91.98;5;323.39;14.52;-8.77;221.42;2.48;111.43;3.4;7.08;-222.51;-19.23;201.55;0.21;4.68;-2.25
0;-86.61;-30.3;3.56;47.05;15.19;-23.8;-6.47;-178.6;-81.9;4.8;7.59;34.08;-11.36;-10.58;0.88;95.38;2.53;9.04;-320.41;-26.81;92.64;-2.57;0.76;0.76
0;80.27;43.14;4.56;173.9;97.6;-9.65;-8.35;-183.53;-88.84;3.98;337.97;14.92;-9.27;235.63;-14.5;123.79;3.51;7.34;-263.56;-19.52;188.6;-0.99;4.32;-2.36
0;-85.16;-32.35;3.73;48.29;19.33;-4.87;-3.34;-184.78;-94.51;7.62;-21.4;12.98;-11.31;-11.78;7.17;61.74;2.32;4.73;-191.43;-24.14;127.4;-0.47;0.62;1.13
0;95.26;43.65;4.44;183.14;95.65;-7.37;-7.26;-196.76;-95.54;7.6;347.18;16.04;-9.17;199.93;2.74;88.6;3.93;6.49;-147.17;-20.67;163.57;-1.33;5.47;-2.14
0;-91.36;-34;2.27;48.43;13.35;-13.56;-4.36;-188.5;-76.05;4.87;19.9;21.45;-11.34;-20.89;9.08;74.6;2.19;5.9;-210.05;-21.03;116.97;-7.43;-0.09;1.33
0;88.82;51.53;5.37;179.26;93.47;-13.36;-13.08;-193.37;-101.56;5.23;343.51;17.38;-8.96;216.21;-18.2;132.03;4.25;7.86;-338.51;-20.59;183.9;2.34;4.65;-2.78
0;-87.73;-41.81;4.24;53.39;15.37;-17.52;-4.69;-186.16;-101.15;6.27;66.08;37.29;-11.63;-28.36;11.72;85.03;2.86;8.65;-262.38;-28.92;162.06;-1.76;-0.07;1.37
0;95.88;49.58;5.42;189.34;95.52;-10.45;-9.03;-192.4;-104.99;5.29;345.59;15.61;-8.99;216.01;-2.53;123.17;3.72;7.45;-231.62;-20.65;227.98;1.09;4.66;-2.59
0;-95.09;-41.8;3.19;50.37;17.18;-15.81;-6.15;-187.65;-95.36;10.22;15.37;26.03;-11.54;-23.44;17.48;86.91;2.9;6.4;-268.53;-22.78;184.72;-4.57;0.26;1.14
0;111.49;55.18;3.31;167.83;89.79;-8.76;-7.73;-180.98;-84.11;5.91;327.16;14.64;-8.8;197.88;-15.85;94.74;3.15;6.5;-173.76;-17.5;143.67;-2.32;5.6;-2.37
0;-89.57;-37.47;2.26;46.21;13.71;-12.32;-3.08;-186.27;-80.5;5.78;2.63;21.43;-11.53;-25.11;2.44;74.96;2.03;5.5;-245.09;-20.27;102.16;-8.03;-0.05;0.92
0;81.54;50.19;3.74;173.67;94.93;-9.35;-8.05;-182.35;-91.25;6.83;307.03;13.17;-8.88;194.61;4.02;114.69;3.87;6.31;-231.43;-18.75;169.85;-2.06;4.66;-2.27
0;-89.05;-35.24;3.1;43.79;13.34;-14.23;-5.16;-172.99;-83.46;5.08;15.65;27.79;-11.37;-24;6.73;83.1;2.36;6.41;-271.39;-24.32;114.37;-4.1;0.15;0.85
0;88.55;50;4.09;178.21;90.27;-9.46;-8.99;-195.91;-77.51;4.97;314.5;12.9;-9.17;193.05;-1.71;106.01;3.66;6.43;-231.29;-19.36;173.6;-1.61;5;-2.37
0;-89.89;-34.74;1.77;45.42;14.13;-8.26;-3.94;-183.67;-77.94;5.13;-18.13;17.04;-11.37;-20.74;-0.74;71.39;2.18;4.64;-227.2;-17.35;114.52;-7.98;0.37;0.93
0;90.03;45.93;4.3;179.2;96.76;-10.66;-9.09;-195.72;-92.02;4.11;327.42;14.71;-9.2;212.74;-7.14;106.95;3.49;6.89;-251.91;-19.27;184.55;-0.47;4.96;-2.34
0;-88.19;-36.99;1.43;43.2;12.98;-9.92;-4.23;-177.61;-74.7;5.34;-19.79;17.33;-11.29;-23.25;4.14;70.57;2.03;4.53;-209.46;-14.94;118.76;-7.68;0.41;0.99
0;88.18;42.51;4.37;174.83;94.4;-9.31;-8.66;-188.33;-98.27;5.07;318.87;13.89;-9;204.96;0.11;102.73;3.56;6.59;-237.48;-19.54;162.54;-0.4;4.63;-2.22
0;-91.13;-34.22;2.97;44.5;12.85;-10.19;-6.05;-175.07;-70.18;9.93;1.18;21.01;-11.31;-23.2;4.59;67.77;2.87;5.16;-222.29;-24.95;113.31;-5.49;0.48;1.11
0;84.18;47.64;4.49;177.06;93.2;-11.11;-8.62;-195.96;-92.75;3.85;323.32;14.51;-9.08;202.83;-2.63;114.31;3.43;7.2;-252.44;-19.19;165.9;-0.61;4.24;-2.4
0;-100.27;-35.28;2.44;51.15;14.49;-12.06;-5.7;-197.31;-70.33;5.32;-4.58;23.71;-11.72;-20.43;14.46;85.13;2.53;6.09;-272.9;-20.68;137.79;-8.87;0.45;1.24
0;113.93;58.7;3.82;160.88;92.41;-11.85;-10.16;-167.85;-80.29;2.43;335.34;14.72;-8.35;209.99;-11.28;124.04;3.21;6.83;-290.17;-16.78;159.49;-0.88;5.98;-3.39
0;-88.01;-31.66;2.3;50.18;13.8;-14.07;-5.5;-189.96;-66.29;5.23;6.46;26.8;-11.5;-13.31;4.21;73.32;2.5;6.66;-237.54;-18.79;123.72;-6.56;0.1;0.89
0;90.04;50.72;4.87;178.91;92.62;-11.81;-9.45;-195.84;-87.92;4.66;332.66;15.01;-8.8;208.08;0.43;116.71;3.84;7.21;-257.13;-19.24;181.52;0.57;4.91;-2.91
0;-88.99;-31.74;3.03;47.81;12.13;-12.58;-4.97;-177.36;-71.1;4.95;26.29;22.85;-11.55;-13.92;-0.61;74.58;2.3;6.19;-223.26;-24.34;80.8;-7.41;0.3;1.26
0;84.32;48.82;4.05;178.3;84.15;-10.23;-8.06;-189.23;-94.46;4.16;308.5;15.16;-8.65;185.63;6.9;107.68;3.29;6.2;-253.05;-16.99;141.73;-0.21;4.57;-2.13
0;-99.99;-39.39;2.57;54.21;17.79;-20.69;-5.33;-206.53;-82.73;6.59;9.41;29.57;-11.83;-21.75;3.12;92.13;2.85;8.37;-301.27;-20.98;96.47;-8.62;-0.08;1.31
0;95.29;53.13;5.75;193.41;99.66;-13.54;-9.24;-219.8;-92.73;3.03;364.74;16.27;-9.15;216.11;-7.97;113.93;3.98;7.91;-259.56;-22.48;151.66;1.78;5.5;-3.12
0;-90.15;-35.23;2.12;53.97;16.54;-12.12;-4.65;-203.3;-80.54;6.85;7.39;20.99;-11.5;-19.25;1.31;76.42;2.68;6.12;-215.55;-19.21;112.33;-7.27;-0.19;1.49
0;97.97;54.48;4.72;192.72;101.09;-7.99;-9.81;-211.93;-85.39;6.21;337.07;15.03;-8.83;225.74;6.38;119.16;4.12;6.96;-246.54;-19.93;169.04;-0.72;5.62;-2.7
0;-97.38;-41.45;2.42;52.87;17.15;-14.16;-4.16;-203.37;-90.41;6.07;-7.41;19.9;-11.88;-24.87;-6.51;88.43;2.87;6.64;-273.55;-19.81;92.2;-6.88;0.17;1.02
0;89;52.47;5.11;190.88;99.68;-13.52;-8.68;-208.22;-89.74;5.84;356.52;17.08;-9.33;211.81;9.61;122.17;3.79;8.05;-246.34;-19.35;185.15;1.81;5.32;-2.7
0;-105.79;-39.68;3.59;55.79;15.46;-17.21;-5.56;-211.71;-74.47;7.31;47.82;28.98;-12;-14.38;5.86;86.57;2.82;7.22;-274.65;-25.59;115.68;-4.35;-0.86;1.84
0;122.18;57.84;4.25;187.57;89.44;-13.44;-7.03;-214.39;-94.09;3.59;351.89;16.72;-8.62;196.59;-12.67;126.19;3.39;8.01;-248.03;-17.45;216.03;0.55;5.66;-2.96
0;-98.61;-40.68;2.71;52.85;15.06;-13.64;-6.86;-196.1;-86.09;6;-4.22;27.82;-11.76;-24.74;-1.04;77.46;3.22;7.25;-290.79;-21.9;74.95;-6.57;0.26;1.47
0;85.06;44.48;5.32;184.07;94.58;-11.45;-6.78;-192.96;-102.91;5.68;335.51;15.18;-9.33;192.48;4.53;113.87;3.29;6.82;-220.42;-20.68;159.39;2.39;5.06;-2.67
0;-92.03;-34.83;3.03;53.11;12.64;-7.5;-4.44;-195.2;-73.75;6.65;-0.03;20.28;-11.68;-18.62;4.37;69.32;2.72;5.95;-183.72;-21.86;112.28;-4.46;0.18;1.31
0;96.78;46.92;5.48;192.68;92.77;-10.77;-7.32;-212.77;-97.18;4.83;360.91;17.98;-9.18;213.97;6.84;118.96;3.71;8.01;-230.88;-19.13;196.05;2.93;5.09;-2.82
0;-95.19;-35.39;2.34;53.86;13.36;-16.17;-7.18;-203.44;-79.05;6.59;-7.47;20.4;-11.76;-21.03;-7.14;90.35;3.34;7.26;-278.52;-19.68;75.18;-6.68;0.01;1.29
0;90.31;46.3;5.64;197.92;104.61;-9.57;-7.88;-214.79;-112.09;5.52;362.84;15.46;-8.83;222.18;-0.47;96.4;3.74;7.18;-182.29;-20.5;177.4;3.05;5.3;-2.7
0;-90.08;-29.86;3.31;53.79;16.73;-11.78;-4.34;-191;-94.21;5.84;-11.56;28.86;-11.62;-6.62;5.13;65.82;2.31;7.61;-182.33;-23.82;91.03;-5.07;0.61;0.93
0;96.45;44.99;4.77;199.95;93.28;-11.63;-8.45;-213.16;-108.04;4.8;359.55;16.43;-9.06;205.33;-5.99;126.62;4.07;7.62;-256.94;-19.58;204.34;-0.24;4.76;-2.4
0;-97.34;-37.72;3.71;56.04;15.05;-9.92;-5.38;-197.95;-88.48;6.06;40.83;26.02;-11.88;-23.68;5.49;81.3;2.91;7.01;-281.91;-26.98;82.49;-5.36;0.55;1.36
0;86.47;43.74;5.25;193.73;92.71;-11.75;-7.26;-208.51;-95.91;5.09;345.89;16.74;-9.06;205.49;-2.89;109.9;3.82;7.38;-223.42;-20.77;153.48;2.78;4.73;-2.54
0;-87.76;-35.05;2.77;52.43;14.48;-8.98;-5.35;-182.47;-84.83;6.46;14.5;23.3;-11.52;-15.28;1.4;87.86;2.67;6.56;-248.02;-19.39;107.72;-4.98;0.96;1.08
0;89.57;50.84;4.31;188.37;100.57;-9.47;-7.47;-213;-106.78;5.71;323.63;13.87;-9.09;216.79;9.41;112.42;3.15;6.77;-218.7;-18.66;169.8;-0.98;5.15;-2.66
0;-98.6;-37.88;2.9;53.9;17.21;-15.44;-6.52;-194.88;-89.46;9.68;9.84;26.1;-11.82;-22.17;-3.86;90.28;3.29;7.57;-285.59;-22.38;89.01;-7.13;0.41;1.36
0;86.93;50.34;5.75;196.78;106.21;-7.02;-7.28;-217.3;-108.48;4.92;337.04;13.01;-8.81;236.9;1.59;101.06;3.32;6.73;-205.85;-22.22;167.7;2.99;4.8;-2.55
0;-90.67;-35.98;2.3;55.13;16.4;-8.22;-5.3;-207.55;-88.49;5.72;-23.04;20.54;-11.67;-19.14;-5.2;106.76;2.77;7.4;-300.84;-17.99;107.39;-5.76;0.65;1
0;95.22;38.69;5.36;194.66;90.24;-8.6;-7.41;-197.35;-108.04;4.87;361.87;14.48;-8.68;183.82;2.35;110.15;3.42;6.7;-207.2;-20.66;220.29;1.58;5.07;-2.4
0;-95.2;-31.77;4.6;53.46;15.09;-7.88;-6.38;-189.06;-93.45;8.5;-4.03;19.06;-11.81;-7.19;2.98;79.99;3.28;7.42;-189.86;-27.49;109.51;-1.13;0.52;1.29
0;91.65;38.27;5.15;183.12;84.85;-10.37;-9.3;-205.08;-128.7;4.38;338.22;16.38;-8.65;186.77;-7.95;101.87;3.86;7.05;-223.65;-19.11;144.92;2.37;4.7;-2.87
0;-95.91;-31.18;4.49;53.12;18.5;-7.73;-8.2;-192.23;-117.41;9.95;-8.2;23.3;-11.79;-11.38;9.09;64.11;3.62;6.32;-199.25;-29.95;79.52;-1.59;0.94;1.08
0;90.6;46.08;5.77;197.3;100.47;-12.33;-9.27;-208.98;-128.67;4.46;364.01;16.1;-9.11;220.43;-12.35;110.09;3.64;7.47;-257.12;-21.17;167.61;2.3;4.88;-2.85
0;-90.81;-37.6;3.38;56.75;17.07;-6.82;-5.54;-195.63;-85.89;8.65;-5.27;17.43;-11.56;-15.82;12.02;79.83;3.17;6.95;-179.79;-24.26;135.05;-4.16;0.64;1.33
0;99.03;57.64;5.33;194.56;104.98;-10.52;-8.91;-201.19;-94.17;5.52;343.13;14.28;-8.89;233.19;7.79;117.78;3.99;7.02;-235.47;-21.2;172.02;1.42;5.06;-2.55
0;-96.09;-44.69;2.12;53.84;15.82;-13.03;-5.44;-200.43;-86.73;6.55;5.82;21.18;-11.7;-23.54;-3.82;111.08;2.93;7.32;-341.09;-18.13;99.36;-8.61;0.24;1.27
0;89.99;44.88;5.47;193.44;99.3;-12.76;-8.11;-209.15;-99.19;6.44;347.97;14.26;-9.34;212.45;0.91;101.97;3.7;7.08;-196.98;-21.46;165.48;1.9;4.38;-2.06
0;-94.67;-38.35;2.79;53.19;16.32;-14.37;-6.29;-202.77;-79.12;7.27;-14.49;20.15;-11.52;-21.88;-4.33;84.56;3.27;6.66;-253.29;-21.5;77.83;-6.07;0.55;1.32
0;92.01;42.39;4.7;188.57;93.69;-8.83;-6.74;-199.8;-96.8;5.39;348.29;15.13;-9.14;192.5;5.82;97.33;3.5;6.8;-182.48;-18.56;159.9;0.71;4.69;-2.19
0;-93.42;-34.22;2.61;53.98;18.63;-7.69;-5.57;-201.9;-87.3;9.49;-15.69;16.33;-11.61;-15.67;2.1;75.92;3.2;6;-221.75;-20.69;89.34;-5.16;0.8;1.37
0;91.9;50.96;5.88;191.98;103.19;-9.59;-7.7;-205.88;-112.96;4.56;339.46;15.13;-8.93;235.78;-2.76;111.01;3.43;6.89;-210.84;-21.65;183.88;2.9;4.82;-2.87
0;-96.64;-31.08;4.01;50.91;15.45;-7.18;-7.87;-187.58;-98.61;10.3;-24.83;16;-11.58;-11.52;9.64;71.65;3.55;6.17;-183.21;-28.02;100.2;-3;0.77;1.1
0;92.43;51.56;4.79;202.28;97.65;-8.33;-8.78;-207.81;-85.35;4.64;369.33;13.64;-9.02;218.03;-2.32;111.1;3.56;6.75;-228.84;-19.07;199.13;-0.85;5.06;-2.4
0;-93.85;-37.81;2.39;50.33;17.46;-8.2;-4.24;-199.66;-81.32;6.56;-32.41;16.89;-11.8;-18.33;-6.22;81.28;2.82;5.45;-268.59;-18.94;92.24;-7.57;0.74;0.92
0;94.76;51.34;5.47;203.15;103.15;-9.47;-6.71;-230.01;-102.95;6.45;366.15;14.49;-9.44;219.4;8.96;109.45;3.63;6.86;-213.24;-21.12;160.91;1.5;4.95;-2.37
0;-96.49;-38.17;2.06;49.39;18.49;-12;-4.06;-194.19;-79.89;6.46;-26.93;21.69;-11.67;-18.96;3.24;74.72;2.39;6.56;-234.15;-19.13;95.26;-8.26;0.62;0.9
0;102.4;55;5.08;190.94;103.18;-9.79;-7.5;-206.04;-77.83;3.58;360.04;14.69;-9.39;233.66;-2.82;105.31;3.25;6.97;-214.7;-21.61;170.24;0.68;5.42;-2.72
0;-93.2;-35.61;2.55;49.7;13.97;-5.96;-3.92;-186.24;-72.98;4.92;1.89;12.94;-11.58;-22.43;2.46;81.66;2.59;5.19;-233.81;-20.96;79.61;-6.84;0.72;0.75
0;87.29;49.06;5;195.78;97.3;-10.05;-7.61;-199.18;-106.43;5.31;349.8;13.05;-9.13;201.5;1.03;117.15;3.92;6.6;-281.28;-20.74;180.89;-0.1;4.03;-2.39
0;-95.67;-36.69;3.26;48.5;15.83;-9.52;-5.98;-178.11;-98.14;6;14.61;31.94;-11.55;-19.84;4.45;82.27;2.48;7.35;-320.05;-23.81;91.92;-5.36;1.5;0.68
0;88.75;46.89;4.31;187.88;95.51;-7.78;-7.23;-200.19;-96.88;4.22;341.07;12.43;-9.24;201.16;2.92;95.99;3.06;6.04;-200.53;-18.16;141.92;-1.84;4.93;-2.47
0;-94.77;-35.32;2.21;54.3;14.66;-8.42;-3.33;-203.33;-72.9;6.97;9.4;16.11;-11.75;-20.34;-2.16;88.15;2.53;6.01;-256.23;-18.27;77.77;-7.59;0.11;1.28
0;90.56;53.87;5.78;201.68;109.37;-14.65;-8.93;-205.35;-113.03;7.2;355.98;17.53;-8.81;244.63;-3.37;109.14;3.66;7.81;-233.75;-20.47;182.73;2.75;4.71;-2.8
0;-92.02;-39.44;2.27;52.15;16.63;-16.9;-4.66;-187.02;-92.21;6.4;-16.7;30.96;-11.71;-23.04;6.25;98.12;2.84;7.81;-346.02;-20.01;114.52;-8.69;0.81;0.74
0;92.55;47.28;5.17;198.14;102.96;-11.19;-8.1;-197.97;-83.76;5.93;358.96;14.73;-9.42;230.07;-8.5;114.86;3.56;7.25;-232.43;-20.65;153.85;0.58;4.95;-2.79
0;-93.05;-42.53;2.71;49.98;14.63;-8.48;-5.18;-198.61;-85.22;11.36;-16.6;13.54;-11.79;-28.04;2.76;77.3;3.87;5.38;-240.06;-21.97;107.99;-8.5;0.52;1.29
0;87.05;47.04;4.76;194.11;98.67;-10;-8.09;-204.31;-93.18;7.85;341.54;14.34;-9.36;206.16;5.6;109.62;3.68;6.9;-220.99;-19.95;175.47;0.21;4.62;-2.25
0;-94.25;-37.1;2.31;52.75;11.69;-11.13;-3.94;-189.15;-66.94;5.96;-6.62;28.39;-11.57;-19.32;5.9;80.76;2.26;7.25;-280.04;-19.88;105.81;-7.31;0.81;1.03
0;88.54;50.62;4.8;193.33;102.22;-12.13;-8.54;-223.28;-108.13;5.72;349.65;15.06;-9.26;223.46;-3.41;120.94;3.74;7.43;-259.19;-19.04;163.74;-0.54;5.35;-2.9
0;-91.25;-34.24;2.37;49.86;12.29;-14.68;-6.04;-182.11;-80.66;8.46;13.38;23.63;-11.58;-22.32;7.38;74.62;2.93;6.49;-227.15;-20.61;76.95;-7.72;0.49;0.81
0;91.3;53.56;5.4;198.21;93.03;-12.66;-9.28;-194.79;-83.19;7.03;383.12;21.44;-9.55;238.74;-3.41;151.82;4.51;9.25;-307.42;-20.5;237.4;2.57;4.28;-2.53
0;-94.68;-45.36;2.79;50.41;14.5;-16.01;-5.85;-203.81;-86.79;9.86;1.61;29.31;-11.79;-24.02;-2.38;92.91;3.78;7.98;-339.55;-21.8;94.69;-5.62;0.4;1.1
0;88.69;46.52;5;192.73;105.43;-10.93;-7.73;-214.53;-110.2;6.65;343.22;14.52;-9.38;230.5;12.51;106.54;3.67;6.96;-212.03;-20.65;167.24;0.5;5.9;-2.75
0;-94.31;-32.17;1.8;50.91;15.15;-12.46;-5.17;-187.75;-72.8;9.74;17.35;17.53;-11.29;-10.86;-4.14;66.76;3.02;5.32;-213.1;-17.35;72.33;-7.23;-0.11;1.21
0;88.42;54.18;5;192.78;103.84;-10.18;-7.21;-198.5;-79.87;6.04;341.29;15.23;-9.8;228.53;1.39;122.31;3.53;7.18;-228.75;-20.9;179.78;-0.17;5.26;-2.88
0;-91.01;-38.26;2.82;48.13;12.65;-9.92;-8.09;-179.34;-68.9;10;-3.63;17.23;-11.59;-21.09;1.41;73.54;3.57;5.33;-226.42;-20.27;77.56;-6;0.88;1.01
0;90.64;50.42;4.97;189.39;98.02;-11.1;-9.22;-190.49;-75.42;5.49;356.05;14.34;-9.69;221.45;3.2;110.71;3.45;7.26;-236.48;-20.58;154.94;-0.99;5.22;-2.75
0;-88.43;-38.65;2.15;49.05;10.85;-9.3;-4.6;-185.44;-72.41;7.59;11.2;19.38;-11.79;-27.89;-5.41;93.81;3.01;6.36;-282.35;-18.38;115.38;-8.24;0.64;1.05
0;82.18;51.48;5.12;198.41;103.19;-12.32;-7.82;-230.5;-104.75;7.95;338.28;15.63;-9.24;226.68;9.84;114.19;4.06;7.53;-221.21;-20.69;157.43;1.84;4.42;-2.49
0;-99.1;-37.24;2.92;58.87;14.64;-14.23;-4.7;-199.73;-85.87;6.62;9.44;27.57;-12.18;-15.91;9.14;90.45;2.85;7.8;-309.4;-20.13;90.64;-6.44;0.5;0.97
0;116.41;69.25;4.4;181.6;100.26;-8.74;-7.58;-211.94;-88.66;1.44;333.44;14.53;-8.35;234.87;-8.3;117.31;2.81;6.09;-207.01;-19.89;179.79;0.89;6.47;-3.5
0;-92.49;-38.42;2.25;47.62;12;-8.11;-5.49;-190.43;-71.06;8.76;6.4;15.59;-11.59;-24.21;1.6;67.3;3.18;5.14;-227.89;-17.41;57.84;-6.64;0.32;1.33
0;85.45;49.8;4.75;190.34;94.02;-11.34;-7.49;-216.7;-82.1;7.48;334.59;16.53;-9.76;208.84;6.76;109.85;3.94;7.61;-215.92;-19.29;165.6;0.74;4.75;-2.33
