label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg
0;-128.46;-6.41;6.81;83.3;18.27;-11.4;-9.32;-240.24;-46.18;9.75;146.32;25.57;-12.41;56.04;-17.42;82.23;4.14;8.96;-234.4;-36.37;106.02;-2.33;-1.65;-0.17
0;-126.43;-11.29;7.07;79.61;22.7;-13.94;-9.05;-251.9;-96.7;6.21;118.34;29.27;-12.87;52.52;-15.24;88.02;3.6;9.98;-213.68;-37.82;129.18;-2.48;-1.4;-0.14
0;-47.5;-3.77;7.07;167.82;42.26;-12.1;-10.05;-182.1;-128.14;13.15;421.73;26.55;-12.01;72.71;27.1;133.66;4.49;9.58;-292.98;-38.01;370.1;-2.89;2.58;-0.36
0;-139.37;-13.16;5.86;64.51;25.83;-21.38;-8.19;-235.43;-98.33;10.29;91.22;10.44;-12.98;43.36;-35.02;107.74;4.18;7.54;-358.52;-29.76;98.08;-4.05;-3.24;0.64
0;-134.14;-18.65;5.66;49.67;25.72;-19.37;-8.47;-202.94;-100.33;16.63;25.4;28.67;-13.29;23.51;-28.95;119.28;5.12;10.42;-316.22;-33.37;152.93;-6.09;-2.71;0.46
0;-127.88;-5.9;6.55;59.36;25.75;-20.76;-8.04;-211.39;-83.67;11.2;94;24.28;-12.66;65.39;-28.53;108.72;3.92;9.63;-331.71;-37.11;106.37;-2.42;-2.13;0.04
0;-110.99;-6.46;4.52;87.24;22.53;-16.87;-7.9;-216.44;-66.2;3.32;142.83;20.57;-11.62;47.68;-10.05;75.84;3.09;8.03;-238.58;-32.14;67.64;-4.26;-1.48;-0.45
0;-115.36;-12.11;6.12;76.24;28.48;-17.97;-11.78;-196.94;-114.73;9.23;140.81;23.84;-13.13;59.93;-26.2;97.74;3.95;8.34;-269.93;-34.5;101.02;-3.54;-1.49;0.13
0;-125.47;4.65;6.57;83.2;25.81;-18.77;-10.02;-231.78;-56.9;6.07;173.68;26.54;-12.13;99.36;-26.65;120.87;4.2;10.04;-320.88;-36.43;133.42;-3.19;-1.38;-0.43
0;-127.82;-16.45;6.03;89.83;30.6;-15.64;-8.31;-238.87;-97.02;13.37;199.87;24.07;-13;81.17;-37.48;114.13;4.63;9.02;-248.39;-28.23;135.07;-3.17;-2.59;0.16
0;-150.63;-15.16;6.89;61.71;26.85;-13.23;-10.9;-261.58;-123.82;11.35;-7.56;27.85;-13.9;22.41;-31.16;112.5;5.22;9.65;-266.08;-34.76;154.78;-4.45;-2.04;0.22
0;-146.58;-22.44;7.37;63.76;30.75;-18.74;-9.3;-259.83;-125.21;12.37;-31.64;27.67;-13.78;12.33;-16.75;80.21;4.44;11.33;-225.41;-37;127.14;-2.15;-1.65;0.6
0;-139.74;-17.66;7.19;56.71;22.03;-17.35;-6.86;-231.82;-82.22;6.59;5.88;27.67;-13.04;18.81;-20;94.52;3.51;10.24;-254.99;-38.87;118.33;-0.78;-2.6;-0.06
0;-140.61;-12.69;7.52;65.74;22.55;-19.53;-6.73;-245.02;-98.55;4.7;-32.64;28.97;-13.02;14.94;-16.92;93.69;3.11;10.49;-262.05;-37.71;117.3;0.89;-1.85;-0.25
0;-129.44;-14.87;7.93;64.46;17.78;-14.95;-7.9;-250.91;-54.31;6.12;-22.5;31.31;-13.31;22.8;-5.6;103.27;3.54;10.33;-289.35;-37.01;160.44;4.11;-1.79;-0.08
0;-141.97;-16.55;7.22;68.88;18.35;-18.81;-8.1;-256.51;-81.72;5.24;-32.46;36.01;-13.48;13.17;-11.55;93.61;3.46;11.49;-249.07;-35.38;144.24;1.1;-1.17;-0.31
0;-148.85;-17.72;6.31;64.86;21.79;-17.11;-14.16;-260.9;-123.94;10.97;-57;24.8;-13.69;7.88;-6.31;82.79;4.77;9.3;-204.49;-32.52;113.88;-5.57;-2.09;-0.05
0;-140.59;-10.45;5.84;74.09;11.93;-15.41;-9.82;-258.07;-41.07;7.02;37.36;32.23;-12.32;8.75;-3.68;78.38;3.87;10.21;-224.1;-25.31;151.85;-0.96;-0.55;-0.6
0;-142.7;-13.96;6.99;50.73;32.4;-22.47;-10.22;-220.56;-121.07;15.2;-66.74;32.73;-12.91;21.44;-25.59;124.52;5.2;11.33;-365.13;-38.21;224.35;-2.34;-2.91;0.09
0;-146.12;-8.71;7.05;54.07;26.39;-21.62;-10.31;-244.9;-89.4;4.88;-65.9;29.8;-12.83;39.85;-26.78;87.26;3.4;10.5;-226.26;-38.28;159.81;-2.97;-2.18;0.15
0;-132.93;-9.38;7.34;45.7;37.2;-18.88;-8.72;-221.49;-137.73;10.06;-39.63;33.68;-12.97;26.62;-22.34;119.64;3.65;11.8;-299.45;-39.6;208.55;-1.03;-2.17;0.42
0;-115.99;-8.72;5.48;56.23;23.96;-14.81;-11.64;-222.39;-73.81;4.05;-15.31;36.17;-12.34;33.39;-12.97;129.46;3.41;11.02;-339;-31.7;196.58;-2.44;-1.06;-0.74
0;-116.89;-5.32;6.34;67.34;22.18;-15.96;-6.48;-201.1;-83.84;4;75.74;20.68;-12.8;33.71;-8.12;84.18;2.95;8.74;-176.03;-37.69;93.83;-3.28;-2.36;-0.47
0;-147.07;-19.51;6.2;55.15;30.46;-19.9;-12.47;-223.64;-118.84;12.39;-46.62;32.72;-14.03;21.75;-18.6;143.95;5.07;11.16;-397.68;-31.14;270.82;-4.74;-1.74;-0.03
0;-69.18;-15.16;6.75;174.12;42.34;-22.15;-12.24;-237.47;-135.7;9.81;430.49;29.5;-12.28;91.97;18.99;145.48;5.33;11.13;-371.7;-36.01;371.99;-3.85;1.55;-0.07
0;-128.75;-21.94;6.55;57.82;23.39;-19.69;-5.47;-213.52;-112.86;4.13;16.08;35.17;-13.25;17.11;-17.15;107.69;2.79;11.35;-255.11;-34.77;144.58;-2.41;-2.02;0.1
0;-45.78;-7.22;6.62;172.46;45.96;-10.49;-9;-201.51;-141.99;10.63;391.12;17.56;-11.91;87.7;6.58;50.34;4.16;8.14;-111.98;-35.65;112.67;-3.47;3.48;-0.34
0;-53.32;-14.28;5.2;168.83;40.47;-10.66;-7.22;-215.58;-133.66;6.04;408.23;30.59;-12.2;71.6;7.71;77.94;2.79;10.07;-211.09;-29.77;144.46;-6.33;2.78;-0.69
0;-37.04;-0.94;6.54;205.44;46.56;-14.43;-11.33;-192.31;-124.11;12.69;501.36;23.74;-12.34;120.32;18.15;101.51;4.48;9.04;-202.2;-37.04;312.54;-3.7;2.49;-0.32
0;-124.5;-2.28;6.67;66.83;17.56;-12.94;-15.29;-239.07;-75.51;9.68;39.88;33.03;-12.69;32.31;-25.01;109.82;5.17;10.24;-261.27;-38.81;175.21;-0.16;-1.73;-0.53
0;-48.13;1.03;5.78;170.56;39.64;-18.63;-8.96;-230.36;-106.6;9.44;360.67;35.65;-12.2;81.8;19.48;134.8;4.32;12.91;-323.54;-32.73;298.98;-4.08;2.75;-0.55
0;-81.4;-14.34;6.24;162.33;36.18;-24.49;-14.51;-260.65;-118.24;9.95;372.71;39.32;-12.49;80.41;21.31;152.81;5.47;13.66;-386.14;-33.1;313.18;-3.17;0.81;-0.06
0;-129.1;-9.43;6.72;87.1;19;-17.71;-12.62;-258.27;-48.67;5.78;137.77;30.98;-12.41;47.49;-17.31;71.49;4.17;10.79;-195.93;-34.37;77.92;1.54;-0.92;-0.25
0;-128.85;-16.11;6.2;49.94;32.32;-20.42;-10.01;-201.05;-101.19;14.53;9.39;20.5;-13.17;21.19;-31.26;118.89;5.2;9.91;-311.52;-36.07;159.49;-4.6;-2.05;0.57
0;-32.68;-3.37;7.92;163.1;43.73;-17.01;-8.98;-203.28;-138.59;9.12;321.86;18.23;-11.54;66.12;13.55;102.49;4.58;9.86;-159.04;-39.04;314.28;-1.17;2.85;-0.13
0;-48.15;-1.91;6.62;155.38;42.76;-16.2;-8.55;-197.54;-95.11;5.04;298.58;27.01;-11.93;104.38;25.02;139.39;4.23;11.62;-275.15;-35.86;334.3;-2.95;3.57;-1.48
0;-120.51;-11.14;7.31;113.39;38.01;-18.1;-6.32;-233.73;-117.89;7.44;248.33;29.72;-12.95;113.74;-38.31;116.77;3.43;10.68;-284.58;-35.01;158.05;-3.34;-2.1;0.14
0;-54.28;-3.06;5.8;173.43;47.83;-17.57;-15.22;-305.61;-134.28;7.62;323.48;25.63;-11.81;101.64;29.76;99.75;5.14;12.76;-195.34;-30.93;210.16;-3.51;3.18;-0.66
0;-53.81;-14.09;4.38;175.47;39.57;-15.36;-13.8;-242.6;-94.59;10.02;389.03;36.59;-12.54;83.23;35.22;136.71;5.41;12.01;-339.66;-26.84;278.59;-4.94;3.49;-0.96
0;-45.03;2.2;7.46;169.11;46.39;-22.21;-7.2;-209.66;-132.11;6.45;378.16;15.06;-12.11;81.89;22.52;90.64;3.64;9.68;-122.25;-39.15;315.84;-3.21;2.97;-0.04
0;-138.02;-20.06;6.91;73.12;34;-19.9;-10.15;-265.98;-132.75;7.14;86.08;32.85;-13.53;40.7;-27.24;96.04;3.95;11.64;-231.84;-34.86;169.7;-3.69;-1.9;0.53
0;-143.51;-27.16;7.69;59.52;41.09;-21.18;-6.91;-239.3;-160.85;8;-39.98;30.71;-13.87;24.95;-26.34;129.21;3.62;11.2;-297.46;-37.36;142.63;-0.32;-1.8;0.1
0;-148.88;-15.19;7.76;52.81;37.13;-25.02;-11.78;-237.2;-144.59;15.25;-49.54;21.27;-13.9;30.83;-33.33;114.46;6.06;9.58;-332.37;-39.43;81.38;-4.28;-2.81;0.67
0;-38.22;-14.41;6.18;200.77;40.53;-15.22;-9.03;-210.78;-119.75;9.05;500.32;23.41;-12.85;69.09;3.48;77.21;4.11;9.72;-201.25;-33.42;164.85;-3.61;2.3;-0.23
0;-145.42;-13.65;6.4;60.25;34.3;-24.9;-7.37;-237.74;-112.97;7.29;46.73;29.99;-13.91;38.42;-33.56;124.65;3.71;11.22;-355.5;-31.57;158.64;-4.17;-2.8;0.36
0;-19.98;-11.57;7.32;198.59;46.81;-12.63;-7.67;-198.2;-143.08;8.01;500.09;26.41;-12.03;82.17;6.96;59.09;3.34;9.62;-122.91;-35.28;105.61;-1.56;4;-0.76
0;-149.47;-14.94;6.67;54.13;31.55;-18.65;-7.29;-246.56;-119.01;12.54;-65.89;22.73;-13.71;18.38;-38.6;112.29;4.53;9.3;-332.52;-35.69;130.69;-4.75;-2.7;0.76
0;-118.64;-20.9;7.29;95.49;19.77;-17.52;-14.75;-267.26;-64.72;6.75;176.21;39.72;-12.19;32.22;-24.34;100.58;4.57;13.26;-311.49;-36.16;154.02;0.78;-0.43;0.03
0;-67.4;-10.97;7.56;165.54;42.58;-16.7;-7.34;-257.65;-154.11;13.19;367.61;24.79;-11.9;53.75;1.94;74.28;4.37;11.29;-231.35;-37.35;116.77;-0.03;0.82;0.69
0;-137.76;-7.33;7.16;79.87;22.88;-22.33;-11.67;-273.02;-91.9;9.93;77.41;24.6;-13.71;60.55;-34.34;116.18;4.53;11.51;-371.95;-33.88;61.4;-3.57;-1.81;0.02
0;-129.68;-17.38;7.29;96.21;19.19;-15.71;-10.02;-260.97;-65.57;6.64;165.37;33.39;-12.71;17.46;-23;95.07;3.74;11.21;-305.12;-36.53;152.99;-0.41;-1.28;0.07
0;-122.6;-19.1;7.45;86.13;33.08;-18.43;-9.02;-233.68;-142.26;8.99;158.75;34.81;-13.22;50.34;-14.59;96.22;3.62;11.06;-233.09;-35.94;121.63;1.84;-1.49;-0.07
0;-38.1;-11.82;7.52;177.1;47.79;-12.73;-6.81;-204.76;-159.27;5.39;382.85;20.68;-11.83;67.04;5.71;72.2;3.02;9.17;-171.6;-38.44;179.36;-0.56;3.21;-0.4
0;-65.42;-21.51;6.33;172.48;48.57;-11.03;-11.03;-328.21;-188.71;7.95;415.31;28.33;-12.57;61.89;5.36;66.44;4.44;10.93;-104.92;-34.5;87.28;-2.39;3.42;-0.44
0;-27.49;-8.71;7.86;184.73;53.04;-9.91;-14.03;-221.04;-167.52;7.84;380.99;29.84;-11.69;85.05;16.59;131.66;4.48;10.03;-293.32;-37.19;259.94;-0.39;3.96;-1.23
0;-144.75;-17.16;5.69;79.33;26.57;-16.43;-7.88;-264.39;-113.1;13.39;123.13;28.39;-13.14;47.79;-26.68;109.35;4.62;10.99;-253.88;-27.58;202.78;-3.69;-2.67;0.55
0;-124.54;-17.77;8.13;102.49;20.21;-16.32;-9.34;-271.69;-88.55;7.58;174.35;31.13;-12.89;37.76;-18.96;78.9;4.04;11.42;-184.78;-36.53;134.2;0.27;-0.97;0.37
0;-122.29;-17.17;5.54;112.2;30.56;-21.26;-10.94;-285.89;-71.34;6.67;219.86;28.55;-13.23;94.47;-20.87;92.96;3.99;11.52;-236.28;-26.02;105.64;-5.1;-1.31;0.01
0;-135.89;-28.73;7.84;80.82;22.32;-16.62;-10.43;-266.9;-102.83;9.66;14.76;36.28;-13.33;21.07;1.77;86.01;4.39;12.02;-217.1;-37.27;153.88;-0.37;-1.46;0.35
0;-130.06;-21.75;7.13;98.31;18.32;-17.29;-8.63;-269.43;-64.14;7.25;188.35;33.56;-12.82;45.39;-14.6;91.11;3.73;11.56;-224.78;-33.62;132.68;-1.69;-0.71;0.14
0;-139.28;-20.78;7.1;77.77;28.5;-24.9;-6.65;-251.16;-113.1;12.01;111.75;26.77;-13.59;17.48;-33.38;114.15;4.12;11.07;-257.9;-34.6;144.89;-2.14;-2.44;0.61
0;-133.46;-27.19;7.59;77.15;33.45;-26.03;-12.09;-260.96;-162.7;11.33;129.96;35.55;-13.28;33.27;-17.74;129.6;4.86;13.77;-320.86;-37.06;254.8;-0.74;-2.86;0.32
0;-142.97;-32.55;8.2;52.46;45.8;-15.36;-9.01;-227.39;-199.86;6.91;-53.82;27.19;-13.24;10.7;-24.05;95.54;4.08;10.23;-228.37;-39.69;104.21;-1.63;-0.44;-0.02
0;-133.02;-12.87;8.09;83.69;23.08;-20.76;-8.08;-263.31;-60.42;6.81;71.85;36.47;-12.75;55.07;-19.14;120.78;4;13.89;-335.58;-36.32;154.63;3.53;-1.54;0.29
0;-133.86;-12.85;7.88;82.91;23.05;-20.99;-9.91;-262.63;-70.01;5.98;74.98;37.93;-12.61;57.6;-13.3;109.5;3.98;13.09;-265.78;-35.37;159.37;3.3;-0.5;-0.65
0;-145.45;-23.68;6.83;69.94;21.68;-15.06;-8.95;-257.52;-102.26;8.68;20.59;31.53;-13.37;7.36;-15.37;89.19;3.72;10.49;-250.95;-32.58;169.94;-1.3;-1.39;0.26
0;-136.18;-13.05;6.2;79.96;19.96;-16.46;-8.24;-255;-65.38;7.7;106.72;36.03;-12.58;44.19;-25.66;117.86;3.75;11.59;-334.27;-36.86;214.42;-1.93;-1.22;-0.13
0;-145.2;-18.43;7.54;71.55;18.77;-15.85;-14.82;-261.28;-93.24;9.58;-20.72;34.08;-13.4;15.56;-24.58;88.49;4.71;10.86;-211.31;-37.34;138.51;-0.68;-1.22;-0.19
0;-139.82;-16.16;6.41;89.67;29.23;-15.67;-6.91;-279.78;-116;10.4;159.41;19.81;-12.88;48.77;-24.66;78.93;4.49;8.72;-201.74;-29.84;150.57;-1.18;-2.71;0.77
0;-119.37;-14.89;6.86;109.1;27.41;-14.32;-9.15;-263.98;-109.44;8.23;193;28.82;-13.14;63.35;-20.86;82.68;4.23;9.88;-218.54;-34.59;138.95;-1.75;-1.88;0.25
0;-132.05;-17.34;7.31;71.75;26.66;-14.41;-9.76;-247.14;-115.61;9.01;72.44;29.24;-13.29;30.86;-8.8;88.81;4;10.15;-227.89;-36.35;160.52;-0.63;-2.25;0.64
0;-135.51;-22.72;6.53;74.45;25.55;-16.3;-10.95;-259.66;-109.59;10.28;82.52;30.7;-13.8;14.81;-19.92;74.64;4.1;10.44;-203.3;-32.95;100.41;-1.14;-1.94;0.56
0;-147.27;-26.02;6.86;63.03;37.73;-18.52;-9.96;-259.35;-152.09;8.05;-25.29;24.66;-14.22;28.65;-11.32;99.45;4.17;10.89;-227.76;-36.52;127.58;-2.68;-3.07;0.12
0;-110.55;-14.28;5.13;125.6;30.22;-14.84;-9.64;-268.66;-98.78;8.61;249.44;22.44;-13.21;74.56;-14.14;67.27;4.64;9.3;-174.18;-29.77;83.46;-4.95;-2.8;-0.14
0;-123.78;-23.62;6.85;109.13;32.68;-16.26;-6.84;-291.79;-132.86;12.1;180.03;14.22;-13.89;87.84;3.65;87.2;4.15;9.23;-227.89;-34.31;131.03;-5.17;-2.22;1.01
0;-34.36;-17.35;8.08;192.82;53.34;-13.55;-13.62;-204.97;-143.83;10.37;500.29;25.84;-12.34;130.49;13.55;64.88;5.17;9.74;-173.61;-34.48;129.15;1.48;3.34;-0.98
0;-139.96;-17.06;6.83;54.85;34.24;-19.95;-11.78;-236.3;-128.88;16.58;-58.92;23.42;-13.75;25.79;-19.11;107.62;5.97;10.22;-285.1;-37.45;161.28;-5.06;-3.39;0.65
0;-138.04;-29.31;5.5;74.66;31.59;-18.44;-6.78;-222.73;-108.93;10.94;137.61;23.59;-13.24;47.27;-23.14;103.42;3.87;9.26;-263.75;-28.61;122.62;-5.54;-1.82;0.96
0;-38.27;-2.83;7.15;186.1;52.56;-19.83;-9.35;-211.69;-146.88;9.68;414.12;29.81;-11.59;99.87;5.5;109.63;4.47;12.37;-284.38;-37.45;273.68;-3.09;3.33;-0.57
0;-34.38;-3.49;8.12;212.95;53.03;-17.23;-8.65;-233.13;-159.28;8.54;501.82;27.68;-11.96;104.4;7.59;51.1;4.4;11.72;-128.69;-37.39;106.25;1.07;2.58;-0.08
0;-138.07;-13.82;8.01;67.92;33.44;-22.09;-15.17;-231.63;-148.44;8.49;61.23;36.1;-13.78;24.52;-25.86;148.4;5.31;13.38;-315.28;-37.68;237.86;-0.74;-1.95;-0.24
0;-127.79;-10.84;6;77.93;21.5;-16.71;-11.44;-251.76;-69.26;4.4;67.53;34.14;-12.28;35.59;-5.88;105.13;4.22;11.66;-266.47;-33.08;193.36;0.78;-0.54;-0.43
0;-138.96;-26.5;5.89;91.51;31.12;-24;-10.32;-285.16;-121.01;14.63;128.04;32.46;-13.43;29.82;-17.79;106.65;5.25;11.98;-340.82;-28.91;219.85;-5.12;-2.43;0.74
0;-43.72;-10.48;6.73;205.12;46.76;-19.28;-10.59;-248.96;-137.54;6.19;501.33;26.9;-12.18;116.83;11.72;90.93;3.94;10.68;-214.05;-35.25;196.17;-4.87;1.41;0.07
0;-129.17;-15.38;7.32;86.37;25.78;-20.92;-7.62;-267.7;-89.5;7.15;157.15;31.16;-12.36;38.42;-22.74;81.46;3.35;12.14;-200.28;-37.71;125.17;-0.69;-2.12;0.33
0;-123.32;-19.61;7.24;93.51;31.26;-17.41;-7.32;-256.44;-121.44;10.57;147.63;26.67;-13.19;66.68;-7.12;91.74;3.71;10.39;-251.46;-36.36;133.57;-2.73;-1.44;0.41
0;-38.77;-9.68;6.95;181.63;57.73;-18.1;-11;-228.71;-141.25;7.71;371.46;40.04;-12.27;128.03;5.99;154.83;4.79;13.61;-447.02;-36.08;278.39;-3.62;2.56;-1.22
0;-155.45;-20.44;7.79;76.88;32.36;-20.19;-10.09;-298.76;-138.17;9.26;57.04;36.1;-13.96;32.1;-28.97;119.16;4.8;12.23;-319.69;-37.14;240.98;-3.18;-2.9;0.3
0;-142.26;-21.02;5.75;75.62;30.79;-21.38;-8.22;-268.26;-124.95;9.89;93.95;32.79;-13.76;39.5;-23.26;110.28;4.43;11.56;-314.23;-29.41;197.23;-4.49;-2.61;0.85
0;-152.04;-30.21;8.32;59.51;42.6;-21.47;-7.37;-262.33;-159.1;6.17;-72.26;25.8;-14.01;30.31;-28.95;114.29;3.37;11.7;-259.69;-38.71;153.22;-2.68;-1.69;0.44
0;-142.56;-21.66;7.93;77.55;20.85;-16.42;-9.75;-269.91;-103.08;8.54;66.62;36.15;-13.44;23.36;-18.48;79.14;3.95;11.5;-233.36;-37.24;132.71;-0.65;-1.74;0.14
0;-153.37;-28.17;6.17;80.97;24.78;-19.9;-10.82;-291.25;-126.11;15.82;63.5;28.41;-13.7;8.93;-16.95;98.49;5.55;11.11;-272.25;-27.89;191.67;-3.09;-1.87;0.8
0;-43.25;-11.1;6.38;213.37;43.23;-21.63;-9.9;-263.38;-137.03;9.52;501.24;28.12;-12.53;75.86;3.07;73.39;4.39;11.35;-237.9;-33.86;137.72;-3.58;0.54;0.27
0;-121.89;-27.59;6.47;90.7;32.7;-16.81;-6.79;-256.41;-148.65;12.51;129.3;21.28;-13.2;81.38;0.46;103.75;3.79;9.61;-245.1;-33.06;162.64;-2.76;-2.19;0.74
0;-22.86;-0.98;7.18;192.47;45.98;-19.77;-9.19;-189.5;-129.21;11.11;393.1;31.36;-11.86;84.78;20.82;123.81;4.43;12.03;-298.92;-37.35;328.43;-1.86;3.33;-0.94
0;-139.08;-17.24;7.2;87.69;28.99;-21.51;-6.5;-292.01;-117.2;6.2;139.81;25;-13.47;59.68;-22.52;81.54;3.15;10.97;-236.42;-36.16;97.98;-3.4;-2.56;0.67
0;-146.7;-24.51;7.41;75.57;29.36;-19.53;-8.22;-273.36;-153.34;6.97;61.7;36.9;-13.35;6.79;-24.51;113.15;3.85;12.75;-313.54;-36.71;228.41;-0.57;-2.47;0.15
0;-35.16;-3.82;7.56;177.19;58.09;-10.37;-9.39;-188.26;-174;9.42;382.88;25.69;-11.62;113.42;15.96;59.77;4.2;9.83;-143.17;-37.78;154.17;-2.03;3.91;-1.11
0;-145.98;-27.98;7.49;76.36;28.17;-16.73;-7.26;-270.58;-145.45;9.04;42.11;28.98;-13.83;3.84;-25.62;78.61;3.4;10.25;-214.05;-36.18;92.73;-1.63;-1.77;0.54
0;-149.66;-23.99;7.35;58.4;43.96;-25.55;-18.24;-259.09;-170.14;15.25;-50.85;24.32;-13.98;24.77;-22.27;100.83;6.7;11.57;-321.03;-36.63;100.09;0.33;-2.41;0.36
0;-144.57;-23.98;7.88;80.24;29.83;-19.37;-10.48;-282.64;-157.59;8.28;73.9;37.14;-13.59;30.24;-17.97;121.37;4;12.35;-289.39;-39.03;237.15;-0.25;-2;0.22
0;-149.16;-30.18;8.33;64.73;39.46;-15.49;-13.94;-259.99;-164.65;8.07;-29.67;32.9;-13.96;10.91;-13.58;86.1;4.46;11.54;-229.07;-39.24;163.81;2.5;-1.24;0.47
0;-156.78;-23.22;7.88;65.63;42.5;-17.7;-11.06;-287.58;-154.83;8.63;-80.44;19.37;-14.03;48.08;-29.67;78.19;4.91;10.5;-211.11;-37.74;94.54;-2.46;-2.37;0.2
0;-155.39;-24.18;7.06;64.15;33.39;-18.76;-10.2;-270.4;-118.13;11.89;-64.15;23.55;-14.23;21.12;-25.34;111.71;5.32;10.47;-279.42;-33.58;151.66;-4;-2.75;0.83
0;-17.02;-12.53;7.9;202.51;51.55;-7.71;-8.81;-198.84;-136.68;9.31;500.07;33.24;-12.22;105.68;6.28;82.02;3.92;10.31;-255.07;-36.63;154.48;1.89;4.08;-1
0;-127.8;-17.24;7.64;98.72;25.32;-16.1;-10.35;-266.49;-89.38;12.81;152.3;24.2;-13.13;57.89;-21.52;84.36;4.55;9.43;-263.45;-38.39;88.39;3.44;-1.52;0.24
0;-149.46;-17.6;8.64;81.6;31.48;-23.3;-11.09;-312.63;-155.21;10.87;3.76;30.56;-14.17;31.9;-20.28;92.02;5.74;11.54;-283.07;-38.06;113.8;2.2;-2.73;0.16
0;-145.84;-29.88;6.41;57.41;30.07;-24.92;-7.19;-254.03;-106.24;14.5;-35.05;26.15;-13.87;1.96;-23.62;107;4.58;10.7;-276.58;-36.18;121.74;-4.42;-2.86;1.12
0;-145.68;-25.16;7.25;77.42;24.76;-15.96;-9.34;-263.59;-125.34;12.31;52.34;36.72;-13.65;20.59;-19.63;107.76;4.67;11.64;-296.32;-33.8;195.42;-0.55;-1.97;0.27
0;-58.2;-11.41;7.7;195.23;44.06;-14.25;-11.06;-249.89;-151.77;11;500.2;27.69;-12.33;65.22;2.01;72.44;4.91;11.26;-208.67;-37.7;127.71;-1.49;1.47;-0.01
0;-29.56;-12.58;7.65;205.52;56.8;-16.53;-12.85;-221.87;-159.79;6.89;502.34;25.99;-12.3;120.29;-2.53;54.56;4.6;10.77;-134.6;-37.06;74.7;-0.19;2.55;-0.66
0;-149.54;-22.25;7.7;60.5;33.86;-21.16;-8.94;-246.35;-150.06;11.2;-41.88;22.6;-14.06;22.7;-22.74;94.39;4.66;10.21;-294.88;-37.61;108.24;-1.58;-2.58;0.6
0;-144.78;-27.7;6.64;81.94;25.8;-17.67;-7.67;-268.21;-139.4;12.72;110.09;26.16;-13.61;25.21;-10.46;76.13;4.53;9.39;-199.97;-30.39;143.96;-2.72;-2.09;0.7
