=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.03.20 16:19:42 =~=~=~=~=~=~=~=~=~=~=~=;;;;;
0.67;-11.41;-1.97;-9.11;62.45;-87.95
0.29;-10.78;-1.1;-7.79;66.4;-91.49
0.98;-10.21;-0.79;-8.06;66.02;-93.43
2.37;-10.47;-0.49;-8.05;67.76;-95.07
2.95;-11.38;-0.25;-6.58;72.09;-97.55
1.67;-12.27;-0.4;-3.78;77.12;-101.79
-1.12;-12.76;-0.66;-1.32;80.12;-108.48
-4.12;-13.18;-0.62;-1.17;77.15;-117.64
-5.74;-13.88;-0.51;-3.36;69.14;-129.39
-5.19;-14.74;-0.52;-5.45;63.59;-143.48
-3.5;-15.46;-0.34;-5.29;66.05;-157.97
-2.64;-15.87;0.16;-3.11;76.09;-170.98
-3.51;-16.05;0.82;-0.6;90.07;-182.88
-5.58;-16.17;1.69;0.69;101.83;-194.63
-8.22;-16.51;2.49;0.32;106.83;-204.8
-11.35;-17.33;2.02;-0.57;107.99;-210.11
-14.46;-18.49;-0.18;-1.01;106.83;-209.31
-16.19;-19.41;-2.84;-0.91;97.53;-204.28
-15.68;-19.7;-5.37;1.21;79.85;-195.76
-13.5;-19.57;-7.12;6.46;56.42;-181.62
-10.57;-19.07;-5.71;13.62;10.33;-164.98
-6.87;-17.48;-2.41;19.73;-80.41;-157.71
-2.32;-14.8;-3.51;18.97;-191.52;-159.28
1.37;-12.72;-9.53;9.56;-258.22;-144.98
3.22;-11.85;-12.46;4.11;-243.16;-97.41
5.31;-10.52;-8.56;15.18;-165.65;-31.02
9.02;-8.1;-3.22;35.13;-75.75;29.93
12.38;-5.94;-1.41;48.11;-10.28;76.2
12.93;-4.63;-2.44;48.41;34.11;110.5
10.56;-3.61;-3.39;38.79;78.05;137.8
7.02;-2.86;-2.51;25.75;124.59;162.01
3.93;-2.68;-0.15;17.62;156.42;185.02
1.73;-2.76;2.03;16.93;153.79;207.19
-0.03;-2.56;2.81;16.73;112.72;227.88
-1.36;-2.29;2.24;10.29;49.89;243.97
-1.45;-2.77;1.08;-0.13;-10.31;251.5
0.19;-4.39;0.03;-7.1;-53.05;251.4
2.87;-6.61;-0.51;-6.17;-77.06;249.07
5.32;-8.48;-0.56;1.24;-87.65;248.19
6.7;-9.32;-0.42;10.23;-91.54;248.66
7.14;-9.3;-0.46;16.97;-95.43;249.17
7.5;-9.32;-0.99;21.61;-102.78;249.22
8.52;-9.97;-1.85;26.37;-110.3;249.06
10.37;-10.87;-2.44;31.94;-108.86;248.97
12.45;-11.3;-2.71;36.12;-89.93;248.99
13.97;-11.06;-2.99;35.52;-52.68;249.03
14.97;-10.72;-3.13;29.21;-7.99;249.04
15.82;-11.04;-3.09;18.58;28.22;249.03
16.11;-12.17;-3.25;5.78;52.94;247.9
15.15;-13.44;-3.64;-6.01;75.82;238.36
12.91;-13.9;-3.85;-14.65;97.26;207.15
10.46;-13.4;-3.37;-19.89;102.25;151.19
9.33;-12.61;-2.16;-22.26;77.42;85.44
9.67;-11.79;-1;-23.04;30.69;24.5
10.37;-10.76;-0.55;-23.97;-13.51;-31.4
11.02;-9.84;-0.52;-26.02;-42.15;-86.93
10.55;-10.54;-0.56;-29.94;-58.29;-135.23
4.78;-14.15;0.72;-32.91;-40.35;-154.64
-6.73;-18.43;5.37;-26.62;12.6;-135.4
-14.99;-19.16;10.07;-12.66;-2.79;-101.81
-12.72;-15.98;8.62;-4.78;-134.98;-86.02
-2.06;-12.73;1.62;-6.82;-261.66;-100.38
10.73;-11.98;-5.07;-13.32;-276.55;-136.96
19.34;-11.23;-8.24;-24.61;-185.41;-171.39
20.69;-7.84;-8.01;-38.1;-44.22;-177.37
16.74;-4.2;-4.93;-43.66;71.7;-148.22
11.64;-3.94;-1.31;-39.32;119.18;-105.98
7.73;-7.33;-0.45;-32.72;123.64;-81.19
4.29;-11.72;-1.87;-27.38;123.82;-79.97
-0.18;-14.23;-2.32;-19.5;114.55;-82.93
-5.17;-13.87;-0.92;-7.92;68.25;-74.01
-7.8;-11.69;-0.05;-0.32;-12.87;-58.85
-5.77;-9.68;-1.47;-1.77;-84.81;-51.58
-0.3;-9.03;-3.82;-5.98;-101.92;-54.77
4.8;-9.1;-4.9;-6.87;-60.3;-60.4
6.2;-9;-4.41;-6.97;4.5;-61.92
3.6;-9.09;-3.47;-9.25;52.53;-59.83
-0.36;-9.94;-2.62;-10.72;66.87;-59.17
-2.99;-10.96;-1.74;-8.64;55.69;-63.21
-3.6;-11.13;-0.89;-5.88;36;-69.76
-2.93;-10.41;-0.37;-6.19;20.14;-75.31
-1.59;-9.63;-0.46;-9.18;14.16;-79.83
0.01;-9.41;-1.36;-12.69;19.61;-84.6
1.26;-9.82;-2.62;-15.15;34.28;-89.39
1.69;-10.63;-2.98;-14.91;51.27;-93.43
1.35;-11.42;-2.07;-12.16;60.17;-96.13
0.75;-11.84;-0.87;-9.59;56.25;-96.95
0.55;-11.94;-0.21;-8.6;46.72;-96.93
1.08;-11.87;0;-7.98;42.82;-98.68
1.61;-11.75;0.31;-6.28;48.21;-103.58
0.92;-11.84;0.69;-3.63;56.44;-111.08
-1.07;-12.44;0.54;-1.32;59.19;-120.13
-2.97;-13.44;-0.25;-0.39;56.2;-129.63
-3.44;-14.35;-1.14;-0.38;54.55;-138.68
-2.64;-14.83;-1.45;-0.01;59.02;-147.34
-1.88;-14.92;-1.05;0.69;68.14;-156.65
-2.13;-14.91;-0.32;0.91;78.6;-167.36
-3.46;-15.1;0.51;0.78;87.54;-178.94
-5.49;-15.43;1.39;0.76;92.36;-190.22
-7.69;-15.58;1.98;0.72;93.1;-199.76
-9.89;-15.68;1.63;0.6;92.65;-204.91
-12.11;-16.41;0.13;0;92.86;-203.99
-13.69;-17.98;-2.03;-2.41;92.39;-199.27
-13.82;-19.43;-4.66;-4.28;89.31;-192.3
-12.67;-19.89;-7.23;-0.54;79.7;-181.08
-10.85;-19.39;-7.04;7.41;47.64;-166.81
-8.29;-17.99;-3.62;12.63;-29.88;-158.54
-4.63;-15.87;-2.64;10.74;-144.43;-160.19
-0.98;-14.1;-7.52;2.54;-239.5;-154.31
0.97;-13.1;-12.06;-4.4;-260.03;-118.53
2.5;-11.64;-9.88;-0.5;-200.34;-55.52
6.17;-9.17;-4.01;12.86;-102.32;11.83
10.91;-6.89;-0.36;24.48;-15.27;66.28
13.26;-5.34;-0.03;25.98;49.44;104.9
11.77;-4.01;-0.92;17.02;106.84;132.44
7.94;-3.17;-0.99;4.06;156.84;155.16
4.19;-3.29;0.24;-4.45;182.86;177.2
1.46;-3.71;1.71;-6.07;173.44;199.61
-0.88;-3.64;2.29;-6.3;129.97;221.75
-2.9;-3.43;1.93;-10.52;63.83;240.63
-3.53;-3.94;1.24;-17.27;-8.37;251.12
-2.02;-5.56;0.54;-21.05;-70.98;252.24
1.08;-7.86;-0.05;-18.32;-112.99;249.53
4.5;-9.82;-0.23;-9.93;-129.16;248.08
7.22;-10.5;0.23;0.68;-123.58;248.45
8.87;-10.01;0.85;10.51;-109.44;249.12
9.93;-9.41;0.75;18.74;-98.32;249.27
11.23;-9.58;-0.49;27.03;-89.21;249.1
12.88;-10.09;-2.02;35.83;-70.16;248.97
14.28;-10;-2.57;41.11;-34.27;248.98
14.91;-9.46;-2.14;39.2;7.6;249.03
14.74;-9.58;-1.75;31.84;37.02;249.05
14.18;-10.83;-1.82;23.75;48.05;249.04
13.57;-12.47;-1.98;17.08;47.88;248.79
12.9;-13.43;-2.06;10.24;42.09;242.99
12.31;-13.46;-2.34;2.3;32.81;218.32
12.19;-13.06;-2.71;-4.66;23.29;167.7
12.61;-12.5;-2.42;-8.55;12.94;101.23
13.32;-11.52;-1.44;-9.8;-2.83;33.84
13.66;-10.09;-0.8;-10.57;-23.84;-26.89
13.06;-8.78;-0.86;-12.2;-44.98;-79.68
11.51;-8.87;-1.38;-16.52;-69.34;-122.86
6.96;-11.8;-2.02;-25.89;-81.81;-144.99
-3.43;-16.66;0.02;-32.87;-52.08;-134.45
-14.39;-19.55;5.56;-26.49;-35.03;-105.07
-15.69;-17.68;7.67;-13.51;-110.22;-85.08
-5.85;-13.1;2.43;-8.09;-224.05;-89.67
7.7;-10.4;-4.77;-13.42;-269.33;-118.73
17.67;-10.22;-8.57;-26.36;-212.06;-156.82
20.77;-9.2;-7.69;-39.59;-82.08;-177.82
18.22;-6.42;-3.11;-43.61;48.8;-164.47
13.55;-4.65;1.57;-38.36;111.21;-126.03
9.1;-6.25;2.55;-32.62;108.73;-91.63
5.06;-10.54;0.35;-29.91;94.31;-80.18
0.88;-14.32;-1.6;-24.87;85.91;-84.27
-3.12;-14.93;-1.7;-14.12;59.11;-85.43
-5.21;-12.6;-1.3;-3.88;2.47;-77.05
-3.83;-9.88;-2.17;-1.98;-57.56;-66.99
0.21;-8.85;-3.95;-5.72;-81.26;-62.61
4.2;-9.21;-4.97;-7.13;-54.65;-63.16
5.84;-9.58;-4.73;-5.34;-1.07;-64.16
4.61;-9.58;-4.03;-4.91;45.23;-62.47
1.77;-9.73;-3.36;-6.81;67.2;-59.3
-0.97;-10.04;-2.53;-8.05;66.72;-58.91
-2.69;-10.07;-1.62;-7.59;52.53;-62.73
-3.29;-9.85;-1.03;-7.45;34.25;-67.89
-2.82;-9.88;-0.79;-8.6;22.41;-72.43
-1.61;-10.28;-0.78;-9.74;23.58;-77.47
-0.46;-10.62;-1.27;-11.07;34.41;-83.33
0.14;-10.68;-2.33;-13.93;47.18;-88.34
0.61;-10.83;-2.98;-16.24;57.92;-92.42
1.39;-11.21;-2.39;-15.09;64.91;-96.74
2.18;-11.6;-1.19;-11.84;66.99;-100.47
2.55;-11.85;-0.33;-9.38;66.8;-102.31
2.39;-11.96;0.08;-7.53;68.59;-103.45
1.51;-12.14;0.38;-4.51;72.3;-106.33
-0.35;-12.63;0.7;-0.74;73.67;-112.45
-2.7;-13.42;0.61;1.95;68.95;-121.66
