label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg;stride_check
1;93.23;-42.22;5.8;194.11;74.54;-11.06;-10.75;-357.81;-137.73;11.59;326.89;37.09;-9.25;94.97;-28.53;76.75;4.55;7.81;-225.39;-25.9;104.1;-1.65;7.46;2.16;0
1;-90.25;23.28;3.35;59.07;23.75;-17.96;-4.71;-236.5;1.13;7.84;-15.11;16.69;-10.49;92.08;8.95;69.34;3;8.43;-167.7;-18.04;186.71;-2.29;2.57;1.36;0
1;87.66;-45.9;8.44;209.45;91.86;-12.94;-14.95;-335.97;-186.28;10.69;378.13;20.52;-10.29;87.87;-5.98;85.5;5.82;6.83;-142.08;-35.57;204.45;-1.86;6.07;1.57;0
1;-88.62;13.08;7.05;71.41;30.86;-17.66;-4.94;-218.43;-19.92;6.48;-10.07;23.39;-10.02;100.48;17.23;79.66;2.93;9.4;-212.4;-21.74;130.35;10;2.32;0.47;0
1;72.76;-45.01;7.01;203.97;94.09;-8.83;-7.6;-360.67;-183.13;11.26;343.63;27.71;-10.37;88.1;-13.18;77.13;4.71;6.91;-187.4;-29.94;167.97;-0.4;5.89;1.76;0
1;-97.83;27.65;5.7;51.13;27.16;-14.45;-9.19;-238.65;-5.61;6.27;-47.55;30.83;-11.09;101.62;17.02;51.2;3.92;9.05;-148.18;-23.67;81.14;8.38;2.41;0.29;0
1;93.8;-60.55;8.42;202.18;97.56;-16.07;-12.94;-300.9;-201.95;10.59;366.66;17.66;-9.59;115.35;-13.12;73.82;4.82;6.6;-182.62;-37.13;108.5;0.94;6.02;2.53;0
1;-101.24;25.57;6.29;58.76;31.19;-16.02;-4.21;-227.91;-10.69;6.67;-34.55;31.24;-10.46;124.32;1.17;78.09;3.04;10.24;-210.46;-24.01;102.31;8.53;3.09;0.97;0
1;69.9;-44.06;8.65;198.95;104.7;-12.24;-9.51;-356.19;-204.8;10.46;340.54;26.2;-10.21;126.01;-5.46;97.15;4.84;9.03;-186.19;-37.33;223.44;1.01;5.74;1.55;0
1;-95.41;24.3;6.74;66.7;29.24;-15.02;-9.3;-223.68;-5.04;5.64;-27.4;24.76;-10.42;106.31;3.37;59.28;3.3;9.05;-181.18;-22.58;97.97;8;2.47;0.64;0
1;86.12;-59.52;6.83;203.74;113.92;-15.52;-12.9;-319.86;-229.55;11.47;351.8;22.67;-9.45;98.17;1.23;90.92;5.23;7.79;-163.7;-22.06;145.64;1.5;5.89;2.67;0
1;-87.07;31.71;5.93;71.41;27.52;-18.61;-7.36;-213.03;-0.88;8.73;6.84;26.87;-10.32;113.79;1.39;69.45;3.52;9.53;-189.87;-16.63;113.36;6.97;2.26;1.01;0
1;80.2;-49.95;8.7;204.3;97.96;-12.46;-13.51;-316.59;-204.82;10.45;355.28;21.61;-9.91;92.54;-12.62;101.68;5.29;7.71;-175.19;-37.59;197.52;-0.53;6.25;2.09;0
1;-91.01;19.6;8.39;66.94;28.16;-16.31;-5.15;-219.16;-12.81;5.81;-12.15;27.49;-9.63;119.65;3.82;76.46;2.69;9.65;-224.59;-23.59;130.41;16.44;2.46;0.53;0
1;70.62;-59.38;9.02;210.28;106.77;-6.89;-15.29;-298.13;-205.6;12.83;339.68;16.78;-10;141.52;11.12;95.97;5.38;4.89;-311.05;-37.12;175.6;1.49;4.71;2.55;0
1;-102.24;45.14;9.12;68.03;35.75;-15.56;-8.89;-218.09;7.16;9.42;-7.36;18.4;-10.6;162.39;4.36;58.26;4.01;8.47;-187.01;-30.38;85.06;13.55;2.09;0.18;0
1;86.74;-46.24;8.52;204.21;103.99;-11.86;-11.61;-297.52;-200.41;10.18;339.6;17.35;-9.2;114.03;-10.76;89.2;4.9;6.67;-224.75;-36.58;123.62;2.42;5.59;2.37;0
1;-94.91;31.91;8.02;58.14;30.77;-13.97;-4.42;-213.66;1.48;6.35;-29.89;23.99;-9.97;144.05;4.82;67.08;2.46;8.74;-183.61;-21.18;109.61;17.73;3.29;1.06;0
1;72.19;-33.56;7.87;198.88;102.97;-8.06;-13.96;-316.53;-202.55;10.15;332.96;22.85;-9.08;111.84;-8.56;65.59;5.16;6.56;-203.03;-37.24;179.32;-0.35;6.35;2.01;0
1;-83.97;23.79;6.52;51.75;30.23;-14.12;-5.27;-197.23;-11.73;9.39;-27.71;21.36;-9.67;129.28;16.06;75.62;2.45;8.15;-247.76;-24.99;112.73;8.2;2.11;0.84;0
1;80.26;-34.64;7.88;194.3;89.73;-8.82;-10.72;-348.23;-178.85;11.36;333.83;25.35;-9.79;109.54;-15.86;79.81;5.63;7.35;-137.3;-36.51;155.71;-0.15;6.71;1.96;0
1;-101.63;21.08;7.34;59.58;31.95;-18.65;-8.42;-229.17;-10.54;6.79;-34.3;29.64;-10.94;123.99;1.04;82.09;3.63;10.73;-247.88;-22.68;129.05;12.67;2.48;0.63;0
1;90.79;-57.36;8.4;204.63;95.72;-8.88;-6.79;-321.91;-187.5;12.64;332.88;18.91;-9.59;94.2;4.86;86.08;4.61;6.18;-153.01;-34.88;195.37;0.31;5.72;3.03;0
1;-93.4;30.15;8.55;69.75;33.55;-15.55;-6.57;-229.8;-3.75;7.54;-17.82;27.87;-10.19;127.44;3.83;59.23;3.03;9.5;-175.5;-24.64;87.19;17.49;3.13;0.34;0
1;80.43;-48.3;8.43;202.68;112.29;-12.16;-12.8;-267.31;-223.17;10.97;340.66;17.99;-10.05;123.32;1.03;91.82;5.36;7.45;-164.62;-36.24;205.21;0.9;4.71;2.09;0
1;-99.15;29.8;8.62;56.24;33.06;-16.55;-5.12;-244.45;-4.2;5.69;-36.42;23.93;-9.77;142.93;2.42;75.93;2.31;9.19;-181.23;-23.34;118.16;21.16;2.93;1.08;0
1;73.14;-55.94;8.63;206.43;118.66;-14.56;-7.11;-289.51;-231.14;9.79;348.81;14.87;-10.31;145.87;1.95;99.23;4.9;6.91;-199.17;-36.64;211.17;1.43;4.08;2.11;0
1;-101.08;34.52;9.36;64.36;31.73;-19.05;-7.05;-222.57;-5.34;7.11;-12.2;27.57;-10.08;128.11;3.04;56.79;2.91;10.46;-161.99;-27.46;74.66;20.34;2.76;0.34;0
1;83.53;-57.47;7.5;192.49;103.37;-7.89;-19.31;-275.54;-197.01;10.43;334.37;24.39;-9.06;119.55;-8.42;117.36;5.71;7.03;-332.84;-36.35;176.54;0.13;5.83;1.5;0
1;-96.05;35.26;7.2;58.76;32.88;-18.22;-4.75;-229.2;-2.23;11.38;-16.08;22.48;-10.44;156.65;12.35;95.46;3.71;8.85;-247.58;-30.21;192.61;13.07;2.45;1.15;0
1;69.83;-53.33;8.56;200.76;99.89;-9.99;-13.62;-301.22;-207.54;9.87;329.1;15.34;-9.81;119.02;-7.2;87.02;5;5.25;-246.91;-36.16;156.13;-0.8;4.99;2.03;0
1;-104.38;37.98;7.9;49.07;36.3;-18.95;-9.93;-215.69;0.79;6.63;-46.13;28.16;-11.58;143.74;-9.54;90.98;3.87;9.99;-230.79;-23.15;127.51;16.53;3.32;-0.17;0
1;139.04;-81.53;8.9;202.27;91.31;-8.07;-20.57;-331.11;-210.17;10.29;373.18;19.32;-7.48;84.46;6.6;96.54;5.95;5.99;-212.4;-37.47;203.26;2.25;6.43;2.95;0
1;-91.76;13.93;8.83;54.52;35.02;-10.03;-0.27;-205.77;-20.77;8.44;-21.01;23.61;-8.88;153.07;5.74;96.39;2.64;5.91;-270.93;-28.33;144.77;16.05;7.05;2.12;0
1;41.8;-23.99;7.1;196.24;90.82;-18.2;-7.94;-309.14;-183.04;7.91;349.13;15.02;-10.7;98.02;4.12;94.42;4.25;8.31;-225.76;-34.34;221.53;-0.1;2.44;1.03;0
1;-96.83;39.36;7.09;68.2;37.46;-14.76;-6.96;-225.62;-11.57;8.04;21.48;31.91;-11.37;110.77;-0.39;50.83;3.56;10.18;-122.78;-21.29;130.67;14.18;2.96;0.22;0
1;129.29;-88.94;8.27;189.72;100.68;-15.31;-8.69;-349.27;-215.13;11.24;346.04;18.89;-8.29;105.94;-7.49;105.97;3.91;7.19;-168.55;-38.19;219.07;-0.2;5.39;3.93;0
1;-105.2;26.82;9.06;62.54;33.63;-18.01;-7.1;-252.48;-5.69;5.54;-32.36;34.17;-10.42;150.03;-1.6;76.94;3.33;10.57;-256.9;-23.5;99.81;22.12;2.64;0.39;0
1;90.43;-65.12;7.79;195.7;108.39;-11.69;-13.82;-320.42;-206.19;12.06;336.95;17.49;-9.12;151.31;8.69;94.7;5.05;5.43;-292.1;-37.44;170.41;0.01;5.31;2.97;0
1;-110.75;33.93;10.63;66.95;35.07;-14.99;-5.88;-229.44;-1.47;7.42;-16.58;32.81;-10.25;177.29;0.75;67.49;3.15;10.24;-186.31;-29.7;66;20.7;3.11;0.55;0
1;84.03;-43.95;8.4;207.99;98.48;-6.26;-16.49;-334.77;-173.68;10.04;348.69;16.06;-8.95;163.01;0.19;87.93;4.91;5.26;-232.93;-37.53;159.95;2.61;4.8;2.06;0
1;-101.28;38.81;11.05;62.07;37.45;-17.74;-8.77;-263.86;0.18;7.02;-30.17;25.13;-10.3;183.73;-1.5;77.12;4.26;9.05;-218.38;-32.21;103.03;23.57;2.42;0.51;0
1;91.59;-57.87;9.29;222.65;104.18;-6.19;-17.76;-304.48;-204.81;11.26;387.86;15.25;-9.33;128.19;-15;101.72;5.78;5.33;-197.85;-37.94;205.26;2.1;5.14;2;0
1;-96.92;21.69;9.11;62.15;32.31;-18.71;-6.61;-249.93;-11.12;8.27;-34.46;20.16;-9.86;125.93;7.44;60.14;2.89;8.58;-158.75;-26.79;107.22;16.38;3.06;1.06;0
1;78.17;-54.72;9.05;205.45;97;-13.69;-11.33;-326.81;-200.4;12.73;363.11;19.42;-10.18;96.95;-6.44;107.26;5.64;7.31;-178.83;-37.83;275.17;-0.23;5.53;2.27;0
1;-91.86;27.03;8.41;62.55;25.78;-14.8;-6.55;-214.07;-4.08;6.05;-20.27;29.69;-9.96;129.98;-7.67;83.82;3.02;9.35;-219.6;-22.15;85.59;17.1;2.84;0.74;0
1;86.52;-70.47;8.41;200.09;100.3;-6.82;-15.32;-328.87;-208.32;11.09;355.51;24.81;-9.71;62.67;12.89;113.68;5.69;6.6;-262.6;-36.58;239.47;0.5;6.64;2.42;0
1;-97.68;40.96;7.08;69.27;29.96;-19.55;-8.02;-247.25;10.68;8.45;7.74;22.84;-11.11;141.18;-0.31;65.5;3.77;9.3;-185.12;-26.4;151.93;9.5;2.57;0.28;0
1;113.25;-57.78;6.45;201.85;76.37;-3.25;-9.84;-366.05;-155.99;10.04;367.34;27.65;-8.82;62.73;-16.83;81.09;4.44;6.9;-105.27;-34.48;156.15;-3.52;7.22;2.63;0
1;-92.11;18.69;6.05;64.03;25.99;-25.9;-3.83;-258.38;-3.94;6.75;-16.23;29.87;-10.1;105.38;3.04;90.25;2.83;11.28;-246.41;-26.08;158.51;9.49;3.09;1.18;0
1;70.76;-46.31;7.87;211.66;95.88;-9.12;-6.89;-381.71;-197.46;10.07;356.8;29.29;-10.15;88.08;7.34;88.94;4.34;7.88;-128.34;-30.21;244.69;-0.26;6.42;2.2;0
1;-91.93;31.42;5.53;76.15;23.23;-20.59;-5.69;-238.49;4.14;7.19;-1.48;32.69;-10.24;115.88;0.73;63.87;3.43;11.29;-189.67;-18.36;106.54;8.94;2.95;0.86;0
1;84.03;-45.54;9.5;221.5;92.33;-15.71;-7.42;-369.45;-181.87;10.37;354.46;24.09;-9.88;115.32;-4.82;72.44;4.47;7.42;-129.46;-38.82;149.7;-0.13;6.69;2.58;0
1;-81.81;23.1;7.58;79.11;28.82;-19.13;-10.37;-240.64;-6.02;6.28;16.73;36.92;-9.77;110.7;-0.43;78.58;3.77;11.51;-224.13;-23.58;146.72;16.25;3.08;0.42;0
1;64.62;-55.29;7.06;204.83;101.28;-15.9;-7.98;-396.8;-196.08;9.12;312.28;34.3;-9.87;100.48;4.52;112.53;4.02;8.25;-207.84;-29.24;229.9;-2.66;6.81;2.78;0
1;-93.97;35.9;6.62;79.72;27.49;-20.27;-5.01;-229.44;-1.3;6.77;-18.33;32.3;-10.89;101.18;0.71;57.65;3.04;10.18;-178.67;-25.18;65.76;7.02;1.68;0.53;0
1;93.7;-48.84;8.41;211.21;94.32;-12.53;-6.4;-341.45;-182.21;10.48;337.72;17.61;-9;120.06;4.45;55.66;3.45;5.21;-151.56;-37.1;112.48;-0.5;6.63;2.88;0
1;-98.04;30.2;8.26;66.31;32.69;-18.05;-7.26;-230.58;-2.53;5.58;-20.08;35.12;-10.67;116.45;0.87;62.55;3.39;10.74;-200.84;-23.2;93.02;17.14;2.71;0.29;0
1;91.23;-57.39;8.45;214.21;104.09;-14.54;-4.44;-388.99;-204.98;11.39;339.88;27.82;-9.62;119.57;7.55;72.89;3.66;7.88;-82.5;-36.91;163.25;-0.02;6.63;3.04;0
1;-98.47;35.85;8.23;63.23;33.44;-26.04;-5.42;-245.89;-0.54;5.14;-23.79;38.27;-10.63;151.93;-15.37;79.19;3.12;10.95;-283.31;-22.62;92.97;22.04;2.83;0.37;0
1;106.85;-62.78;7.19;196.88;85.53;-14.52;-8.1;-391.33;-182.81;13.12;332.4;32.08;-9.66;93.85;8.8;138.65;4.87;9.04;-210.73;-36.17;311.9;-2.35;6.67;2.98;0
1;-102.39;27.22;6.89;61.53;30.03;-18.52;-6.56;-228.04;-13.33;5.73;-37.24;32.38;-11.09;118.96;-4.6;68.28;3.16;9.49;-191.99;-21.46;99.42;13.18;2.94;0.42;0
1;119.8;-76.33;7.35;191.85;84.68;-10.31;-13.8;-310.35;-175.68;12.68;355.48;18.31;-8.94;145.41;10.42;112.08;5.25;4.62;-241.82;-37.86;238.27;-3.01;5.87;3.31;0
1;-96.23;40.64;9.29;54.18;35.31;-17.04;-8.36;-213.44;-5.43;9.51;-37.73;26.76;-10.57;175.04;11.4;63.68;3.87;8.74;-183.24;-31.33;102.16;15.19;2.15;0.11;0
1;98.57;-41.68;7.96;212.35;86.33;-12.38;-12.97;-317.57;-168.82;10.9;378.09;16.59;-9.63;108.89;-26.3;86.48;5.39;6.32;-174.15;-37.58;153.77;-0.86;6.06;1.91;0
1;-92.63;15.06;8.41;60.5;35.65;-20.27;-4.49;-211.44;-13.88;5.88;-31.35;25.68;-9.82;128.54;5.74;75.66;2.4;9.8;-199.27;-25.02;148.78;16.87;2.76;1.19;0
1;78.77;-47.1;7.88;202.24;89.41;-7.91;-10.45;-298.91;-187.92;11.87;348.39;20.27;-10;68.5;8.25;112.6;5.29;5.51;-247.67;-36.88;270.17;-1.43;5.03;1.57;0
1;-102.89;36.31;7.84;65.15;24.47;-16.08;-6.81;-239.98;2.34;9.26;-28.71;27.74;-10.93;130.02;15.95;49.26;3.66;8.98;-76.61;-24.79;63.73;15.23;3.26;0.65;0
1;72.19;-37.61;9.36;214.91;97.41;-21;-6.92;-235.29;-199.5;9.87;381.54;28.82;-8.65;107.31;-21.06;78.49;3.97;9.36;-182.59;-32.99;116.04;14.21;5.53;1.92;0
1;-94.89;22.78;4.97;45.02;21.86;-15.56;-5.92;-218.53;-5.6;7.88;-42.58;18.8;-11.55;75.49;21.11;54.27;2.73;7.4;-82.41;-22.99;127.53;2.85;2.87;0.83;0
1;85.68;-49.43;8.99;201.92;105.14;-14.26;-11.57;-336.28;-219.89;11.02;347.76;19.32;-9.92;150.9;9.93;74.62;5.44;6.24;-169.33;-37.85;175.55;1.54;5.28;1.96;0
1;-91.82;29.6;10.06;72.38;30.51;-15.28;-17;-234.91;-3.51;11.54;-13.71;13.97;-10.31;167.77;2.64;58.08;4.51;7.48;-180.39;-28.01;67.05;21.37;2.33;0.06;0
1;76.36;-39.71;9.03;199.07;94.27;-18.28;-13.66;-388.16;-188.69;11.47;302.31;22.59;-9.7;136.08;-6.33;83.02;5.02;7.59;-149.03;-39.34;176.63;-0.78;5.6;1.54;0
1;-102.04;21.51;10.53;63.99;34.78;-22.47;-4.21;-228.44;-14.19;8.87;-46.56;37.08;-10.1;162.98;-10.73;88.32;3.61;11.39;-310.85;-29.73;90.18;25.73;2.18;0.43;0
1;91.11;-52.55;8.4;193.73;92.69;-7.76;-6.08;-342.46;-200.42;9.73;309.81;17.55;-9.08;100.32;28.25;93.14;3.91;5.05;-223.21;-36.32;203.33;-0.99;6.84;2.92;0
1;-87.65;35.11;6.48;55.93;22.83;-14.97;-3.42;-228.54;6.61;5.89;-31.56;32.68;-9.93;122.86;-0.97;44.75;2.24;8.89;-135.9;-21.69;64.61;12.63;3.73;1.1;0
1;74.54;-41.58;8.75;206.26;94.96;-16.77;-6.57;-343.63;-184.08;9.88;333.65;18.26;-10;124.56;7.6;59.29;4.33;6.22;-102.68;-33.19;166.88;-0.55;5.5;2.36;0
1;-88.83;31.47;6.3;61.88;24.33;-17.18;-4.43;-239.36;10.24;5.75;-17.84;36.22;-9.78;130.81;-8.33;74.57;2.82;10.58;-232.65;-17.22;101.57;15.2;3.59;0.84;0
1;73.26;-46.47;9.48;202.21;103.4;-15.2;-8.49;-354.32;-203.9;11.91;324.07;16.56;-9.7;130.26;12.36;78.31;4.46;7.06;-137.38;-37.23;192.55;0.69;5.83;2.35;0
1;-98.66;35.47;7.98;68.67;36.17;-16.32;-6.26;-235.42;1.93;7.34;-14.78;35.05;-10.93;135.42;-1.97;70.41;3.22;10.46;-238.74;-22.44;89.47;16.49;2.6;0.2;0
1;111.7;-64.45;7.87;194.97;91.08;-12.88;-6.8;-350.59;-187.09;10.8;338.54;13.94;-8.46;134.83;5.41;78.92;3.83;5.52;-184.64;-37.71;171.13;-0.31;5.81;2.85;0
1;-109.05;34.58;10.25;74.01;33.58;-16.9;-5.43;-253.55;6.08;6.55;-31.22;36.39;-10.59;149.87;-1.41;66.24;3.15;10.8;-167.94;-26.92;107.22;24.04;3.59;0.4;0
1;109.31;-57.97;8.55;204.04;93.86;-3.98;-11.95;-318;-218.53;11.43;346.31;20.57;-7.96;92.86;-10.58;89.73;5.09;5.87;-187.64;-37.17;168.5;1.62;6.98;2.74;0
1;-97.97;18.36;8.61;64.8;28.18;-14.69;-6.88;-224.78;-11.12;6.26;-32.16;25.25;-10.12;106.05;9.09;57.6;3.1;8.51;-138.02;-25.98;94.59;18.05;3.6;0.56;0
1;88.17;-62.1;8.11;195.26;91.33;-8.79;-12.12;-385.91;-166.27;11.75;306.1;20.34;-9.05;116.21;-0.01;82.82;4.47;5.2;-234.79;-38.76;159.89;-0.56;5.98;2.82;0
