label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg;stride_check
0;-100.91;42.79;5.51;47.19;28.15;-21.09;-8.79;-185.8;2.9;13.65;-38.47;16.67;-12.32;95.3;25.36;88.27;4.54;8.19;-214.06;-36.46;104.72;-3.7;-1.92;0.4;1
0;105.51;-35.12;5.99;205.78;79.03;-6.7;-8.16;-214.43;-150.66;5.9;382.24;14.51;-10.25;94.53;-12.26;115.74;3.74;5.31;-260.95;-26.89;144.41;-0.65;4.45;0.96;1
0;-113.82;38.16;6.36;50.96;26.97;-17.05;-3.79;-202.34;-3.5;11.03;-47.75;20.57;-12.82;101.53;4.08;59.78;2.9;7.75;-144.33;-35.7;63.84;-0.44;0;0.43;1
0;93.93;-43.04;8.25;209.37;71.46;-16.7;-11.04;-245.9;-144.36;8.11;337.9;29.65;-10.59;93.84;-11.11;141.46;3.81;7.92;-311.63;-37.72;198.34;1.28;3.69;0.56;1
0;-112.3;43.76;5.14;50.63;30.79;-12.86;-7.27;-198.37;3.64;18.26;-40.48;26.19;-11.72;102.13;28.55;82.6;4.97;8.97;-233.14;-32.56;136.41;1.1;-1.57;-0.31;1
0;100.06;-39.28;7.29;201.45;68.31;-6.08;-10.18;-181.08;-134.48;7.64;343.47;21.59;-10.14;86.32;-18.77;100.27;4.22;6.44;-246.03;-27.91;128.03;1.36;4.96;0.61;1
0;-103;40.61;5.21;36.99;27.36;-10.8;-7.94;-183.12;-4.82;16.21;-58.18;17.36;-12.28;95.58;22.48;58.52;4.6;6.71;-127.75;-36.72;63.94;-7.02;-1.73;-0.35;1
0;96.9;-22.49;6.11;201.25;63.32;-11.51;-7.43;-212.89;-103.52;8.66;358.63;14.51;-10.73;76.98;-12.15;129.87;3.73;6.43;-279.18;-29.8;178.9;-2.09;4.66;0.47;1
0;-94.32;41.25;4.86;40.23;28.59;-12.54;-8.64;-174.19;4.42;9.39;-35.65;18.9;-11.87;90.17;27.53;59.92;3.51;6.7;-115.37;-33.95;82.73;-2.43;-0.41;-0.54;1
0;88.35;-44.85;7.46;187.32;66.01;-14.3;-8.79;-229.45;-148.85;9.15;323.89;24.9;-11.41;82.69;-24.57;159.5;3.92;8.91;-299.73;-37.44;310.5;0.88;3.82;0.79;1
0;-104.55;47.52;4.71;39.63;23.62;-11.18;-8.05;-179.79;1.59;14.77;-41.11;14.68;-11.47;84.31;29.78;52.15;4.38;6.34;-85.61;-31.85;89.24;-1.09;-1.52;-0.79;1
0;93.28;-41.3;8.39;207.7;75.05;-12.58;-8.63;-224.17;-135.31;8.86;359.08;29.22;-11.26;88.24;-18.09;136.89;4.41;9;-297.63;-37.28;214.8;0.98;4.87;0.51;1
0;-100.57;47.09;4.95;49.13;30.24;-15.57;-9.6;-197.26;-2.81;15.81;-24.13;32.73;-11.58;93.7;23.61;82.29;5.45;10.93;-200.46;-33.07;121.76;-1.93;-1.57;-0.61;1
0;97.95;-39.17;8.91;215.51;79.21;-10.11;-10.68;-192.51;-159.86;8.55;405.87;26.95;-11.05;97.97;-13.22;134.8;4.55;8.45;-292.38;-31.92;200.38;3.16;4.88;0.59;1
0;-110.14;43.22;4.92;42.96;27.46;-11.89;-7.06;-208.39;6.79;15.83;-57;23.58;-11.98;95.72;12.88;77.29;4.63;8.89;-201.61;-34.72;110.11;-4.31;-2.15;-0.97;1
0;109.46;-39.76;8.15;214.66;67.31;-11.42;-14.43;-190.79;-127.99;6.91;386.19;30.46;-11.54;69.14;-17.87;101.86;4.42;8.48;-265.16;-32.61;169.4;1.44;4.89;0.99;1
0;-112.17;44.72;5.26;40.68;33.38;-21.45;-8.79;-183.64;0.4;15.97;-61.14;20.88;-12.46;108.86;30.53;70.03;4.88;9.65;-187.03;-36.76;166;-4.11;-3.17;-0.38;1
0;108.53;-39.34;7.39;212.71;69.67;-10.21;-10.67;-208.78;-138.24;6.41;363.41;25.55;-10.7;88.05;-22.48;130.78;4.12;8.23;-258.01;-31.4;223.99;1.19;5.4;0.58;1
0;-106.02;38.31;5.94;44.73;30.68;-13.85;-7.31;-192.65;-6.63;14.77;-46.97;24.72;-12.08;89.73;26.34;73.73;4.47;8.94;-199.63;-36.97;90.83;-1.48;-1.48;-0.42;1
0;101.76;-38.23;7.45;219.47;71.59;-13;-8.7;-180.58;-142.7;8.81;408.55;20.79;-10.66;79.1;-10.68;141.76;4.15;8.53;-311.31;-20.77;221.42;-0.2;4.08;0.54;1
0;-107.86;47.37;5.68;46.07;33.13;-13.63;-8.11;-204.17;-16.2;15.81;-46.54;19.26;-12.54;115.88;18.95;60.59;4.68;7.59;-105.89;-33.74;74.93;-3.35;-1.65;-0.67;1
0;102.77;-37.71;8.7;227.34;78.2;-12.4;-11.06;-197.55;-154.32;9.57;413.33;28.94;-10.94;87.98;-15.03;134.02;4.73;8.6;-314.28;-32.37;192.52;1.87;4.8;0.54;1
0;-109.2;44.74;4.3;37.96;30.25;-15.28;-8.81;-191.15;1.13;17.73;-47.16;23.36;-12;103.7;18.97;74.39;5.07;9.18;-202.76;-34.17;89.73;-7.33;-2.54;-0.58;1
0;95.97;-42.47;8.11;216.61;78.55;-15.2;-8.32;-217.9;-161.94;6.69;364.23;21.46;-10.94;83.17;-19.33;139.35;3.91;7.43;-252.43;-31.27;260.89;1.02;4.48;0.9;1
0;-111.26;39.18;5.08;49.56;31.87;-15.4;-6.16;-208.57;-9.85;14.84;-33.2;23.3;-12.22;98.34;15.36;79.49;4.52;8.77;-219.34;-33.34;73.12;-2.22;-1.85;-0.68;1
0;102.02;-53.07;8.52;215.24;68.92;-15.32;-10.08;-197.98;-153.24;6.8;366.67;24.44;-11.11;59.44;-11.67;93.56;3.81;7.29;-274.12;-36.65;161.86;1.39;4.69;1.63;1
0;-111.88;47.36;4.92;44.29;31.98;-14.66;-7.17;-202.96;1.81;16.1;-45.29;20.87;-11.89;109.31;15.74;65.48;4.98;8.51;-139.44;-33.87;125.9;-2.08;-2.65;-0.64;1
0;107.18;-36.52;8.76;224.77;70.64;-12.16;-13.04;-183.71;-156.14;9.23;416.02;30.91;-11.19;87.32;-8.86;152.49;4.66;9.51;-311.1;-37.79;240.48;0.25;5.1;0.46;1
0;-113.14;44.6;5.37;46.45;31.97;-15.09;-5.9;-211.15;4.25;13.83;-58.81;20.49;-12.21;101.3;19.01;61.57;4.75;8.62;-174.97;-32.98;102.38;-3.51;-2.43;-0.79;1
0;112.18;-43.54;7.87;208.26;73.67;-9.36;-8.93;-193.46;-157.61;6.61;365.75;20.78;-10.58;69;-14.48;120.61;3.68;6.86;-295.68;-34.01;166.13;-0.99;4.91;1.27;1
0;-114.6;42.66;4.71;40.81;30.67;-15.36;-5.69;-206.78;7.28;12.79;-61.64;20.17;-12.1;102;9.43;57.18;4.06;8.16;-152.07;-34.36;77.42;-6.3;-2.15;-0.63;1
0;109.98;-26.12;8.2;225.44;67.94;-10.94;-5.86;-260.39;-110.47;5.63;384.22;16.5;-11.47;88.87;-1.23;97;3.27;6.58;-196.49;-33.61;147.75;1.13;4.91;1.14;1
0;-105.36;40.21;5.13;50.65;30.7;-11.5;-7.73;-183.01;2.99;10.39;-41.32;21.18;-11.5;95.33;16.04;72.75;3.09;8.18;-222.55;-29.32;95.6;-1.76;-0.71;-0.38;1
0;97.39;-39.3;7.66;218.82;75.62;-12.82;-9.84;-235.06;-155.69;8.21;398.99;20.2;-11.06;79.29;-13.58;150.47;4.03;8.01;-299.05;-32.85;250.1;-0.54;3.93;0.46;1
0;-109.71;46.5;5.84;62.33;30.5;-17.28;-4.76;-239.6;7.16;10.39;-33.78;20.93;-11.6;93.11;17.97;70.14;3.78;8.81;-153.12;-34.91;92.47;1.23;-1.12;-0.37;1
0;105.48;-25.4;8.64;206.32;70.88;-6.93;-14.36;-199.43;-124.85;11.29;338.83;21.51;-11.43;103.97;-12.3;121.37;4.43;7.14;-288.9;-37.37;169.04;1.1;4.84;0.91;1
0;-109.85;37.04;4.56;47.06;31.09;-17.65;-6.22;-195.14;-1.63;14.06;-52.57;19.59;-11.92;91.44;19.45;67.33;3.92;8.65;-139.41;-26.48;95.52;-0.92;-2.06;-1.18;1
0;114.23;-41.04;6.82;223.22;69.55;-21.28;-5.4;-187.63;-139.28;14.08;417.21;24.73;-9.64;68.15;-1.49;179.7;4.18;9.85;-452.52;-22.99;388.68;2.03;3.67;0.73;1
0;-117.34;50.91;6.58;51.4;30.26;-16.88;-9.24;-209.63;-30.08;19.92;-37.73;20.06;-12.98;106.28;13.96;43.51;5.67;8.41;-119.64;-35.65;60.26;2.44;-1.53;-1.08;1
0;115.15;-37.65;7.27;221.2;67.29;-4.7;-12.87;-199.27;-123.15;8.86;414.09;13.27;-10.76;64.49;-10.87;106.98;4.26;6.19;-300.4;-36.41;133.94;-0.81;4.81;1.01;1
0;-110.96;41.01;6.18;52.09;34.23;-18.67;-7.75;-205.48;-7.05;11.11;-35.93;23.25;-12.06;107.33;12.38;66.44;4.35;9.34;-135.99;-29.07;87.35;4.72;-1.42;-0.69;1
0;113.78;-50.97;6.38;209.82;68.54;-5.53;-9.79;-206.51;-148.15;6.81;386.43;16.21;-10.24;48.77;-12.22;116.97;3.72;6.22;-302.17;-32.43;151.29;-1.19;4.56;1.21;1
0;-113.27;40.26;6.52;51.59;31.26;-13.88;-5.51;-196.35;-4.66;11.79;-40.12;18.77;-12.41;99;20.91;53.37;3.7;7.66;-104.21;-36.28;101.86;1.71;-0.88;-0.16;1
0;108.79;-53.06;7.57;212.74;82.61;-9.49;-8.58;-185.07;-177.76;12.33;396.16;23.78;-10.57;71.7;-8.75;128.67;3.91;7.71;-266.56;-26.81;226.97;1.47;5.18;1.77;1
0;-113.1;42.28;6;46.47;29.92;-15.55;-7.74;-212.7;-9.57;18.48;-46.87;26.13;-12.35;93.29;1.12;68.79;5.13;8.71;-212.59;-36.01;61.22;-0.49;-2.33;-0.67;1
0;114.57;-36.26;8.35;234.39;83.07;-16.02;-7.9;-201.2;-149.93;7.82;420.99;24.53;-10.39;101.22;2.78;155.15;3.48;9.22;-260.36;-31.26;260.84;2.81;5.58;0.58;1
0;-109.94;40.63;5.44;41;32.12;-16.48;-7;-192.06;-6.55;16.13;-51.56;18.06;-12.14;108.3;16.91;70.03;4.83;7.87;-163.28;-35.89;103.95;-0.71;-2.35;-0.52;1
0;102.23;-43.02;7.88;209.21;63.79;-15.18;-11.12;-224.17;-173.77;7.52;360.86;22.07;-11.45;53.56;-12.34;183.94;5.05;9.74;-270.77;-37.06;347.68;0.26;4.1;0.01;1
0;-108.71;37.1;5.5;53.66;33.76;-12.74;-5.08;-197.1;-8.49;12.64;-35.94;24.71;-11.63;101.87;12.6;83.21;4.15;8.95;-237.89;-30.67;91.23;1.34;-1.33;-0.41;1
0;114.77;-31.03;7.11;227.81;68.97;-10.15;-7.81;-183.01;-137.86;8.67;426.12;19.5;-10.37;62.58;1.59;116.88;3.98;7.49;-258.46;-21.25;247.95;1.63;3.84;0.26;1
0;-102.4;32.59;6.12;42.22;31.96;-12.5;-7.35;-172.16;-32.88;12.25;-46.13;15.99;-12.5;100.95;11.92;48.53;4.33;7.52;-128.87;-36.21;98.93;-2.46;-0.48;-0.32;1
0;108.49;-29.64;6.19;222.81;76.81;-16.43;-10.31;-173.23;-134.4;6.97;428.27;21.26;-11.3;87.95;-5.7;124;4.85;9.02;-257.75;-24.23;185.26;-0.73;3.96;0.41;1
0;-110.01;45.14;7.18;39.21;28.49;-13.67;-18.46;-175.99;-9.76;11.4;-63.26;19.89;-12.44;104.39;11.72;63.96;5.48;7.08;-163.59;-37.22;124.41;-2.07;-2.52;-1.5;1
0;117.35;-52.87;4.05;188.44;65.96;-9.54;-10.91;-158.51;-147.89;10.61;331.48;18.57;-10.1;47.2;-3.94;129.57;4.13;6.78;-284.48;-17.57;163.45;-0.59;4.71;1.06;1
0;-106.85;50.68;7.07;41.73;34.57;-13.93;-7.96;-192.72;-47.94;18.1;-41.27;16.14;-12.68;119.42;19.1;45.35;5.3;6.74;-82.68;-35.91;86.92;-0.29;-1.83;-0.74;1
0;108.64;-25.05;7.83;185.59;66.9;-12.13;-7.94;-174.08;-108.2;8.31;319.66;19.42;-10.81;80.38;-11.3;177.21;4.58;7.61;-387.58;-36.05;271.98;1.77;4.37;0.44;1
0;-118.3;45.67;6.13;47.67;34.05;-18.24;-9.36;-208.54;-13.44;16.47;-37.6;25.02;-12.4;123.4;24.89;75.42;5.28;8.92;-148.9;-34.06;115.54;0.86;-2.08;-1.01;1
0;105.38;-48.09;8.73;220.28;76.75;-8.51;-7.16;-200.15;-163.34;12.69;399.18;25.39;-11.05;80.13;-17.48;131.52;4.07;8.07;-287.04;-36.38;239.94;0.83;4.7;1.28;1
0;-107.58;45.35;4.11;37.79;30.33;-10.07;-5.87;-179.75;-4.65;15.97;-47.11;25.31;-11.61;107.93;20.7;70.82;3.77;7.74;-169.01;-30.34;74.71;-4.81;-1.59;-0.36;1
0;95.52;-39.96;7.08;209.02;82;-14.25;-7.04;-198.38;-176.86;6.13;414.37;30.62;-10.55;103.52;-14.97;144.13;3.93;9.66;-270.08;-26.71;253.89;-2.42;3.53;0.37;1
0;-104.2;39.6;5.35;40.15;36.52;-14.58;-11.69;-179.13;-13.99;11.85;-42.91;22.79;-12.05;111.58;28.32;82.13;4.32;7.69;-176.11;-34.48;118.03;-0.79;-0.28;-0.05;1
0;107.08;-50.83;5.54;204.83;79.83;-16.8;-10.69;-180.67;-177.52;7.79;403.71;23.78;-10.57;97.03;-17.52;186.74;4.51;10.08;-363.93;-21.51;319.28;-0.77;3.51;0.69;1
0;-114.5;44.63;5.65;48.24;35.92;-17.49;-9.59;-198.31;-32.69;13.81;-37.5;16.44;-13.02;112.01;20.35;75.97;4.41;8.72;-183;-31.94;124.35;-0.56;-1.35;-1.26;1
0;119.77;-46.67;7.93;235.06;74.94;-10.56;-6.23;-195.29;-156.53;8.84;464.73;26.67;-10.76;68.23;-15.21;142.97;3.56;9.12;-286.17;-23.72;247.47;1.93;4.47;1.33;1
0;-111.06;46.83;5.29;42.47;28.62;-14.05;-8.81;-190.36;-3.63;14.71;-35.08;17.99;-12.25;102.36;15.31;34.65;4.37;7.71;-77.12;-34.42;81.09;-4.77;-1.03;-0.64;1
0;101;-37.27;7.4;221.96;74.56;-15.6;-7.93;-249.08;-162.56;6.02;399.38;19.99;-11.49;80.68;-17.66;152.21;3.61;8.17;-302.67;-36.32;240.9;-0.62;4.01;0.63;1
0;-102.19;41.57;6.12;53.94;29.05;-12.83;-7.57;-193.46;-0.14;10.97;-34.98;17.29;-11.26;88.03;23.27;46.28;3.31;6.99;-99.06;-31.36;79.29;0.14;0.2;-0.15;1
0;98.31;-42.95;8.08;210.82;73.33;-16.73;-11.01;-206.69;-152.69;6.28;398.48;23.73;-11.24;83.53;-19.72;144.35;4.2;8.69;-299.11;-36.96;257.92;-2.1;4.39;0.64;1
0;-113.67;40.75;5.38;49.87;37.22;-15.67;-8.15;-210.7;-40.77;13.94;-32.45;24.63;-12.08;107.63;19.42;78.06;4.63;9.08;-189.74;-31.53;105.05;1.19;-2.02;-0.83;1
0;117.23;-61.6;7.44;211.84;66.43;-10.09;-14.77;-205.63;-154.31;10.65;394.99;22.06;-10.68;57.74;-14.61;134.25;4.51;7.91;-344;-33.07;207.36;-0.13;4.64;1.3;1
0;-112.02;56.24;6.1;39.58;37.53;-16.77;-11.78;-204.25;-5.12;19.41;-58;21.96;-12.17;125.76;30.57;72.57;5.92;8.95;-192.4;-36.53;155.74;2.05;-2.91;-0.98;1
0;110.2;-41.31;8.5;225.16;81.45;-14.78;-9.64;-191.15;-181.28;11.06;434.07;16.16;-10.46;87.03;-18.9;177.31;4.95;8.83;-359.6;-29.61;269.96;5.36;4.29;0.18;1
0;-118.8;47.78;6.91;53.21;36.87;-18.95;-9.05;-233.72;-12.4;14.15;-46.5;21.06;-12.62;120.18;19.47;70.91;4.79;9.54;-154.9;-35.97;126.29;2.44;-1.59;-0.92;1
0;121.27;-62.8;7.63;203.82;86.7;-8.45;-8.69;-220;-182.39;8.21;363.43;14.01;-9.37;79.37;-12.04;135.57;3.61;6.61;-315.56;-23.2;227.09;2.68;4.44;1.61;1
0;-112.69;49.18;6.23;40.34;45.89;-18.02;-12.86;-191.11;-76.49;22.87;-52.29;17.68;-13.19;143.48;19.03;68.75;6.98;7.32;-256.96;-35.92;122.42;-0.87;-1.85;-1.31;1
0;122.22;-49.44;7.06;209.19;84.65;-8.62;-6.47;-184.91;-182.12;8.27;390.68;16.07;-9.37;67.67;-16.1;159.48;3.92;7.21;-290.86;-21.15;268.7;3.85;4.95;1.39;1
0;-120.77;38.3;6.39;42.69;42.52;-17;-10.8;-198.23;-58.22;18.57;-67.74;24.05;-13.58;125.66;10.52;82.09;5.9;8.67;-200.25;-36.51;97.52;-1.59;-2.11;-1.14;1
0;139.74;-51.22;5.45;210.36;80.92;-5.71;-8.01;-180.33;-153.67;7.99;424.21;17.06;-9.24;68.24;-2.92;129.85;3.62;6.92;-282.4;-21.06;180.9;-1.41;5;1.72;1
0;-114.59;42.37;6.96;44.53;41.39;-17.39;-9.11;-206.46;-58.46;16.41;-55.07;15.36;-12.99;115.64;10.92;70.15;5.37;7.37;-172.51;-35.3;111.95;7.99;-1.63;-1.01;1
0;124.56;-49.88;7.52;229.55;77.97;-8.84;-10.59;-182.69;-155;7.42;481.77;23.67;-10.35;58.96;-13.73;150.34;4.28;8.64;-283.25;-31.12;201.76;-1.17;5.75;1.3;1
0;-108.08;47.32;4.92;38.5;31.4;-15.54;-8.37;-173.59;-2.57;12.66;-48.43;18.39;-11.94;104.98;22.29;54.06;4.38;6.55;-150.96;-33.59;86.61;-2.79;-1.39;-0.35;1
0;95.7;-52.75;7.09;204.75;77.38;-15.27;-6.25;-250.03;-154.67;8.85;356.05;17.83;-11.1;73.93;-25.22;153.36;3.35;8.08;-336.43;-36.28;278.88;2.13;3.63;1.42;1
0;-118.01;45.56;5.18;51.69;28.41;-13.08;-7.56;-200.48;7.38;12.68;-48.71;25.04;-11.78;97.7;16.89;80.63;3.36;9.4;-152.64;-31.76;96.23;-1.7;-0.78;-0.65;1
0;115.24;-63.64;6.02;197.81;80.84;-6.57;-12.04;-184.05;-168.57;6.14;375.69;17.35;-9.89;58.08;-12.54;127.76;3.52;6.45;-365.62;-23.42;207.94;-1.6;4.28;1.54;1
0;-115.06;44.35;5.31;38.48;36.06;-15.84;-6.61;-191.47;-68.24;20.64;-50.66;15.96;-12.76;112.57;14.99;37.13;5.62;6.77;-119.56;-34.74;60.35;-6.75;-1.13;-0.04;1
0;117.16;-24.86;8.5;257.05;74.23;-18.54;-11.02;-199.12;-130.56;10.64;500.93;23.83;-11.77;91.45;-14.31;127.41;4.82;10.03;-304.03;-37.2;160.31;1.26;4.35;0.22;1
0;-107.33;35.18;6.06;51.61;32.69;-16.76;-6.63;-227.66;-7.57;13.63;-43.74;15.8;-11.64;88.45;10.72;66.5;3.94;7.71;-185.74;-30.99;97.98;6.9;-0.65;-0.39;1
0;112.95;-56.54;6.26;206.05;64.75;-9.96;-11.27;-206.93;-140.85;7.04;385.95;22.13;-10.7;56.18;-4.87;147.55;4.02;8.23;-317.75;-36.85;228.27;-1.53;5.1;1.2;1
0;-105.62;46.28;6.22;52.1;39.92;-18.54;-7.57;-197.38;-0.71;12.59;-44.24;21.25;-11.98;126.59;24.81;87.05;4.23;8.53;-180.64;-36.76;170.85;3.91;-1.3;-0.56;1
0;115.27;-51.5;7.09;208.65;85.84;-8.6;-9.06;-183.3;-200.09;5.87;393.52;15.78;-10.46;51.42;-28.65;146.44;4.26;6.97;-299.93;-30.72;267.02;1.26;4.56;1.32;1
0;-114.99;46.73;5.18;43.8;32.09;-23.91;-8.48;-200.76;4.63;16.59;-58.16;15.45;-12.84;111.05;13.8;67.88;5.25;8.52;-193.39;-34.65;110.2;-3.45;-2.41;-0.95;1
0;111.2;-54.59;7.16;216.94;79.25;-6.07;-11.95;-217.57;-159.65;9.22;407.28;20.44;-10.51;55.31;-7.37;144.13;4.05;7.41;-332.86;-36.35;181.83;-2;4.8;1.47;1
0;-106.85;51.12;6.35;61.19;39.73;-17.56;-7.43;-211.26;-7.57;12.38;-35.76;26.77;-12.04;115.75;24.07;76.45;4.37;9.66;-186.07;-27.59;115.74;4.64;-1.1;-0.66;1
0;125.24;-47.34;7.33;221.73;79.55;-7.15;-7.08;-193.85;-174.88;8.75;429.82;23.41;-9.65;73.13;-7.53;144.62;3.74;8.01;-257.58;-21.7;250.55;1.94;4.45;1.04;1
0;-119.23;40.67;7.06;49.88;37.2;-17.82;-8.33;-204.35;-27.71;15.23;-58.98;27.24;-13.36;117.96;16.01;93.04;5.08;9.03;-234.82;-35.76;104.02;2.21;-0.54;-0.57;1
0;112.18;-51;6.46;207.85;78.41;-16.46;-6.83;-208.88;-145.92;13.02;375.75;20.38;-10.06;78.85;-7.36;145.68;4.36;9.02;-364.09;-22.08;295.83;-0.42;2.8;0.92;1
0;-119.46;42.57;6.25;46.93;39.92;-20;-10.8;-221.5;-60.03;18.41;-54.32;19.78;-13.36;123.77;4.76;87.9;5.68;8.89;-274.82;-35.42;78.96;-2.95;-1.88;-0.8;1
0;109.6;-48.51;7.8;219.42;74.5;-20.82;-5.04;-224.78;-150.71;11.9;392.64;17.34;-11;92.34;-17.14;106.46;3.11;7.79;-260.25;-35.99;131.51;0.43;3.65;1.27;1
0;-112.41;43.07;6.01;40.31;29.19;-9.91;-9.27;-193.11;-3.3;20.69;-46.13;17.81;-11.72;94.63;15.49;39.38;5.32;5.98;-104.15;-33.87;72.03;-1.22;-1.32;-0.16;1
0;93.58;-53.32;7.46;210.37;68.87;-8.59;-10.78;-190.31;-151.77;10.96;402.52;23.69;-10.88;73.17;-6.54;148.8;4.55;8.49;-329.19;-36.86;222.69;0.71;4.58;1.04;1
0;-115.74;55.43;5.16;40.85;27.55;-17.18;-9.12;-211.26;13.08;16.97;-52.93;15.04;-12.19;112.5;12.18;58.73;5.1;6.62;-89.49;-33.3;91.41;-2.01;-2.28;-0.88;1
0;102.61;-64.67;6.09;199.53;73.73;-18.03;-6.53;-201.16;-172.81;5.58;360.68;20.87;-10.56;66.87;-19.56;149.96;3.36;8.22;-317.66;-28.45;233.16;-1.78;3.96;1.31;1
0;-108.01;50.64;6.15;44.01;32.74;-16.4;-7.11;-184.52;6.4;14.92;-44.01;20.41;-12.38;106.2;24.24;55.42;4.47;7.81;-137.82;-35.24;82.07;0.26;-1.27;-0.24;1
0;100.57;-36.41;8.44;202.73;67.43;-15.02;-7.98;-211.94;-145.45;11.41;376.28;20.23;-11.36;76.12;-24.54;148.7;4.29;7.78;-261.59;-36.54;281.29;0.26;4.44;0.92;1
0;-110.8;38.01;5.53;47.69;36.68;-21.98;-8.04;-194.17;-9.33;10.33;-44.94;21;-11.81;113.33;23.82;75.9;3.48;8.41;-168.5;-25.79;136.71;1.47;-0.87;-0.52;1
0;98.03;-40.93;7.47;210.96;72.73;-21.85;-12.71;-195.2;-149.45;9.18;375.63;19.07;-11.38;89.87;-12.9;122.95;4.53;8.38;-263.2;-36.73;147.42;0.92;3.56;1.22;1
0;-108.33;46.6;4.84;39.62;33.12;-15.4;-6.32;-183.07;6.09;14.15;-62.08;22.76;-11.76;116.31;25.08;79.48;3.81;7.96;-217.63;-28.65;126.27;-0.71;-1.37;-0.29;1
0;105.75;-45.11;6.18;202.27;86.74;-16.72;-6.64;-180.55;-165.3;10;384.71;18.97;-10.43;104.51;-5.67;187.44;4.58;9.91;-297.87;-19.86;352.01;1.35;3.25;0.62;1
0;-120.62;49.06;6.29;41.7;39.34;-17.66;-9.26;-213.41;-29.19;14.68;-70.5;11.27;-13.69;118.23;5.05;75.93;4.76;7.73;-240.79;-33.76;126.58;-5.59;-2.24;-1.15;1
0;128.67;-61.01;6.25;214.14;77.44;-10.28;-4.67;-188.2;-161.72;10.57;414.31;20.81;-9.34;72.91;-6.45;153.84;3.56;8.13;-350.06;-22.91;258.33;0.57;4.39;1.41;1
0;-114.2;52.91;7.48;46.63;37.3;-17.44;-8.72;-193.7;-30.45;14.91;-36.59;16.77;-13.31;123.77;11.02;70.23;4.8;7.51;-190.37;-35.1;108.01;2.8;-2.14;-0.91;1
0;137.9;-49.81;6.09;212.14;69.45;-7.79;-10.81;-173.74;-145.79;6.8;433.13;24.56;-10.62;64.62;-12.36;151.82;4.22;8.57;-287.33;-34.95;236.21;-2.63;5.2;0.98;1
0;-112.3;52.12;6.64;39.19;34.99;-15.77;-6.97;-186.89;-4.04;11.36;-53.21;21.18;-12.43;118.9;12.83;61.1;4.4;7.76;-172.01;-34.06;101.92;3.36;-2.24;-0.86;1
